	GnotoExpt-DTT484-S632	806rcbc365-S500	GnotoExpt-DTT550-S161	GnotoExpt-DTT472-S620	GnotoExpt-DTT556-S168	GnotoExpt-FP562-S78	GnotoExpt-FP610-S306	GnotoExpt-DTT538-S149	806rcbc431-S432	GnotoExpt-FP472-S693	GnotoExpt-FP616-S312	806rcbc393-S298	GnotobioticExp-FP-196-S60	GnotobioticExp-DTT-178-S188	806rcbc479-S384	806rcbc553-S458	806rcbc522-S427	806rcbc436-S341	806rcbc528-S433	806rcbc379-S513	GnotobioticExp-DTT-184-S194	806rcbc430-S335	GnotoExpt-DTT460-S608	GnotoExpt-DTT598-S333	GnotobioticExp-FP-190-S53	GnotoExpt-FP466-S687	GnotobioticExp-FP-208-S72	806rcbc171-S268	806rcbc399-S304	GnotoExpt-DTT478-S626	GnotoExpt-FP484-S706	806rcbc497-S402	GnotobioticExp-DTT-196-S206	GnotoExpt-DTT388-S534	GnotoExpt-DTT616-S351	806rcbc467-S372	GnotoExpt-DTT604-S339	806rcbc426-S427	GnotoExpt-DTT394-S540	GnotoExpt-FP460-S681	GnotoExpt-FP478-S699	GnotoExpt-FP454-S675	GnotoExpt-DTT454-S602	GnotoExpt-DTT532-S143	806rcbc491-S396	GnotoExpt-DTT466-S614	806rcbc534-S439	806rcbc445-S446	GnotobioticExp-FP-202-S66	806rcbc559-S464	GnotoExpt-DTT610-S345	GnotoExpt-FP538-S53	GnotobioticExp-FP-184-S47	GnotoExpt-FP550-S65	GnotobioticExp-DTT-190-S200	GnotoExpt-DTT562-S174	806rcbc565-S470	GnotoExpt-DTT544-S155	GnotoExpt-FP568-S84	GnotobioticExp-DTT-208-S218	806rcbc473-S378	GnotoExpt-FP556-S72	GnotoExpt-FP532-S47	806rcbc373-S506	GnotoExpt-DTT568-S180	806rcbc177-S274	GnotoExpt-FP604-S300	GnotobioticExp-DTT-202-S212	GnotoExpt-FP544-S59	806rcbc405-S310	806rcbc424-S329	GnotobioticExp-FP-178-S40	GnotoExpt-FP598-S294	GnotobioticExp-DTT-305.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-FP-382.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-FP-376.fastq
806rcbc565-S470	2.182995490638968	1.8755598147353056	2.907309773917572	2.014865502370332	1.926439940651063	2.200135541461613	1.7026143591493177	2.6006981336255146	1.4108187788488153	1.007289836610027	1.9893749472561113	0.9886774002826086	1.0539439871910368	1.3813583926675996	2.0817049346650167	1.19418542389019	1.2961288947485325	0.897807309166236	0.26402584453522265	1.4936585554235677	1.45726295076048	0.9686528184471077	2.156411696589574	0.8677797998665722	1.709452362986446	0.8534894453424532	0.9860958619823323	1.5856721802033245	1.213355370428251	2.13044039692531	0.8157224472991685	1.0747475499806582	1.4668786671916925	0.9049129507060911	0.8331145216213552	2.262655405180832	0.6206748068062165	1.0267360485497519	1.0418990051333958	1.2076872491362434	0.9972173839969862	2.377292291526706	1.8057926415084344	2.3323484735726834	1.1891829519412924	2.0910565682286553	0.991949575342985	0.7646496533188774	2.5289913749632653	1.3909764178530497	0.937528542039147	2.6627091984036144	1.169795922566347	2.8742701781619084	1.8374143184945353	1.8834007757349656	0.0	2.706648668814877	2.090952970920472	0.6865064532924265	1.5863469171535194	2.173742671214588	2.515953708007925	1.917066954158157	2.415432235270237	1.586254484347183	1.7170040562156814	0.8004963552017508	2.822776532009658	1.2294134799909244	0.8055255155238511	1.0374998757265168	1.31745482614857	1.7944330525341115	1.5863106531416407	2.099326468533189	1.7391776835703598	1.0730275521576456	0.24785968313426998	1.4178174072787442	1.6549216552525567	2.243522082985001	0.791406411292676	1.115502998297945	0.6995152515917762	2.161661316690546	0.7226403699141322	2.135257168990262	1.7700442943122683	0.858897497470658
GnotoExpt-DTT544-S155	2.0131963852725865	3.7276202727906926	0.8283732203758155	1.7779641925329905	3.286794505698464	2.8733471431808537	4.139109346190709	0.5791346043955955	2.463594661433158	2.5390828142368442	4.47216700403134	2.6041504471043515	2.49359746312883	2.6469453180705327	3.8674271069546697	2.4861567092212993	1.951942383504529	3.3712525533844038	2.7779496120612532	3.6674449967973985	3.1401843760869435	2.1553818863549563	1.7925196818562552	2.1908940805671193	3.424520575279905	1.9810104229428565	2.394255897386174	3.065052062950772	2.3401186875293574	1.08027115793219	3.2391418307662025	3.6663365138628228	1.5289237468267627	3.227191693336344	2.0425147847445153	3.6269061252129595	2.360083474387542	1.696739549180336	3.288656053112878	2.406246266490404	2.6290443547219815	3.6753562324559077	2.4793151337562276	0.4458792554059795	3.3563671835090405	1.9222515808218277	2.293943337326387	2.8901268186404825	2.6978429954650793	2.9903440963978496	1.9526775019085825	0.4124646308280295	3.573759374412606	0.7749712097172415	3.356569308388108	2.681680385712432	2.706648668814877	0.0	3.3765511233265997	2.11509764119612	3.5663349088860756	3.4725947464994107	0.46211785892646967	3.8170117364022222	3.9169186172665333	2.520325525283633	4.250683267310024	2.055910906750143	0.16943076245652688	2.9423396574168206	2.039445795026059	2.9778087738725243	3.414976647421586	3.0448431188918708	1.8476346519383715	0.9795796827097281	3.1918052207430443	2.2939897992957325	2.5845898579826403	1.4230645085114655	2.468608837511381	0.6824943863252324	2.5206537214732445	3.0279451144015774	2.5957097027420306	1.0533409227672257	2.2507399138945745	3.549071439790181	3.7059737409606113	1.866873794313272
GnotoExpt-FP568-S84	3.7506473875006607	3.3265964483595343	3.0278527212438093	3.5472044615707237	0.20642507564563695	0.7296094864509435	2.9959188548454443	2.9387347261688785	3.0850146317951452	2.7810465093949497	2.4431000467246093	1.1787211073285266	2.792331427709569	1.1741786134094678	3.7324369602285636	2.5187077928136627	1.577560943053053	2.433085286798998	2.0877158403224017	2.8486375635608225	0.7371629107556026	2.8223955652396824	3.492431407611774	2.56953727168533	3.274872653617511	2.3426694716471714	2.8689551027519244	3.5532065260089865	1.1871548540355314	2.9891276704222913	1.864327795273361	1.9816580768099643	2.8588308645790157	2.3759396135018886	2.0359336355137354	3.8844177564557456	1.9687818523651752	2.336001715482	2.4378850492503474	1.144908568268548	2.8413051174826647	0.5622860712983855	3.3399624227666527	2.9889749016416114	1.148374816276034	3.601957362504815	2.0310633891046503	2.075962378333994	4.289993468576604	3.317800403888288	2.220077980854156	3.078691081767326	2.036381552878385	3.0450232133523363	0.44933757734535706	0.7091466535631125	2.090952970920472	3.3765511233265997	0.0	1.9629746046098837	3.33172590741048	0.15904771557000558	3.00604041804387	3.416752770273457	0.5746081677832944	3.432565515484299	2.106952298810048	1.9163955028470578	3.425915670122275	0.8625533678085874	2.526875608504944	1.9750488042021712	2.780505537688785	0.6499544890414112	1.6472429315795682	2.433612306325618	0.49976875258605397	1.3222743378459578	2.0082628137627005	2.7335833474260633	0.9904191092238002	2.7100283543065196	2.042412146670473	1.0772122539707354	1.913260612738519	3.1444693689907965	1.7170939848268238	0.39988417070978854	1.0588417303732007	2.2018169891047235
GnotobioticExp-DTT-208-S218	1.8729616367660367	2.077366906914609	2.2866407997522793	1.663684737583605	1.8253135748896445	1.9082978960407926	2.1559403822744923	1.9871821793114641	1.2768157270208498	0.9933904318323431	2.3899527127259725	0.7977109615858021	0.9952049748814538	1.0463105194676796	2.3303196812101765	0.955663487941653	0.7006595735464942	1.3432638575160105	0.7035004590482767	1.7880321999038158	1.3907944225067956	0.8762055360954724	1.727628369679187	0.6558247545247591	1.8592020686410402	0.3956030900772469	0.9781705766535502	1.7765026007701266	0.8375457827127646	1.5065831728687513	1.139500805628071	1.5514033802998592	0.9944391851363794	1.2280878271409572	0.1976600444266826	2.358613045426089	0.3112011490059392	0.4814210348215018	1.3221722795537663	0.853078433661979	1.0646169421212412	2.2380044304952427	1.5896187140904936	1.7511250618744838	1.3817717857920437	1.7457328591721237	0.5592058180826961	0.8770726079061546	2.3870016498849846	1.5757650270210475	0.3607064362905528	2.0383680255240373	1.498603748452031	2.2619562694657303	1.744825307300508	1.5492151297235266	0.6865064532924265	2.11509764119612	1.9629746046098837	0.0	1.8978597216870894	2.0721490124236395	1.9242731015187886	2.1572076236714097	2.380549002443178	1.5379529866295978	2.148270847536951	0.1248734575677121	2.21380553502265	1.1772304210996412	0.5736526094099489	1.037673261648009	1.5696870089773893	1.5609500997050663	0.9623968427187163	1.4361314676392676	1.6022214495753533	0.6757134186139394	0.5006622089421527	0.9054558853960033	1.2373377125731035	1.5998654482364756	0.5900499514830831	1.1187105951745908	0.5760268709292968	1.5704085701673687	0.25260528769016777	2.0280348755158015	1.8440958327525638	0.3017997650727156
806rcbc473-S378	2.0303102335224477	0.5679014894693905	3.9943431921843406	2.0713170380345916	3.2186999885456897	3.5870375290772416	0.9700023404852214	3.6597482122436635	1.1571565552036878	1.0429396044600647	1.9338868640861402	2.3210109265267564	1.0847721862153044	2.403523356415974	0.5119672221032465	1.317945592716207	2.500156135630959	0.9558197598891269	1.4118105975306465	0.6931158061617503	2.5965465913818075	1.5156194514716934	2.1594972370171033	1.4363962639860293	0.4795223902783511	1.7364161834253895	1.2128583318783994	0.7947979517142009	2.5640690649064086	2.6959242907402823	1.4925103004276277	1.6254170491583433	2.0374180266302724	0.9581895534370197	1.8728035392623974	0.8800052307840845	1.6584168505515822	2.0651763404228594	0.9112632706204912	2.5319720631207394	0.9540330794734034	3.4049986655774767	1.3788032523411609	3.3309099649053793	2.2820031303543797	2.012056556623664	1.714851866011985	1.2902822020982874	1.9300868803555207	0.6761759686039982	1.8239286821576113	3.637359438267499	1.447115367969179	3.9659241635330016	2.9460401081777983	3.199148553030594	1.5863469171535194	3.5663349088860756	3.33172590741048	1.8978597216870894	0.0	3.4398597290879134	3.5580373335095503	0.5077011173582552	3.4912132273055345	1.225817570835496	2.015992515469877	1.973160214788303	3.658899623630303	2.5363352443795026	1.6799850053987078	1.4448537934816563	0.6220228515798276	2.877223566476622	2.7012444531546427	3.1310919634816923	2.8722296174217097	2.4138921139334304	1.5740072264184535	2.161630766663865	2.860187899854194	3.2345501445650013	1.5001143204881737	2.2579094516159453	1.5552986229747814	2.6734989562888645	1.9912974461133512	3.2128634751255825	2.5854798865646638	1.9778084448911724
GnotoExpt-FP556-S72	3.878481580409603	3.4471764009285017	3.107804496240685	3.6714391863406193	0.25193744964183795	0.7513750150586054	3.084085502200692	3.0249317966418228	3.211943962096068	2.899440996755392	2.5087892915673735	1.2863348221037678	2.9128671473528893	1.3225289696122857	3.847689709239474	2.6544124517353374	1.6988684419773206	2.528797759678708	2.18308394071944	2.9595051697238786	0.8562919206187483	2.9262084814049993	3.6271266933290307	2.684812124566649	3.398249704487956	2.4569974962964567	2.979268096741336	3.661207669864735	1.2963778278246525	3.1175109542759354	1.9629954091541295	2.051574904740057	2.9770540332997832	2.4832025783117238	2.154641647546042	4.012181708370584	2.085829018862822	2.442452343234965	2.549145322251561	1.2594688573076875	2.955865055048026	0.6396712780927067	3.475541035944679	3.079355125845483	1.2201615995694224	3.731306238974015	2.1655416618452015	2.194336019073643	4.415666906106464	3.4280913206429524	2.341221367129425	3.171830058779487	2.1335113124612177	3.1237328804032924	0.5766255168273036	0.8103307815095688	2.173742671214588	3.4725947464994107	0.15904771557000558	2.0721490124236395	3.4398597290879134	0.0	3.091628204693383	3.5337093477598804	0.5560804275206629	3.5505470889644366	2.1591218208944065	2.030377848820308	3.524552706478483	0.9552875461229827	2.630273419924001	2.1039886560237053	2.895393049080382	0.8081247242813425	1.7745621594956666	2.5404200703626887	0.6434515653545662	1.432841972440341	2.1056248549614676	2.846694628233866	1.125776347926508	2.8120189618734766	2.1691911370298027	1.1855139071566276	2.0356029947080443	3.270469619354113	1.8290223988469516	0.501196507629989	1.1469699925902457	2.307807553173558
GnotoExpt-FP532-S47	2.2379178744344808	3.7268643956561305	0.5598613110467687	1.9778666058287506	2.9138047210116182	2.465211409578243	4.037702586198031	0.2173546561568873	2.5143225346567135	2.5165119950592274	4.282255563127126	2.3110233693571605	2.4786427073737562	2.388701013279849	3.902242199041749	2.4475681918236845	1.678304204552052	3.2416877851582724	2.6072523043675218	3.5972916823622363	2.8308896620504114	2.1215055289188673	2.0037327458297143	2.1330830619696814	3.4393779471191688	1.8740721300598195	2.376507305672211	3.116424653703566	2.0216899194513083	1.2068220207088294	3.0471292037032818	3.455827339780854	1.5607549619976058	3.108280573538118	1.8803031256393092	3.7182504107422902	2.1946086163574017	1.5572631569891533	3.1811932306129767	2.0942661858498743	2.6061623328332404	3.338019730644685	2.591464875486834	0.252644316013975	3.068763314556347	2.130061412707146	2.1640615466066375	2.748962164064392	2.935873604854949	3.0160490679281478	1.8319946445298705	0.2746590320626245	3.3968758085009716	0.4901501318249017	3.0268007504106467	2.3102430768836517	2.515953708007925	0.46211785892646967	3.00604041804387	1.9242731015187886	3.5580373335095503	3.091628204693383	0.0	3.8174959711662795	3.5604092469129434	2.6108860549472612	4.026693407832728	1.8603529428789267	0.5421659278389614	2.6214512495324978	1.9472394487133504	2.833175909187949	3.3522064978989565	2.732731061334638	1.5787625783646018	0.7298080921647616	2.8659407070497642	1.9971510273032045	2.4016202704358904	1.404983137197327	2.1473151115808964	0.469500998346936	2.384982584153939	2.747360122941157	2.433439831624072	1.2351608675521397	2.025969298004513	3.20974484047641	3.4240686504421887	1.704784687874286
806rcbc373-S506	2.2437453389626447	0.14755389219925133	4.2163834188263065	2.3142268073466385	3.330350096005527	3.7277164174949524	0.9386009742549788	3.89879729439456	1.3836666079165354	1.3385961564901765	1.8370186951812832	2.4966531660218636	1.3635129564755488	2.4741698861228	0.3877364940670745	1.4272240248206167	2.676083987306966	1.1637864271587786	1.6998665401859034	0.6047416553464001	2.6830836593950242	1.8903552542099205	2.3149462949828448	1.7357532245216563	0.4025350719887799	2.014333120396761	1.574443166653083	1.2111663670759474	2.7442157900003874	2.8639831493844783	1.6248011119761565	1.756706025875508	2.306783834863885	1.1177477340028772	2.104366569545827	0.7547751550113732	1.8826834279944644	2.35782652599526	1.0123931447485421	2.7002070172651145	1.2880265164970774	3.4063389398891304	1.497162168738829	3.600354211850452	2.4040103835555953	2.215374880841741	1.855252637650906	1.4347037000856542	2.135159409836169	1.0899248922593965	2.058735569463318	3.8671613455028866	1.4809206358679199	4.197537247101808	3.000106209433632	3.323614647219902	1.917066954158157	3.8170117364022222	3.416752770273457	2.1572076236714097	0.5077011173582552	3.5337093477598804	3.8174959711662795	0.0	3.51782502287233	1.544548084857334	2.0231250029444605	2.2113006154466	3.8921681201605436	2.6866414686150533	2.022080133255717	1.4869249059542868	0.6577723077836564	2.922847593375612	2.84505498592282	3.3293705415109116	2.9366245644505296	2.6046108931143666	1.861494859665692	2.4426773268629702	2.967364078436693	3.4550046261424296	1.662349721294583	2.3750158294775043	1.725056063996191	2.8616607182937455	2.215387809584357	3.242362328283273	2.5811615013697486	2.267098548713478
GnotoExpt-DTT568-S180	4.142599646214112	3.4320725550027364	3.5787870981299936	3.960750044678524	0.7107917944279067	1.2689359853092048	3.00880083073121	3.4913390836132527	3.399239778128847	3.08816025517076	2.282799265373141	1.5900245471742058	3.1041817136380083	1.5197596997532532	3.860674013746191	2.8079937010982197	2.062114109322344	2.5816288646979593	2.377204749113554	2.933202004542351	1.0061552121523596	3.210406987955698	3.888650978338103	2.9372230045519725	3.4353839707258085	2.750582519543549	3.2128088274419464	3.8241962929845026	1.6783859559994294	3.4525605827157566	2.0186838897079906	2.040596982351916	3.3005679733924884	2.5412949532335625	2.4473216287523076	4.056249242092402	2.3264685243879764	2.794956091012662	2.5847572928018097	1.6209313097795826	3.139968937607992	0.4212371257533999	3.6484769797365244	3.5363376421851704	1.294130089907771	3.9957229825137004	2.3740497027686147	2.30410244804445	4.637878756024199	3.5823270722465037	2.6295916786159506	3.622890099629139	2.0905507133300425	3.599488654208543	0.6486971316142497	1.2598222201015865	2.415432235270237	3.9169186172665333	0.5746081677832944	2.380549002443178	3.4912132273055345	0.5560804275206629	3.5604092469129434	3.51782502287233	0.0	3.7646643394171484	1.9836083339724286	2.3427548352392784	3.9623236274889675	1.2364851251357778	2.9350613511233927	2.1646105959045894	2.914796352647165	0.9668799351215983	2.1330956811747668	2.960126248366753	0.8021396018418747	1.7916923286890385	2.3423478266783593	3.1957704487322114	1.4713889074017936	3.24355246176827	2.347597260568375	1.3402574691073263	2.2137610413813213	3.610336369385472	2.1289494541538447	0.4132716048277753	0.9520489482702076	2.6465123332696496
806rcbc177-S274	0.8658346086272237	1.5130323092401459	3.0980119181734422	0.8881903901893929	3.3069502820468157	3.4349202041223768	2.09879831141624	2.7443872086187238	0.459733675841754	0.6882317362625544	2.886828687843688	2.2716621201355256	0.667327573333021	2.369920864682992	1.4522913879011452	1.0887903364847902	2.1142482161408576	1.6209712778067014	1.512461585845213	1.6617744213209176	2.7641603662425607	0.7857073868429811	1.1035679014749253	0.8835869389233799	1.184224791179757	1.1771628245693775	0.6091695515095615	0.5944599746663654	2.360674339616167	1.7467603755412027	1.9438676488124567	2.275206425082836	1.074643636691534	1.5236734233574039	1.460634583591915	1.267265731322621	1.4649005572096157	1.3937751785640462	1.5394371115602847	2.3649713810493376	0.6692450008689753	3.6063507509861443	0.6422811915143609	2.365567668620589	2.6115422332835467	0.8706560064762774	1.4709419445540632	1.5307395341866115	0.9544631080915069	0.5893264352592748	1.30636329689214	2.68178952654189	2.1163515237465567	3.0590935027606707	3.131131796322603	3.054003475865087	1.586254484347183	2.520325525283633	3.432565515484299	1.5379529866295978	1.225817570835496	3.5505470889644366	2.6108860549472612	1.544548084857334	3.7646643394171484	0.0	2.840701782894858	1.5933951915502285	2.615605082244731	2.6171970325141722	1.0651511714902344	1.7279229659657653	1.4278444082170283	2.944543469767937	2.2615446249072466	2.343605031590085	3.0043536945760105	2.1987482644821017	1.5211935633432294	1.2490395706113855	2.683971016818982	2.353046952842306	1.426519703901085	2.4380471609014975	1.5517675994195825	1.6570468826225517	1.7504580400265428	3.4130925331549844	3.0103216295888324	1.4213097165070838
GnotoExpt-FP604-S300	3.541093366142123	2.002735628592364	4.300068703432403	3.4511136486315577	2.0321712294677248	2.6874291728689172	1.2102566350458228	4.055218031229553	2.5664875832396477	2.2166704810000972	0.45941393907406386	1.7956905577078692	2.2648052168501436	1.9020623794265783	2.341469846844745	2.1612059467786673	2.422432753609393	1.2261563930704313	1.5855011259632064	1.4556077876071514	1.5611052333400424	2.5415340428334496	3.4697663823815157	2.3224866535171	2.1272870718181527	2.3679076984562206	2.3904755251698018	2.602619080310049	2.1432324612309053	3.5109593574932916	1.0364021462396604	0.6458435115293001	2.99330471016037	1.3282605033339003	2.2232842052022024	2.7362572416454327	1.915636896830093	2.6096845336340455	1.3431402246801576	2.075007087798368	2.1935223559491352	2.0888661557849217	2.868686413364622	3.8799770258991875	1.1179014009172228	3.446762548376323	2.059940366311924	1.4810585895539812	3.744000506821051	2.39385424717621	2.35224969707328	4.1277408878147535	0.7889354173806257	4.290834904580557	1.7404361675777016	2.424581263450187	1.7170040562156814	4.250683267310024	2.106952298810048	2.148270847536951	2.015992515469877	2.1591218208944065	4.026693407832728	2.0231250029444605	1.9836083339724286	2.840701782894858	0.0	2.1960847604245948	4.33722004040829	1.6527204669757714	2.4317669580027417	1.4491500548231124	1.5721915647102696	1.9441839362231779	2.6442744737853876	3.451234291200325	1.7877479282022657	2.096503718578935	1.7402987966633074	2.9847638773379352	2.304491511052538	3.677471478302906	1.8202920459747172	1.4027117878320596	1.6983221215786701	3.5917975662909356	2.005077469610912	1.9124340935831872	1.1678630051078491	2.4275610043624933
GnotobioticExp-DTT-202-S212	1.8800815145871859	2.124975211289198	2.204399581962695	1.6679165477299973	1.7870060565814583	1.8427173285581502	2.2268151908584324	1.9126457946765956	1.3122534414341824	1.05520748158313	2.4332301204526474	0.7717004581545347	1.050090831740001	0.9709499685512082	2.392580138271191	0.9561588215035334	0.5896334039858819	1.4216223654166062	0.8012385188115566	1.8425450983081084	1.360327111218664	0.9555970392538696	1.7051228517918	0.7156271704585297	1.9077151518222142	0.4325091089424379	1.0550914701010363	1.8578587076869342	0.7738048341659408	1.4345192102151223	1.1898335312267234	1.6150779599965845	0.9866242224260101	1.2926999278226308	0.15534583074962502	2.402432562367939	0.35384626239913264	0.48467523754096303	1.3785985756516128	0.7902190667785594	1.1369158429676645	2.1816942775187234	1.6009387480115487	1.694942947481508	1.398368630033814	1.745717877770466	0.515666849457535	0.9188353948370576	2.4192359152997	1.6548311483452631	0.3385748019662887	1.9632561819631407	1.5420953804492916	2.1835007106007187	1.7030301654319757	1.4750436081004628	0.8004963552017508	2.055910906750143	1.9163955028470578	0.1248734575677121	1.973160214788303	2.030377848820308	1.8603529428789267	2.2113006154466	2.3427548352392784	1.5933951915502285	2.1960847604245948	0.0	2.147953167438356	1.1601204073835847	0.6531439677496214	1.045482768698854	1.6251028411129587	1.49543994925027	0.8424452283631448	1.341142808785144	1.5547799618275304	0.614888642581932	0.6035326866105527	0.8920174595856807	1.1468740569511033	1.5184880024494645	0.6029485795671454	1.1092665241360313	0.5983287316097181	1.511894184325646	0.23446728540037903	1.9799703751045632	1.8283808430267847	0.3288019869520314
GnotoExpt-FP544-S59	2.0767654427846938	3.7986601886670814	0.7899739737613803	1.8523476002683095	3.3451499964055973	2.916579660629637	4.230115573153533	0.6004133326725316	2.543799830915065	2.632999594956558	4.5511907718521565	2.6837036420413978	2.584847523846449	2.694701568298761	3.9476782360286635	2.551173456183193	2.0152752606705318	3.468371225588386	2.8837421597050383	3.746911052484684	3.2029246523590587	2.2747838726273417	1.831662244781429	2.2917933539017517	3.498099419655782	2.081596086296293	2.502140674734149	3.1697168351849547	2.4122524762861786	1.0969977845972867	3.32708783267456	3.762148447351682	1.6252214060268007	3.316514516487913	2.131686618826033	3.6923126038494702	2.450205767417559	1.807135469095245	3.3729659826999914	2.47616504288007	2.7275248948871824	3.7072622344630872	2.5379264527144945	0.5735576797146863	3.438886079983253	1.9829938784198022	2.3615637094254827	2.97252371176588	2.766513402689373	3.091763645884175	2.0410392987542596	0.401051114384959	3.655260919523186	0.7512613769313278	3.4077958098295613	2.7255393810711896	2.822776532009658	0.16943076245652688	3.425915670122275	2.21380553502265	3.658899623630303	3.524552706478483	0.5421659278389614	3.8921681201605436	3.9623236274889675	2.615605082244731	4.33722004040829	2.147953167438356	0.0	3.018693996099767	2.156877838748828	3.0454791776306664	3.49596491952559	3.084837041217026	1.8879938040306559	1.0080402211943909	3.242735869602975	2.3713055555588762	2.690735748129561	1.5287974134562665	2.509615453180962	0.7223932429947821	2.598829179839459	3.102049294810354	2.6772903620050146	1.083913776333934	2.340823718620723	3.5914259842132994	3.7638585767085964	1.9748098498961668
806rcbc405-S310	3.0174386088076557	2.6063544552274416	2.7966696450966815	2.8204126861150276	0.7101130440409189	1.125795321101078	2.3122878153023194	2.6097993954331957	2.2999237944440902	1.9638996667359714	2.0051747873545533	0.3910300592522925	1.9826723747183392	0.705608082269868	2.96941473518181	1.7854162243310323	1.0380739483332848	1.6471260853931162	1.2312340593961852	2.133412505316344	0.34361317098642663	1.998202393140379	2.8193734465192613	1.7605644837003174	2.5210678622817646	1.5629189979848646	2.036447905756473	2.7107817229536546	0.6096445538435827	2.45141980741923	1.1066062887605856	1.3050248629810814	2.1445691613805256	1.5959631113116954	1.2798542440330647	3.1311755787058466	1.1619452989570904	1.6038859683797688	1.6802772487595494	0.5518380575680581	2.012677155318238	1.194289634981711	2.5988478560886814	2.5379748419369594	0.538529994600084	2.8810036597094046	1.3121269028026237	1.29161761661475	3.5091066624781635	2.481318035741984	1.4729018119800423	2.725942581236826	1.376030110611716	2.7941945026789967	0.6576156411933249	0.834894305148048	1.2294134799909244	2.9423396574168206	0.8625533678085874	1.1772304210996412	2.5363352443795026	0.9552875461229827	2.6214512495324978	2.6866414686150533	1.2364851251357778	2.6171970325141722	1.6527204669757714	1.1601204073835847	3.018693996099767	0.0	1.7172658511466556	1.2714477613519362	2.0316192125279637	0.6966354988724566	1.2430158455387061	2.0546166532966885	0.5610531965180884	0.6603503646039065	1.1511552232732642	2.034593620358574	0.7905076033344994	2.306647960781953	1.2671550547282164	0.34317202484378245	1.1205296017259765	2.5743904553185337	0.9349121484120319	0.9449256904871344	0.9239575299852194	1.4437250403251585
806rcbc424-S329	1.4501587638657565	1.9633928614251113	2.4071026647589986	1.2462398311917944	2.3807999422545443	2.4488083289774525	2.1681809691196974	2.0628951263760835	0.9441412665335582	0.7089224870520763	2.6327453392896283	1.3541250688639062	0.710519290843111	1.597090340814806	2.1026206479389207	0.9544776728972123	1.2028408076822772	1.3958402162208827	0.8506840925586289	1.7880256637462209	1.9382236594330582	0.318680880620326	1.4265316019963106	0.33359288083629096	1.6901675902482856	0.301472300755277	0.5337188199913965	1.3463840946834347	1.3975950088336295	1.4397674828225207	1.4250763201537289	1.7987306643049665	0.686610303457317	1.304431521388105	0.5828832646252136	2.090068962036942	0.6756498016978417	0.441766457215927	1.3953580205039255	1.4208785472537595	0.7536934851602343	2.8042950218521385	1.2896778025511513	1.726330129273247	1.845203027100103	1.3541070044369083	0.8674491250122375	1.0889985090306777	1.9066368037151311	1.19475217094893	0.5026532693807558	2.0766057156030566	1.7504478676943407	2.366975588568554	2.303329407642363	2.1075182906893035	0.8055255155238511	2.039445795026059	2.526875608504944	0.5736526094099489	1.6799850053987078	2.630273419924001	1.9472394487133504	2.022080133255717	2.9350613511233927	1.0651511714902344	2.4317669580027417	0.6531439677496214	2.156877838748828	1.7172658511466556	0.0	1.323563010442986	1.5418005569297168	2.1296092899282772	1.4171202997811978	1.6143085600771563	2.1661660496957174	1.2396077291851761	0.721693692586056	0.6607875416310374	1.7979309101717058	1.6847649477830748	0.8553309717997684	1.63612623160968	0.9112703665106855	1.4274177278521767	0.8208350300196736	2.591083902296755	2.33933326043766	0.4119827136969667
GnotobioticExp-FP-178-S40	2.2367730208184486	1.3838651699592435	3.127688729737656	2.137812463249621	1.8956233112998289	2.2523438544428136	1.408442445128669	2.861809882819682	1.3338934327311267	1.0603405838982907	1.5426489962225916	1.0797553168654817	1.0741479735642199	0.9931342604246998	1.7920524723206555	0.7714256002289286	1.333686513380664	0.8034589524521544	0.7908101272188585	1.0009604670188992	1.2501477730885266	1.4569467726445235	2.080991521183283	1.1156023966362159	1.3059882867731116	1.1465737237300815	1.2970349474099778	1.7645815113889807	1.3238890132916425	2.1133730048989614	0.5593459770364088	1.0122357056823714	1.6892335065655615	0.6004926325783223	1.0000465027132857	1.9115189759398072	0.7365581377556389	1.4337861999861996	0.5971259751754519	1.2652470369361146	1.1138430132034458	2.0096275158897465	1.582447469399937	2.6698687632913787	1.1318533885134785	2.116122888351858	0.6845308980072115	0.308448418227221	2.583925600748517	1.5129378362818968	1.0739379956069093	2.8870577495084406	0.6878454189540942	3.122200272054757	1.5771854542206991	1.8428705796545541	1.0374998757265168	2.9778087738725243	1.9750488042021712	1.037673261648009	1.4448537934816563	2.1039886560237053	2.833175909187949	1.4869249059542868	2.1646105959045894	1.7279229659657653	1.4491500548231124	1.045482768698854	3.0454791776306664	1.2714477613519362	1.323563010442986	0.0	0.8699102983837376	1.4526883140922304	1.5102213367981148	2.221025141295608	1.4873303786689085	1.2104820549763295	0.8522453744120716	1.712932401249046	1.4943424983698101	2.4319773987433577	0.4937243134733884	0.9631323477249246	0.46496757626690827	2.199675186119448	0.9502650941953632	1.8344460053910627	1.325627357745165	1.285117076394448
