OTU.ID	Mouse9A.DTT98	Mouse5A.DTT29	Mouse5A.FP28	Mouse6A.DTT35	Mouse1B.DTT15	Mouse1B.DTT18	Mouse10A.DTT109	Mouse9A.DTT100	Mouse10A.FP110	Mouse9A.DTT101	Mouse3A.FP16	Mouse5A.FP26	Mouse7A.FP40	Mouse1A.FP05	Mouse6A.FP32	Mouse10A.FP109	Mouse3A.FP17	Mouse10A.DTT110	Mouse9A.DTT99	Mouse9A.DTT97	Mouse7A.FP38	Mouse1A.FP02	Mouse5A.DTT27	Mouse10A.FP111	Mouse8A.DTT90	Mouse2A.FP11	Mouse3A.FP18	Mouse4A.DTT19	Mouse5A.DTT30	Mouse5A.DTT28	Mouse9A.FP97	Mouse9A.FP98	Mouse6A.FP31	Mouse10A.DTT111	Mouse4A.FP22	Mouse1A.FP03	Mouse10A.DTT113	Mouse4A.FP23	Mouse1A.FP01	Mouse6A.FP35	Mouse7A.DTT38	Mouse7A.DTT41	Mouse4A.DTT22	Mouse8A.FP87	Mouse2A.FP07	Mouse3A.FP13	Mouse9A.DTT102	Mouse10A.DTT112	Mouse1A.FP06	Mouse8A.FP85	Mouse6A.DTT31	Mouse7A.DTT42	Mouse1B.DTT16	Mouse1A.FP04	Mouse10A.DTT114	Mouse2A.FP12	Mouse2A.FP10	Mouse7A.FP42	Mouse7A.FP41	Mouse10A.FP113	Mouse9A.FP102	Mouse1B.DTT14	Mouse8A.DTT85	Mouse3A.FP15	Mouse8A.DTT86	Mouse9A.FP101	Mouse10A.FP112	Mouse4A.FP20	Mouse1B.DTT13	Mouse6A.DTT34	Mouse5A.FP29	Mouse6A.FP34	Mouse6A.FP36	Mouse2A.FP09	Mouse5A.DTT26	Mouse5A.FP25	Mouse5A.FP30	Mouse7A.FP39	Mouse4A.FP24	Mouse4A.DTT21	Mouse4A.DTT24	Mouse1B.DTT17	Mouse8A.FP90	Mouse10A.FP114	Mouse3A.FP14	Mouse4A.FP21	Mouse8A.FP86	Mouse8A.DTT88	Mouse9A.FP99	Mouse2A.FP08	Mouse5A.DTT25	Mouse7A.DTT39	Mouse8A.DTT89	Mouse4A.DTT20	Mouse6A.DTT32	Mouse6A.DTT33	Mouse6A.DTT36	Mouse4A.DTT23	Mouse7A.FP37	Mouse7A.DTT37	Mouse6A.FP33	Mouse4A.FP19	Mouse8A.FP89	Mouse8A.DTT87	Mouse7A.DTT40	Mouse9A.FP100	Mouse5A.FP27	Mouse8A.FP88	taxonomy
6cdcadf4f397b8e9eed4f2fcebfbd83f	0	0	0	0	4	2	0	0	0	0	0	38	0	0	3	0	0	0	0	0	5	0	16	0	0	2	2	14	0	3	0	0	11	0	0	0	0	0	8	7	6	0	0	0	9	5	0	0	0	0	18	0	0	2	0	0	5	0	0	0	0	8	0	30	0	0	0	7	3	0	77	0	0	17	7	15	2	9	0	12	0	0	0	0	10	9	0	0	0	6	9	10	0	9	16	16	0	0	14	11	23	12	0	0	0	0	0	0	NA
21deb2d3f431a2fab408a38084dda4e0	0	0	0	0	4	0	0	0	0	0	0	0	19	0	26	0	0	0	0	0	53	0	2	0	0	0	0	16	0	23	0	0	25	0	0	0	0	0	0	2	7	3	0	0	10	29	0	0	0	0	4	3	0	0	0	0	2	0	2	0	2	18	0	5	0	0	0	221	3	0	0	2	0	0	6	0	0	24	0	7	36	2	0	0	8	129	0	0	3	14	3	10	0	15	3	0	0	6	5	4	13	188	0	0	2	0	0	0	NA
555d9d7a568d75178daa003df4553481	0	0	0	0	3	2	0	0	0	0	0	0	2	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	NA
344f99ab3dbd74627665bed741e38e3b	0	0	0	0	3	1	0	0	0	0	0	24	0	0	7	0	0	0	0	0	7	6	11	0	0	0	1	2	2	0	0	0	7	0	0	92	0	0	0	1	4	0	0	0	12	7	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	4	0	5	0	0	0	5	7	0	119	0	0	25	18	17	0	4	2	9	0	3	0	0	4	8	0	0	0	5	4	5	0	10	12	10	0	0	5	8	16	17	0	0	0	0	0	0	NA
4ede44e392f12d73e63bfdd314c57415	0	0	0	0	3	0	5	2	7	0	0	0	1	0	2	3	0	0	0	5	8	0	2	15	0	0	0	33	0	2	1	0	0	0	0	0	1	0	0	0	14	3	0	0	0	0	0	1	0	4	1	0	0	0	3	0	0	0	3	0	1	2	16	0	0	0	7	39	0	0	1	0	0	0	0	0	0	1	0	6	2	0	1	2	0	12	5	0	0	0	9	5	0	20	0	0	0	2	2	2	3	11	1	0	1	0	0	0	NA
4aff14867292e50462716011e4a9974e	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	2	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	3	12	0	0	0	0	0	0	0	4	0	0	0	6	0	0	3	6	0	0	0	0	0	0	NA
c1e6a3b26cc7d12c8f7e22ebb092e001	0	0	0	0	3	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	7	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	4	0	0	5	2	0	6	0	0	0	0	0	0	0	2	0	0	2	2	26	0	0	0	2	3	0	0	2	0	12	0	0	0	7	0	3	2	0	0	2	9	1	0	0	0	0	0	1	0	0	0	16	0	0	8	6	17	0	0	0	0	0	0	0	NA
ef7532cec475a44df94cb7ff7a7b5f36	0	0	0	0	3	6	2	0	0	0	1	1	5	15	0	0	3	0	0	0	21	78	0	0	0	0	1	0	0	0	0	0	0	0	0	157	0	0	31	1	7	3	0	0	0	4	0	0	8	0	0	7	1	2	0	0	0	6	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	10	0	0	0	5	0	5	0	0	3	NA
e2fcd5feb078587bf9141979ad68851b	0	0	0	0	3	0	0	0	0	0	0	47	2	0	7	0	0	0	0	0	19	0	8	0	0	0	0	10	0	4	0	0	17	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	21	0	0	4	0	0	0	0	2	0	0	3	0	5	0	0	0	41	0	0	121	0	0	30	12	36	0	54	0	15	0	0	0	0	2	58	0	0	0	3	6	3	0	16	7	7	0	0	14	0	43	47	0	0	0	0	0	0	NA
d40f7157b64fc20c8b4b4c76e05458db	0	0	0	0	3	0	11	5	3	4	0	2	0	3	6	13	0	3	6	13	4	4	0	7	25	2	0	2	0	0	12	7	6	8	0	0	0	0	6	3	0	0	0	15	9	7	16	3	0	8	10	0	0	0	8	0	0	2	0	0	11	0	10	4	3	7	17	10	2	0	11	0	2	21	0	2	0	2	2	0	0	7	6	0	21	21	12	2	13	9	0	5	6	0	0	7	0	0	3	0	10	9	7	4	3	3	0	5	NA
b398fbe26b950014d5e83caadbd824b7	0	0	0	0	3	10	0	0	0	0	2	24	4	0	8	0	0	0	0	0	6	5	11	0	0	0	0	15	0	0	0	0	18	0	0	0	0	0	6	0	3	0	0	0	15	11	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	5	0	30	0	0	0	19	4	0	38	0	0	116	24	9	0	21	0	4	0	0	0	0	33	12	0	0	0	25	3	8	0	9	0	8	0	0	14	9	35	30	0	0	0	0	0	0	NA
11d8580574f3267573b25087dfed6da6	0	0	0	0	2	9	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	20	7	0	0	0	0	19	0	0	0	0	4	0	0	41	0	0	9	0	6	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	0	45	0	0	16	10	9	0	3	0	2	0	0	0	0	2	11	0	0	0	7	0	9	0	10	0	5	0	0	3	7	16	63	0	0	0	0	0	0	NA
82661423e27ba89a0fa2ca14e8a16f01	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
bfbc4b5db0f39a692660c367a9bc12fe	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
7b9a7eeb0e9c9bfad86289abad51ecbf	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	8	2	0	0	0	0	3	1	0	2	0	0	2	1	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	6	0	0	0	0	0	0	NA
f742dfc22bfb61fc9b27df780176b36e	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
99a24244b8ee4488b1bd89c76fbfc176	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	NA
91a8a73d855590a8ec98d20be7ceea97	0	0	0	0	2	0	5	0	0	0	0	76	0	0	4	0	0	0	0	0	6	0	5	0	0	0	2	4	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	27	0	0	103	0	0	27	7	19	0	44	0	4	0	0	0	0	2	46	0	0	0	3	2	12	0	13	2	10	0	0	6	5	57	55	0	0	0	0	0	0	NA
7db64ab24e47cc3f458f4d0068e28d34	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	4	16	15	0	0	0	0	10	3	0	0	0	0	0	0	NA
1869a483ec54a322c6e637e32295b4ac	0	0	0	0	2	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	2	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16	0	0	2	0	33	0	0	0	0	0	0	0	NA
02af94afc8403e3a24756596fc3b1bee	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
5eceb08d2340014e2d67ede6ad2e56b0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	NA
9dc30f6e4606c1f665acf15d36198486	0	0	0	0	1	0	5	0	4	0	0	2	0	0	0	4	0	9	0	5	0	3	8	0	2	0	0	3	0	3	2	10	0	11	0	0	0	0	0	0	3	0	0	6	0	0	0	3	0	4	19	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	11	0	0	0	2	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	3	0	0	0	0	0	3	2	0	2	6	0	0	0	NA
b3edef1dc4e02b8beecfc6506b5895d3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	NA
4a86bc126012dc36d11a16b01ea3a55d	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	NA
7b15b4a2cda20a53a78d9eef4e442900	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
5c96ec70d2839b27eb48f2226c96e2ca	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
d9bacc4ef117578ebdf3a53e5c8b7c9a	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
9d85dd1a9b3165337c7b7923f7859858	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
b92b6c6df332f07a6df96177c0b41dca	0	0	0	0	0	7	5	0	2	0	0	0	0	0	0	14	0	15	0	0	0	0	6	6	0	0	0	10	0	0	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	2	7	0	3	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	NA
34e51566585afbdcb84db200d055f064	0	0	0	0	0	6	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	3	0	1	0	0	19	0	12	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	8	7	0	10	12	0	9	0	0	4	0	0	0	0	0	19	0	10	0	0	1	30	0	0	0	0	2	0	0	41	1	2	0	0	0	0	1	16	0	0	0	0	0	0	NA
9a3f3f9746e2e5b04cc79d53b44a90ee	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	4	2	2	0	0	0	0	7	0	0	0	3	0	0	5	3	0	17	2	2	0	0	0	4	9	0	0	0	5	4	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	3	0	0	2	0	0	0	NA
9fe371f45de0583b4b433261a7e0226b	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
67e330de0289f13cf25c1f4ac71dbf19	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
7b5afc21508102a6c81750cd6ebfd8f2	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
3877e89973dd68a695a75a18819967f9	0	0	0	0	0	4	0	0	0	0	1	12	1	2	5	0	1	0	0	0	22	0	52	0	0	3	0	13	2	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	26	0	0	0	1	0	17	27	0	1	25	3	44	30	4	0	0	0	3	0	0	0	19	22	16	0	25	0	23	0	2	2	1	10	10	0	0	5	0	0	0	NA
1ec923d4f58f28d4891b8ce5a5c05154	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
681b8604b8939af77212d71fee9731cd	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	15	5	0	0	0	0	0	0	0	0	0	9	5	0	2	0	2	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	2	NA
e4e5c7de29c0ec800fe36863df7fa6dc	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
b0a0e7811f38d0ff4854ea21fb3869d2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	NA
a634cde0f89d4d2d94fbbf93f9fbbc01	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	7	0	0	9	6	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
9e8a11f0e21ad8bf8ee09c49656bd688	0	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	1	0	0	2	0	0	6	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA
8c9bba9516c04baa4a1c853583e5eed6	0	0	0	0	0	0	74	0	26	0	0	0	0	0	0	73	0	99	0	29	0	0	0	15	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	29	0	0	0	0	11	0	0	0	0	0	0	0	30	0	39	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	28	0	0	0	0	NA
2d34c22edce4b1f2d8a5228ad78f8ea8	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
042fddeb7b62b5f945a1d04eaf3396db	0	0	0	0	0	0	72	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	NA
17d29b2d80b32d16581a40cb2e8656b9	0	0	0	0	0	0	67	0	82	0	0	1	0	0	12	50	0	99	0	0	10	0	0	133	0	0	0	0	0	0	0	0	20	142	0	1	9	0	0	2	5	0	0	1	0	0	0	46	0	0	25	0	0	0	86	0	0	0	0	11	0	0	11	0	0	0	109	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	17	0	0	23	14	0	0	5	2	53	0	0	0	0	1	0	0	NA
ee29871f608ee1e9556342af695123bf	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
9bfc9ecb4864e67cd7d432a627d7fe11	0	0	0	0	0	0	52	0	1	0	0	0	0	0	0	18	0	13	0	0	0	0	0	17	5	0	0	0	0	0	0	0	0	18	0	0	7	0	0	0	0	0	0	19	0	0	4	26	0	26	0	0	0	0	21	0	0	0	0	14	0	0	42	0	3	1	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	39	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	46	0	0	0	2	NA
791292d042a6e4e5ecafbd2f0aa9ac42	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
345b2e2f68d0022bf201b41dbd25743a	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
9ed4a8abd5fa73cb24c3c17bf3b76e7c	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
cca4a38762c3bde6cb7b81f9a9dec1fb	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	NA
