#OTU ID,SLCFP072,SLCFP021,SLCFP069,LYZFP308,SLCFP111,LYZFP307,LYZFP331,SLCFP131,SLCFP078,SLCFP070,LYZFP304,SLCFP067,SLCFP023,SLCFP051,LYZFP328,LYZFP317,SLCFP022,LYZFP355,LYZFP319,SLCFP005,SLCFP024,SLCFP093,SLCFP053,LYZFP320,SLCFP091,LYZFP327,SLCFP095,SLCFP077,LYZFP356,LYZFP354,SLCFP112,SLCFP073,SLCFP128,SLCFP092,LYZFP332,SLCFP002,LYZFP306,SLCFP113,SLCFP071,SLCFP004,SLCFP019a,LYZFP316,SLCFP075,SLCFP049,LYZFP339,SLCFP094,LYZFP315,SLCFP050,LYZFP352,LYZFP305,SLCFP052,SLCFP076,LYZFP330,SLCFP127,LYZFP340,SLCFP129,LYZFP351,SLCFP074,SLCFP054,LYZFP303,SLCFP003,SLCFP068,SLCFP114,SLCFP006,LYZFP343,SLCFP132,LYZFP344,LYZFP342,SLCFP096,SLCFP001,SLCFP110,LYZFP353,SLCFP109,SLCFP020,LYZFP318,LYZFP329,LYZFP341
2e11ee45d4ccab0775222da825d3bd42,2,10,22,28,30,1,0,0,2,2,18,6,0,118,91,1,3,0,0,0,2,224,8,0,195,12,11,6,2,86,0,14,0,468,0,109,0,0,0,2,10,65,42,77,37,151,26,47,26,2,0,5,0,0,43,0,42,21,3,2,193,3,0,4,11,0,29,2,0,37,22,108,4,13,21,250,118
c3bdd500bfba25ea4c753e8d815ef903,0,0,1,11,6,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,7,0,0,0,0,14,1,0,7,0,11,1,4,0,0,0,0,2,13,2,8,6,0,7,4,0,0,0,0,0,0,0,0,6,3,5,3,2,8,0,13
df4ca25fd346713ef43d2c727b2ef78e,0,4,46,11,45,1,0,0,0,8,13,26,0,49,15,9,0,0,17,2,2,2,15,12,0,8,0,0,12,9,12,0,0,3,0,19,25,3,0,0,12,387,0,4,0,0,291,33,588,6,6,0,0,0,8,1,895,0,2,10,21,17,0,0,5,0,9,0,0,15,21,663,24,10,72,26,8
b92f84c206887ecd667f142dd3606ac3,0,0,4,22,6,0,2,0,0,0,24,6,0,33,46,5,0,2,0,0,0,13,0,0,32,144,0,0,0,0,0,16,38,29,0,62,0,0,0,0,0,23,3,22,70,4,33,15,93,2,0,0,0,21,51,16,171,8,2,11,70,4,0,0,0,0,4,0,0,116,3,41,33,2,42,73,47
594b20915c3abfcb209ccf738fb7122b,0,0,0,6,27,0,0,0,0,0,56,0,0,88,32,2,0,0,3,0,0,0,4,3,2,10,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,27,0,30,8,3,20,31,14,0,8,0,0,0,10,2,23,0,0,16,5,0,0,0,0,0,7,0,0,0,12,24,4,1,29,103,28
4a82bd4ce156dbdc137b21a1d7e75f93,0,8,11,195,10,0,0,0,0,0,113,10,0,19,41,0,0,0,0,0,0,23,0,0,23,57,0,0,0,0,0,6,13,20,0,11,0,0,0,0,9,36,3,17,20,5,41,9,34,0,0,0,0,7,25,9,55,8,0,47,13,13,0,0,2,0,60,0,0,22,8,25,14,9,38,63,13
a5641950b2a3a47827849d91242f0ead,0,11,2,211,24,0,10,0,0,0,507,0,2,4,234,0,0,0,2,0,0,10,3,0,13,27,0,0,4,3,0,8,20,19,17,16,4,0,3,0,7,112,16,2,84,4,125,2,256,4,2,0,14,6,121,10,203,17,0,111,22,7,3,0,7,0,14,0,0,31,14,291,12,9,159,866,134
8aaaea61c97b23e289001c2106bc645e,0,0,0,2,0,0,0,0,0,0,6,0,0,0,10,0,0,0,2,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,4,0,2,0,2,2,0,0,2,0,6,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,38,14
0e1ed618e78c277a6e33fd639749410c,0,0,0,7,3,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7,0,4,0,0,0,0,0,5,0,0,11,0,15,3,26,2,0,0,0,0,23,0,19,0,0,22,4,1,0,0,0,0,3,0,0,11,15,11,4,4,29,0,12
55fa67427af49d0e149b71f3e492fc2f,0,2,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,5,0,0,2,2,1,0,4,0,0,0,0,0,4,0,0,0,0,6,9,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1
7f2a284a722c1b4a8d548cf5635d9d6e,0,0,0,100,0,0,6,0,0,0,107,0,0,0,54,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,36,0,0,10,0,21,0,15,10,0,0,7,0,23,0,18,0,0,50,0,0,0,0,4,0,0,0,0,0,0,12,0,0,63,273,31
37e0f2e7c7ab2a2f738b92a61085aec0,0,4,6,0,13,0,0,0,0,1,0,4,0,11,0,3,0,0,4,0,0,0,3,1,0,0,0,0,3,1,2,0,0,0,0,3,7,0,0,2,3,104,0,3,0,0,73,9,167,3,5,0,0,0,0,0,249,0,0,0,1,12,0,0,2,0,0,0,0,5,7,178,7,0,12,0,0
05b3c5e6170d8f2a2028b41de2e4fbfa,0,0,12,42,19,0,0,0,0,0,75,9,0,11,24,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,5,0,13,18,3,11,0,0,4,0,0,19,0,0,47,3,25,9,45,3,0,0,4,4,57,5,46,0,0,30,20,15,0,0,3,0,22,0,0,7,25,30,10,2,75,44,76
faf82edd7b4917abc7158d7152136723,0,9,5,16,3,4,4,0,0,0,77,5,0,12,55,5,2,0,2,0,0,0,0,0,2,19,0,0,0,0,0,3,6,0,0,9,5,0,0,0,8,38,9,0,7,2,24,6,4,5,0,0,2,4,17,12,9,7,0,18,6,4,0,0,0,0,0,0,0,0,3,7,4,11,19,132,27
b5c61551098444f976845a271dd33f4f,0,0,0,6,6,3,0,2,0,0,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,6,0,0,0,0,11,5,0,0,0,4,1,0,0,0,0,0,8,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,2,4,0,7,0,0,0,0
1c49d51b2fb93e140ae5b7244034d346,0,25,98,0,11,0,0,0,0,0,0,27,2,55,0,0,4,0,0,0,0,22,15,0,0,0,2,0,0,0,0,0,7,35,0,12,0,0,0,0,22,0,3,11,0,12,0,44,0,0,0,0,0,0,0,3,0,0,5,0,33,45,0,0,0,5,0,0,0,21,12,0,4,16,0,0,0
a8bb13e9e2b548216ed9a9619c1767a0,0,2,3,14,21,0,0,0,0,0,27,2,0,15,11,2,0,0,0,0,0,12,0,0,4,4,0,0,0,0,0,3,3,9,0,8,0,0,0,0,0,15,0,0,9,6,15,0,16,0,0,0,0,2,15,10,16,0,0,7,16,0,0,0,0,0,3,0,0,0,10,25,7,0,7,90,23
bf5b6d2bedc4f3f44c7d707821b0f12b,0,10,19,21,7,2,0,0,0,2,79,9,0,38,19,4,0,0,8,0,0,26,6,4,19,9,0,0,0,0,0,11,4,17,0,9,7,0,0,0,0,61,6,29,12,9,31,18,20,6,3,0,0,2,19,4,37,8,2,23,17,5,0,0,0,0,4,0,0,6,3,11,3,0,25,51,23
ffea5db375e854f0a0d1388d89da7415,0,0,0,328,0,3,0,0,0,0,235,0,0,0,18,2,0,0,0,0,0,0,0,0,0,26,0,0,2,3,0,0,0,0,0,0,6,0,0,0,0,166,0,0,10,0,141,0,83,4,0,0,0,0,6,0,157,0,0,138,0,0,0,0,0,0,0,0,0,0,0,78,0,0,5,45,11
99417dd633fa8ea2fc2d6f5bfe6b3582,0,13,0,1,375,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,80,0,0,2,0,3,0,0,0,42,2,0,247,0,6,0,6,0,0,17,0,9,0,2,18,0,0,21,0,0,0,0,0,6,0,22,2,0,0,24,0,0,0,0,0,0,0,0,29,158,9,151,23,21,5,8
ca36cc60802278a626b2d36b8da83ae6,0,0,0,10,2,0,0,0,0,0,35,0,0,2,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,0,13,0,0,4,0,6,0,13,3,0,0,3,0,23,0,14,0,0,3,8,0,0,0,0,0,7,0,0,6,2,13,3,2,12,86,30
a9d7977263e403ae53df873b1fe0b732,0,0,0,3,0,0,0,0,0,0,3,0,0,0,26,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,0,0,0,0,5,0,2,0,0,0,0,0,2,0,3,2,0,8,8,0,0,0,0,0,0,0,0,15,17,0,7,0,8,18,2
263274421870217476d2449c7184e666,0,0,0,1,1,4,1,0,0,0,4,0,0,0,2,2,0,0,3,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,2
2f7c13322a20964e09b36ed3971078af,0,8,0,7,7,0,0,0,3,0,0,2,0,17,0,0,2,0,0,0,0,5,0,0,22,0,0,0,0,0,0,3,2,9,3,2,0,0,0,0,0,0,8,8,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,5,3,3,0,0,0,0,0,0,2,0,0,3,7,0,0,0
0d1b4cdc41a51d019759c85b5795aad3,0,3,0,10,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,6,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,2,0,3,0
33724dd8ccf73f1038563faea4af37e1,0,0,0,8,0,0,0,0,0,0,27,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,2,0,0,0,2,0,0,0,0,8,6,0,8,0,7,0,13,2,0,0,0,0,9,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,57,17
eed1fc5eb0bce8bd66c17ebdae90fd3d,8,87,32,0,137,0,0,2,3,7,0,18,2,162,0,0,0,0,0,0,2,198,3,0,28,0,2,14,0,0,4,96,39,307,2,35,0,0,9,0,69,0,164,41,0,99,0,35,0,0,2,10,0,21,0,99,0,78,2,0,29,19,0,0,1,2,8,0,3,34,90,0,85,87,0,0,0
6f0b4058c92e83c77533a218739a0e38,0,0,0,137,0,111,127,0,0,0,150,0,0,0,151,118,0,50,79,0,0,0,0,30,4,227,0,0,66,120,0,0,0,7,133,0,165,0,0,0,0,189,0,0,137,0,157,0,87,208,0,0,170,0,86,0,148,0,0,187,0,0,0,0,122,0,238,56,0,0,0,61,0,0,177,218,126
95567a20354fa3a584ecf4f0ab229ef6,0,0,0,17,12,0,5,0,0,0,5,0,0,0,7,0,0,0,3,0,0,2,2,0,0,3,0,0,4,3,2,2,0,8,0,5,0,0,0,0,0,3,2,0,6,0,3,2,27,0,0,0,0,0,2,0,20,0,0,3,6,0,0,0,0,0,0,0,0,17,7,6,17,0,3,17,8
87ab9c664033e00f6b64f2afc71a6d90,0,15,0,14,11,0,0,0,0,0,15,3,0,17,8,0,2,0,0,0,0,6,0,0,0,10,0,0,0,0,0,4,5,6,2,0,0,0,0,0,10,24,2,4,8,0,10,10,14,0,0,0,0,5,10,5,34,2,0,9,5,2,0,0,0,0,0,0,0,6,4,12,8,13,6,25,17
c739108a8fb66e778057d21c15128eaf,0,4,0,7,6,0,0,0,0,0,13,0,0,4,9,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,2,4,10,0,3,0,0,0,0,0,14,8,0,5,0,12,0,11,2,0,0,0,0,10,4,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,5,5,3,29,12
7fd2dbaa8c8b59e687ce1cf9edb857dc,53,8,13,52,6,12,1,26,67,32,21,19,1,10,63,0,0,4,0,2,2,3,4,0,0,74,0,4,13,8,0,81,14,13,0,11,8,4,45,0,11,7,25,26,23,0,5,21,12,6,10,4,39,10,22,0,28,92,21,23,6,38,2,6,0,17,11,2,0,22,0,5,10,18,27,64,12
fe74cb6ed6d5951071824943319e1724,7,7,28,243,43,0,4,0,0,7,128,15,0,112,0,0,2,0,0,0,0,9,8,0,15,0,0,0,5,3,2,7,8,37,0,85,2,0,3,0,22,2,10,113,0,20,0,62,158,2,3,0,2,5,0,13,193,12,3,63,150,14,0,0,2,0,0,0,0,70,39,168,17,7,0,0,0
a39a7518887f912e8139ffe514883ffb,0,0,0,16,0,3,0,0,0,0,77,0,0,0,30,8,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,38,0,0,16,0,30,0,20,7,0,0,4,0,31,0,28,0,0,23,0,0,0,0,0,0,5,0,0,0,0,25,0,0,4,164,58
30f0b16d39680d27d771da5b475ce546,0,0,0,10,0,5,0,0,0,0,2,0,0,0,0,9,0,29,1,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,9,0,2,0,0,25,0,0,13,0,15,0,5,3,0,0,0,0,6,0,22,0,0,8,0,0,0,0,4,0,1,0,0,0,0,3,0,0,23,0,0
fd127481a7a3b20d6d476f8d15c8b746,0,0,0,22,0,0,0,0,0,0,52,0,0,4,0,0,0,0,0,0,0,2,4,0,0,5,0,0,0,0,2,2,3,24,0,6,0,0,0,0,0,45,0,0,0,1,39,7,0,0,0,0,0,2,3,0,26,8,0,20,11,0,0,0,0,0,0,0,0,15,4,24,11,0,8,0,9
3e514d4fe509d063c262ab3e3b224da1,0,0,0,8,30,0,0,3,0,0,10,0,0,0,4,3,0,0,2,0,0,4,0,0,0,3,0,0,0,0,3,0,9,4,3,1,0,0,0,0,0,73,8,0,7,0,61,1,0,2,0,0,0,0,8,10,0,2,0,2,7,0,0,0,0,0,0,0,0,2,23,0,21,0,22,49,8
3d54a53e5412fd82769620a4792a9b31,0,6,0,7,5,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,6,0,0,2,0,0,0,2,8,0,3,7,0,9,2,4,0,0,0,0,0,6,0,12,0,0,5,5,5,0,0,0,0,0,0,0,5,2,0,3,4,4,15,0
0f7e30a9c413799c28abaf3bf8186888,3,5,4,75,156,0,0,0,0,6,0,33,2,2,0,0,0,8,0,0,0,9,13,0,0,0,2,0,12,17,49,3,0,172,0,34,0,14,10,4,38,14,0,0,73,47,20,1,133,0,10,0,0,2,58,2,113,0,5,0,4,13,26,4,4,0,0,0,0,153,331,38,243,9,62,0,34
5c541acda69aad587e3dcc07218c340f,0,0,0,3,0,2,1,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,5,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1
fd7e1ff108a3eaf3f64eaaa5faf590af,0,1,7,30,0,0,2,0,0,0,34,2,0,14,35,6,0,0,4,0,0,0,2,0,2,14,0,0,3,4,0,9,29,0,2,7,4,0,0,0,2,56,8,21,23,0,47,12,158,6,4,2,3,9,27,9,236,10,0,17,12,4,0,0,0,0,1,0,0,8,0,143,0,4,71,127,40
dbec9c5165f7fd71fcfcee0766f056e9,0,2,3,1,4,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,2,0,3,0,0,0,0,3,0,6,2,0,3,0,2,9,1,0,0,0,1,0,0,16,3,0,0,1,1,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0
b6f9b05e8cbe073bca5819543946961b,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,80,7,0,129,0,53,0,0,4,0,0,0,0,81,0,0,6,0,4,31,1,0,0,0,0,10,0,0,21,0,0,0,0,44,0,167
3a863e8d613146295f1169d6d3e462e8,5,0,0,24,0,14,1,3,1,0,16,0,0,0,20,3,0,0,5,0,0,4,0,2,1,55,0,0,0,0,0,3,0,0,0,1,11,0,5,0,1,21,0,4,3,0,20,3,1,3,0,0,44,0,5,0,4,3,2,3,6,3,0,0,1,0,0,0,0,16,3,0,2,0,5,42,5
f65f7a0282cd6432ad8e626146d8a9a1,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,6,4,0,103,44,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,53,0,0,0,0,0,0,0,100,0,0,2,0,0,0,0,2,2,2,0,0,3,0,64,2,0,0,0,0
80f2643f29f72653e1dcb14d6a129d8b,2,6,0,204,45,32,6,8,39,0,489,0,3,0,194,14,9,0,22,4,8,0,0,9,0,143,0,13,0,0,8,120,62,0,9,0,58,0,0,4,0,138,95,0,467,2,109,0,3,43,0,13,16,14,671,11,8,199,0,205,0,3,0,5,69,10,133,14,0,0,69,5,94,5,492,325,898
772ad2feb9f19ddeace71e8e2e707858,2,0,11,754,0,144,40,0,0,4,6505,0,0,0,11357,21,0,8,9,0,0,0,0,3,0,885,0,2,15,12,0,0,0,0,64,0,361,0,0,0,0,25,0,0,1206,0,23,0,668,139,0,6,84,0,1366,0,572,0,2,1946,3,2,0,0,127,0,400,34,0,1,0,513,0,0,2983,13935,1875
178d4eb06bd14fca2d3c300f9f05e384,0,56,0,0,146,0,0,0,5,0,0,2,51,0,13,0,9,0,0,6,15,100,0,0,136,49,13,0,33,8,171,4,0,197,0,133,0,71,0,7,214,0,0,0,26,55,0,0,46,0,0,0,10,0,42,0,164,7,0,0,133,0,77,24,0,0,0,0,0,208,97,45,197,98,23,36,40
c50f108c7f26f34cb8226f54985908be,42,36,42,0,104,0,0,52,24,48,0,7,4,0,0,0,0,0,0,0,0,412,0,0,351,0,5,3,0,0,137,88,26,249,0,43,0,104,29,4,16,0,122,0,0,63,0,0,0,0,0,3,0,10,0,44,0,93,0,0,78,20,71,2,0,19,0,0,0,12,20,0,17,16,0,0,0
5b74065cc4963be8f6447b2c9ffcbc87,0,18,16,0,18,0,0,0,0,0,0,19,0,45,0,3,0,0,0,0,0,95,2,0,132,0,0,0,0,0,0,13,6,116,0,16,2,0,0,0,4,0,19,17,0,41,0,13,0,0,0,0,0,0,0,2,0,17,0,0,48,23,0,0,0,0,0,0,0,30,34,0,35,19,0,2,0
eee9bab26577ab7978a3c7bb4a082922,12,31,7,0,6,0,0,250,2,26,0,7,49,17,0,0,82,0,0,126,10,0,172,1,0,0,0,0,0,0,24,0,88,0,0,18,0,2,49,142,58,0,0,21,0,0,0,32,0,0,224,0,0,111,0,9,0,0,71,0,19,5,8,107,0,48,0,0,0,45,0,0,20,23,0,0,0
db1ea7350f45b6b1c577ee65fae969c4,0,30,22,45,75,0,3,2,0,0,156,8,0,61,41,11,4,0,5,2,0,24,2,0,20,20,0,0,0,10,5,11,16,22,3,34,6,0,0,0,13,80,22,24,54,11,104,65,72,5,2,0,0,9,52,71,76,25,0,40,67,9,0,0,4,0,12,0,0,32,24,72,13,24,38,169,87
e10905e9870f08c9b02a8165eab1723e,0,0,0,853,0,9,4,0,0,0,1193,0,0,0,612,21,0,0,3,0,0,0,0,0,0,1441,0,0,1,2,0,0,0,0,0,0,14,0,0,0,0,678,0,0,562,0,510,0,27,6,0,0,26,0,494,0,105,0,0,708,0,0,0,0,0,0,0,0,0,0,0,24,0,2,970,2022,598
756b984be3e292fec7abe55587a45159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,427,154,1,0,0,0,2,0,0,0,0,0,1,0,0,0,28,0,0,0,251,0,0,0,1,0,33,0,472,0,0,0,0,0,1,2,15,0,9,6,0,0,0,274,0,0,0,0,37
b818498a79e2d7a40cdaf0d29b43c7c0,0,87,3,23,5,8,3,5,0,0,26,0,2,96,221,19,12,2,28,0,0,74,11,8,64,57,0,0,0,4,2,5,40,52,0,50,18,0,0,3,39,47,5,79,42,9,81,48,133,10,9,0,3,18,18,22,87,12,4,52,95,3,0,0,5,2,29,0,0,25,0,156,4,66,163,193,65
ba78f5950dfc8ca2138232ac1893ca13,0,4,8,0,0,0,0,1,0,0,0,4,0,65,0,0,0,0,0,0,0,17,0,0,15,0,2,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,0,30,0,3,0,44,0,0,0,0,0,11,0,31,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
53cbcf217d083ac12d3827598de4e750,0,56,19,68,29,2,2,0,0,0,54,11,0,82,46,10,9,0,3,0,0,135,5,2,94,29,4,0,0,0,6,3,12,124,3,5,3,0,2,0,26,64,1,56,17,21,45,51,69,6,4,0,3,3,30,7,114,4,3,21,9,4,0,0,3,4,15,0,0,4,13,57,10,52,63,154,63
0c5a72804d13bb1ad0f488d9565364aa,0,69,135,0,56,0,2,16,0,6,0,33,0,50,0,0,5,0,0,0,0,111,5,0,64,0,0,0,0,0,2,0,170,133,0,102,0,2,4,3,30,0,0,7,0,45,0,30,0,0,2,2,0,44,0,169,0,0,0,0,183,54,0,2,4,16,0,0,0,47,25,1,8,43,0,0,0
7af0894d365728994d20f8f22143f8e3,0,2,0,7,6,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,24,0,0,5,0,0,0,0,2,0,0,5,30,0,2,0,0,0,0,2,9,3,0,2,5,6,3,0,0,0,0,0,0,3,4,4,2,0,3,3,2,0,0,0,0,0,0,0,2,2,4,2,10,4,3,6
5167710b7280856d9e512a4f58068687,0,0,0,36,11,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,33,0,0,0,0,0,32,7,0,14,0,24,0,23,2,0,0,0,2,27,7,33,4,0,28,54,3,0,0,0,0,0,0,0,19,12,23,8,0,23,0,16
1122ff96a7d76e3f720d1d7df6eee4a1,0,0,0,2,0,2,2,3,0,0,76,0,0,0,23,5,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33,5,1,0,0,22,0,0,4,0,0,2,0,0,2,1,0,0,11,0,0,0,0,0,2,0,0,0,0,0,7,0,3,0,177,20
58fde6dae459af7ec3ed3eea10b1c0cb,0,0,0,59,2,0,0,0,0,0,58,0,0,10,27,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,92,3,3,13,0,82,0,23,0,0,0,0,0,20,2,29,0,0,22,4,0,0,0,2,2,0,0,0,2,6,19,0,0,30,98,22
07a0081d4bc5233563d0269fc2c734d0,0,2,3,10,5,0,0,0,0,0,46,2,0,52,30,2,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,3,0,0,0,7,2,0,0,0,2,20,3,11,7,3,9,14,4,3,2,0,0,2,14,2,5,3,0,12,4,0,0,0,3,0,0,0,0,3,7,7,3,2,8,82,18
cb6ddf1aaaee96f10f2fc03868b16e5b,0,0,0,8,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,0,0,6,0,4,0,0,5,2,0,0,0,0,0,0,0,0,5,0,2,0,0,10,5,4
22e3c84507191b5a2af4b5a02a5a6340,0,4,0,20,0,4,0,0,0,0,20,0,0,0,39,0,0,0,0,0,0,4,0,0,6,2,0,0,0,0,0,19,6,5,0,0,0,0,0,0,0,0,31,0,14,3,0,0,0,2,0,0,0,0,16,3,0,38,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,1,11,44,40
3ceb74c21dfbf2d306d22d03dda4b5fe,0,17,2,36,50,4,25,8,0,0,245,0,0,14,212,11,3,0,5,0,0,29,2,0,17,53,2,0,2,0,0,0,39,61,14,25,7,0,3,0,12,232,0,0,31,5,198,1,65,10,0,0,16,9,39,24,87,0,0,101,33,0,0,0,3,0,49,2,0,12,35,73,33,15,80,629,88
f7040b791e2687141adc7be4ad81afd4,0,22,0,149,6,79,0,0,0,0,521,0,0,2,0,23,0,0,10,0,0,6,0,2,2,0,0,0,7,0,0,0,0,4,0,3,356,0,3,0,13,290,0,1,35,0,181,0,72,36,0,0,0,0,33,0,166,0,0,80,5,0,0,0,4,0,5,0,0,10,4,84,6,13,61,0,57
ea6907258313a99760f5785c8c64b8c4,0,9,0,2,5,0,0,0,0,0,8,0,0,5,0,0,0,0,0,2,0,3,3,0,2,0,0,0,0,0,3,17,7,10,0,6,0,0,0,0,8,13,47,0,39,3,7,4,5,2,3,0,0,2,46,2,10,50,0,5,3,0,0,0,4,0,17,0,0,11,4,4,2,7,41,0,78
07f9cf5cd15f1e6c3b5f4c0b6b8addc4,0,2,0,7,5,0,0,0,0,0,8,0,0,2,4,0,2,0,0,0,0,0,0,0,3,16,0,0,0,0,0,4,0,3,0,4,0,0,0,0,3,7,3,0,10,0,4,4,4,0,0,0,0,0,4,3,19,4,0,5,2,0,0,0,0,0,6,0,0,8,2,10,5,2,6,12,8
3eeb6fa3850d5ab2864e37931dc1781b,2,0,3,0,4,0,0,5,3,5,0,3,0,0,0,0,0,0,0,0,0,6,4,0,8,0,0,0,7,1,0,3,7,4,0,8,0,0,4,0,4,0,2,7,0,0,0,3,3,0,3,0,0,0,0,2,3,10,7,0,9,3,0,2,0,4,0,0,0,27,0,2,2,0,0,0,0
c4bb856f00469484de24c5d7e0a221b6,2,15,13,0,22,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,19,9,0,29,0,0,0,0,0,4,5,6,17,0,7,0,0,2,0,5,0,17,35,0,8,0,24,0,0,6,2,0,3,0,7,0,10,6,0,8,3,0,0,0,4,0,0,0,4,12,0,6,12,0,0,0
5adc2daa2981bc07e21b14d53496ff67,7,8,5,34,8,33,50,18,16,8,33,5,5,11,39,43,35,13,30,12,29,16,12,12,8,51,12,7,17,33,7,11,8,18,105,5,43,7,10,10,9,44,6,18,36,5,38,5,23,65,15,17,62,2,17,6,44,7,7,37,15,4,4,10,57,6,615,9,2,10,4,13,6,10,26,46,17
7c1aa4cebecf5121ff208d31b341894b,0,7,0,3,14,0,0,0,0,0,40,0,0,3,0,2,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,6,4,4,0,0,4,0,0,0,2,8,2,0,0,2,0,0,0,0,0,0,0,5,0,11,0,3,0,16,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0
89b301340cb57d9edee53eff531d744b,0,0,0,7,0,13,0,0,3,0,190,0,0,0,237,8,0,0,7,0,0,0,0,2,0,26,0,2,0,0,0,7,0,0,0,0,88,0,0,0,0,212,91,0,11,0,232,0,0,0,0,5,5,0,18,0,0,28,0,159,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,664,62
720832273d925b4115ed01c6d3df48eb,0,6,0,5,5,0,0,0,0,0,12,0,0,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,2,8,3,6,0,0,9,3,5,0,0,0,0,0,0,2,8,0,0,4,6,0,0,0,0,0,0,0,0,6,0,5,4,4,0,0,4
72cb656da17f65d184d9186ee5260f53,19,11,15,0,0,203,0,2,186,25,38,2,0,643,0,113,3,0,210,0,3,25,166,46,19,0,0,60,0,0,0,47,3,18,0,2,183,0,31,0,0,181,82,391,0,17,111,181,0,25,17,16,0,0,0,0,0,33,178,20,3,3,0,2,5,4,0,0,0,0,0,0,0,5,0,0,0
