	806rcbc423-S424	GnotoExpt-DTT552-S163	GnotoExpt-DTT480-S628	806rcbc481-S386	GnotoExpt-FP552-S67	806rcbc381-S515	806rcbc179-S276	GnotoExpt-DTT570-S182	GnotoExpt-FP456-S677	GnotoExpt-DTT564-S176	GnotoExpt-DTT534-S145	806rcbc450-S451	806rcbc447-S448	GnotoExpt-DTT456-S604	806rcbc432-S337	GnotoExpt-FP558-S74	806rcbc530-S435	GnotoExpt-FP564-S80	806rcbc454-S455	806rcbc375-S509	806rcbc401-S306	GnotobioticExp-DTT-180-S190	GnotoExpt-FP474-S695	GnotoExpt-FP570-S86	GnotoExpt-DTT600-S335	GnotobioticExp-DTT-186-S196	GnotoExpt-DTT390-S536	806rcbc426-S331	806rcbc493-S398	806rcbc567-S472	GnotobioticExp-FP-186-S49	GnotoExpt-FP618-S314	806rcbc469-S374	806rcbc173-S270	GnotoExpt-DTT612-S347	GnotoExpt-FP462-S683	GnotobioticExp-FP-198-S62	GnotoExpt-FP540-S55	GnotobioticExp-DTT-204-S214	GnotoExpt-FP600-S296	GnotoExpt-DTT486-S634	806rcbc438-S343	GnotoExpt-DTT462-S610	GnotoExpt-FP534-S49	GnotobioticExp-DTT-192-S202	806rcbc524-S429	GnotoExpt-FP612-S308	GnotoExpt-FP486-S708	GnotoExpt-DTT474-S622	GnotoExpt-FP468-S689	806rcbc407-S312	GnotoExpt-FP546-S61	806rcbc561-S466	GnotobioticExp-DTT-198-S208	806rcbc499-S404	806rcbc555-S460	GnotoExpt-DTT606-S341	GnotobioticExp-FP-204-S68	GnotoExpt-FP480-S701	GnotobioticExp-FP-210-S74	806rcbc429-S430	GnotoExpt-DTT618-S353	806rcbc432-S433	GnotoExpt-DTT468-S616	GnotobioticExp-FP-192-S55	GnotoExpt-DTT546-S157	GnotoExpt-DTT540-S151	GnotobioticExp-FP-180-S43	GnotobioticExp-DTT-210-S220	GnotoExpt-DTT558-S170	GnotoExpt-FP606-S302	806rcbc395-S300	GnotobioticExp-FP-372.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-390.fastq
GnotoExpt-FP480-S701	0.4713764136164371	2.3413410381036504	2.434499803056449	1.7822666774196412	2.515724127695478	1.2185539940030992	0.6870576313519315	1.5208735351469267	1.1016579003791394	1.6415705770346785	0.7958105269113397	0.7862424833278462	0.8449005051692089	2.3261483112047876	0.7282783593763391	1.2401024745113578	1.0620773652839042	2.4077695400014796	0.7616876285906292	1.3575853671978837	2.38833796486298	1.5570562778958452	0.481774195510489	1.215716801402194	1.13175022976637	0.7032516051157529	0.9005793623662741	2.2388456973229367	2.183778175019683	0.579731548546552	0.8250674292808571	0.4036792758455961	1.9437085719553042	1.7109860134369494	1.0644989860668068	1.86408233719119	1.471419889966756	2.398806135831865	1.1890261409123548	0.8984441126082905	2.008686650855573	1.2382848783010088	2.0585346220266767	1.58042742850734	0.7710944512149571	1.387494917796061	0.5213686920860786	0.33408816619632686	1.679880903618101	0.9728335970213652	2.0141810474074053	2.416258529969372	0.5910184382389182	0.8468930534180882	2.061787662651816	1.384120765524762	1.4818126261802205	1.4319310282147224	0.0	1.9787875647221396	1.1289558901613583	0.9774430563100847	1.4353745481029776	2.39384720784861	1.3910435276427011	2.372337144115431	1.7793334101624971	0.5370954293118122	1.4656918470575842	0.622241706763911	0.8061331622909598	1.9810205353309118	0.8539218778883885	1.7731267843519998	2.674069835445073	2.6247556507337633	2.210508927943096	1.4629535170959163	1.6332183486528193	1.3034869295307665	1.7887271440700105	2.349783647146771	1.6772238120908425	0.8666511849068181	1.1821479735282212	2.0527258748360255	1.759424878514773	3.159649932532221	1.92990050522987
GnotobioticExp-FP-210-S74	1.894781785484482	4.286851591792186	2.007589971959129	1.8180416533623622	4.468833866795984	2.5570388497546466	1.440750808016545	2.88095303230356	2.8318595827479958	3.590092011788865	2.772591833225863	1.2385099471257486	1.181455515633428	1.859204680224603	1.5190719219932276	2.622651016728442	2.3917064106045554	3.7461407456664557	1.3472026632874001	2.0955386989127787	2.917190850951944	3.320521222690551	1.599990703136844	2.7829140228091878	1.7631420972839786	2.5385607324140786	1.9486906582758101	1.033953495814947	3.6279421873006124	2.0509395876115275	2.4422074593231846	2.237266752625841	2.2078662772350697	2.1692432349255286	1.5285572386855149	2.6166300618200706	1.9203233514760134	2.7894162825113544	1.7630665521070654	2.5782401220616458	1.8051195907156878	2.497727270892973	1.3663667512692357	2.6001617154922445	1.951223704965138	2.373318734956783	2.237109602637505	1.8286067131709516	1.6528308595273193	2.010553348868175	2.009964388725459	4.362778682905631	1.513877193967366	2.150530677427976	3.4977436587635125	0.988419282301243	1.5064000161453999	0.5627357716051847	1.9787875647221396	0.0	2.1978181319807986	1.4350280385956546	0.7139412194996085	1.868465978741598	1.9882060487616917	4.328619300303934	2.4723209397344243	2.029432190724814	0.5748910999770785	2.591390905023278	1.9911042023749723	2.318989517877414	1.5307505733960467	3.46137548166203	1.7125832422095464	2.5779082753262843	2.5691268541551	2.1645027376729034	1.6996570525358317	3.1235900005599535	3.414033570039755	1.7405629279929287	3.096986467170618	1.806494950718347	0.8860512561824923	3.260443739073545	0.6207587953293391	2.37253272307905	0.26764939538851035
806rcbc429-S430	1.5438045333409798	2.5306953222224506	1.6415419445705353	2.6244504625546172	2.7105688029344988	2.2195969838387093	1.4928086783707626	0.8711888863311761	1.0777768101327247	2.1712210738649995	1.3867789644154236	1.4063281066462325	1.166893107308964	1.5550259594627618	1.5607108036726813	0.8875655059303519	0.7134903048259497	1.9484232892761326	1.5859121554686084	2.0550160540712326	1.736227294379817	1.3933375667603063	1.3988751047773018	1.0775873270485676	0.7680777280883023	0.941783923036386	1.0484788989774159	2.8335185402427343	1.6827724535597643	1.5783410952568182	1.7519656396456522	1.2169530778255835	2.8462893547464634	1.2006936743943266	0.726243034715097	1.2223832230476663	0.8638126249439837	1.5597350888492258	0.9752007858044058	1.9661909592525337	1.2250399779899268	2.359676633897644	1.5097927140650755	0.8695369563895887	1.7103646633515197	0.5020990749889609	1.3592112634425306	1.4005396948532458	0.9612191211933244	0.2871438814617643	3.0013512647152707	2.5432167647890673	1.272282246511772	0.5464373363934819	1.6862699371074281	2.033065241890393	0.9675718662344649	1.7399614533854622	1.1289558901613583	2.1978181319807986	0.0	0.9068821291146889	1.541317950259	1.643006591179382	2.229575860603679	2.595888692515421	0.9616376467115724	1.337288569453351	1.9101387860095942	1.4315015655846606	1.8859118791836282	1.3240324697795471	1.3083748634673702	1.5367278026127387	2.1175835341931606	1.6786432629297054	1.2510787015462512	0.8883183636355586	0.9611695760246395	1.459421599796371	1.5149629356336083	1.820976874648812	1.2881746780008547	0.9671676816638402	1.3403382528291647	1.4827723249751665	1.6878241166523924	2.374422174405793	2.02793481398444
GnotoExpt-DTT618-S353	1.257930920935709	2.9901648779684686	1.5227577310761402	2.1850983811977565	3.1793292910155055	2.105220311161146	1.0359322632186236	1.4532970003117622	1.4509717660836428	2.5297189310925394	1.6355810955154066	0.6909678230595296	0.4930806877068868	1.5523662412251025	0.9080844626041836	1.192130832055958	0.9597353798841328	2.341708848927264	0.9877970382626539	1.9391093243581496	1.7696094602761232	1.9250104491967954	0.9874930986477299	1.373553579460904	0.3780960840195489	1.241113487623379	1.2253756995105323	2.127061995529498	2.197387298134158	1.1896661753390025	1.7541580176639748	1.2987891772494815	2.4766930528919033	0.9878981932496589	0.24668856761287267	1.3263001093100233	0.6786552743670631	1.6957039775712532	0.4534978731465669	1.8299520077709177	1.1353858215596129	2.0660054537525157	1.1862909764035656	1.2081079064386215	1.5025211031257755	0.9942690190821084	1.409195394340575	1.0937155481032983	0.8357269948092865	0.647126727201562	2.409859931331626	3.134621521769565	0.6433894897715046	0.7326432072816251	2.0789844406592226	1.4096910692619513	0.5469343986733524	1.0188953773838663	0.9774430563100847	1.4350280385956546	0.9068821291146889	0.0	0.728033885733062	1.6401059359749983	1.9668680764052018	3.1429215557310917	1.187890470281529	1.3061164808661345	1.1515753207152657	1.5374904853402187	1.559898010295884	1.2181108239854113	0.566355517615273	2.043153173762593	1.7101045132235047	1.7956334975873582	1.4945285560442674	0.837366170234357	0.7370783731506293	1.7808400789999659	1.9892320281342877	1.3750536637135322	1.6703187865512943	0.4716498641592555	0.636950962120477	1.861367395229982	1.023956821444769	2.2378974200419455	1.3273076654086138
806rcbc432-S433	1.4988521421695544	3.6578509532693366	1.5896825808389732	1.9407578641849617	3.8443012329147828	2.294436726261333	1.0949237091576423	2.174188182952694	2.1557402139644823	3.071861862286096	2.205476875892005	0.7494906001022779	0.6066400814496508	1.5380580941870885	1.0643085242868688	1.914738305583265	1.6857612604985872	3.035086542210117	0.9964837600461041	1.9580588145554132	2.2690821128041256	2.640154857721855	1.1794170077884008	2.087873731252706	1.04990521756914	1.8990736351693922	1.5203986524622226	1.5427571734267846	2.9146673290808165	1.5536651893319382	2.0642389146273454	1.738586441134122	2.298361726006756	1.4955135016661831	0.8371965202444527	1.9249360283349595	1.2293533768681537	2.1600590544544698	1.0567585992135107	2.1703239600158843	1.2977840416355324	2.2326791338835767	1.0292449606117478	1.8900819930605528	1.6535570405270157	1.6740490215423627	1.7863916899914334	1.3815713922479909	1.0794145665238177	1.3282164778638115	2.1491915255753584	3.7725958014301715	0.9541336807434186	1.455469010066715	2.78715077116724	1.043403448495982	0.8557212648283665	0.456625987451376	1.4353745481029776	0.7139412194996085	1.541317950259	0.728033885733062	0.0	1.5900012744785543	1.9125031083541812	3.758835879825735	1.7844852194995278	1.6115838581510658	0.6045368116997795	2.0539690394205183	1.6994270625516374	1.6725085322756148	0.9186529406617174	2.766236412863356	1.4961005619945251	2.065275454333667	1.9488590565196833	1.4605816384345034	1.0717609366916798	2.464013863852963	2.712644075523012	1.3342298275316362	2.3861305740680283	1.1161788204056236	0.3473097832818364	2.5487115157470437	0.42985313402941433	2.1450807524563236	0.6304114832477766
GnotoExpt-DTT468-S616	2.614529226634233	4.168308871478237	0.8223699443501034	3.069843111207475	4.345801831575341	3.3131400426121482	2.269101809224943	2.3307217488584926	2.691822565527359	3.7191555290452665	2.932942007124372	2.1143618837335936	1.7793105607224993	0.12829725971005726	2.4470418589876006	2.3607291668799335	2.1788737339279978	3.2286347275109137	2.3326947092377743	2.744211763781116	2.3342525741495934	3.0080710180342707	2.335871344452942	2.6203112495928633	1.668159078607824	2.5327748431377493	1.947283523167258	2.7575318009399963	3.0550606302041516	2.7793132815253014	2.9590733166727374	2.529553957909212	3.4014117861323743	1.8732790015801548	1.4502655244299267	2.110552240805243	1.5444181711391711	1.9177007246916182	1.8213797053633956	3.272075973030927	0.7509383598670014	3.4778715613656335	0.6261358336371123	2.0606490692285315	2.6663972130755353	1.7732346035996591	2.597322904107459	2.490692997868433	0.8849900971823731	1.6787245960128472	3.5461867606267745	4.114696578522298	2.2091149924593285	2.004597496945228	3.0785537506333416	2.329145858409411	1.1963959165984968	1.7900389256433782	2.39384720784861	1.868465978741598	1.643006591179382	1.6401059359749983	1.5900012744785543	0.0	2.901191701312579	4.168480751515216	1.7898032891074416	2.4404750314181745	2.0290899485117326	2.9049063829215203	2.889290424528568	1.7938626021118893	2.1859907574144595	3.10341888839091	1.123413895947761	1.2898667816286271	1.5071198234639491	1.817676905248695	1.1274340863577472	3.077464755782295	3.04975343607498	1.3426037716583754	2.722042769713361	2.0471740767923152	1.5792751934707652	2.7103874859499624	1.3016165219779265	1.0919410692466758	1.6070508164364197
GnotobioticExp-FP-192-S55	0.9789848116194134	3.331562634539171	3.2408753913997574	0.5881492125697847	3.467360206476657	0.8301357975828779	0.953917937558364	2.8438853062839367	2.43908726830574	2.2509687930213844	1.8310773621587102	1.4271728747583288	1.5105439723924206	2.8917982699254483	1.4685690364754236	2.616024870207742	2.421267977334482	3.78707043589199	1.1283766631340215	0.38175873637124547	3.6744560414386944	2.8210579547680377	1.065296314304566	2.595273084517861	2.2824370127917923	2.0132092838281035	1.2897107110037438	1.6153520189656547	3.5343585050707675	1.5755366552539944	0.9953853846371811	1.2862163297431444	0.6452893473129879	2.9232397725885186	2.04162466622149	3.1677398805393646	2.6105657221737535	3.608244023730828	2.3533377743539456	1.363645202356642	2.83393396341905	1.152219341477574	2.630480239043898	2.8979425909913896	0.6324809028511703	2.6272792511192105	1.1269904433920213	1.1154908243226975	2.51852122518148	2.1401624882306245	1.218881469406719	3.1812188787769107	1.5438676994012048	2.1624217870278386	3.436459567693535	1.0277244546202169	2.392117032928284	1.5549080322627993	1.3910435276427011	1.9882060487616917	2.229575860603679	1.9668680764052018	1.9125031083541812	2.901191701312579	0.0	3.0653973081166535	3.0217677850851103	0.9827100411864046	1.4967700710732337	1.6312425017770884	0.8020571974488735	3.170087778527548	1.8709877247868105	3.077123636359002	3.32053493364028	3.615094219256331	3.335602302427263	2.7093793581790178	2.5848099154067135	2.5815751521265557	3.1216853279917522	3.1861322880220295	3.055583377462193	2.099231701745721	1.6366354630908595	3.4274916167096694	2.0831849269507807	3.8258075895464634	2.0042180132285545
GnotoExpt-DTT546-S157	2.55818291061866	0.8773078191719007	4.216310379069213	3.61656366119019	0.8549070349805867	2.3839189708317994	2.95765285882796	2.304953546756586	1.8771568010798534	0.8708463502684393	1.587233069173064	3.1572569882150945	3.1708198307082616	4.100415481548421	3.0221396517007157	2.3680326553572826	2.450928739982584	2.5992864637946336	3.0868276963278976	2.893129662215656	3.610450405135671	1.58210806374847	2.7819293140084262	2.1344415613796732	3.0626290494192134	1.91720418831824	2.587424482591386	4.471539134387178	2.2869982346106843	2.562650631179459	2.1146604742956376	2.1063931624033123	3.54064066141258	3.368817652397558	3.1190640294403806	3.154368256800654	3.2505894251838705	3.6812769285732654	3.1436217184632707	2.1269854297206368	3.816904811866706	2.593771392563739	4.075799273419869	2.771491155256498	2.6144158793864953	2.7378084147290562	2.150712099517348	2.5700249238848154	3.551105432048151	2.6824537691772044	3.860065158060662	0.22704294895700652	2.9272019941550718	2.505588508288781	2.3354269424336764	3.634073795045395	3.4796786933557042	3.769786433450492	2.372337144115431	4.328619300303934	2.595888692515421	3.1429215557310917	3.758835879825735	4.168480751515216	3.0653973081166535	0.0	3.1334975115385024	2.3755454407108187	3.818583032916955	1.7970919001355545	2.6710429054858174	3.551123334619144	3.0851014366242087	1.7539672992862254	4.692788443618608	4.098909015689249	3.5608577911770434	3.077833147364611	3.5113689628349287	1.6530093516741269	1.9103791220887898	4.324442007418425	2.301351445016991	2.883100235744788	3.4884116099739066	2.667885225493423	4.028732775635702	4.946205666286193	4.246427593326767
GnotoExpt-DTT540-S151	2.2150914824004846	2.813310595000779	1.3266504417727694	3.3292221901800887	2.9980841141940977	2.986518698789444	2.1411216858765787	0.84672660178827	1.3666673063737325	2.8097046573934783	2.0174125420041156	1.845222195477073	1.6636079028812272	1.665365596130664	1.9514352153410333	0.8692393518509155	0.8402519734493661	1.4811965217966163	2.122616911044505	2.9150766392776717	0.7862140995580117	1.6145099895393396	2.0351462159097147	1.1555919226021698	0.8201427066010194	1.4911991065039354	1.9666215677551302	3.2928750834823144	1.396419749889617	1.9946012288008186	2.540836479736523	2.0014141122517586	3.588609859852957	0.5325855853613338	1.0758284506596454	0.3621980116860146	0.5569504858674008	0.6393963431102462	0.8803333319796803	2.5747155763421286	1.100785707876247	2.969759861069704	1.5775428458413394	0.38696638339329525	2.4786955315894486	0.4917355891081905	2.1660646417961735	2.046338408844012	1.0396116047583945	0.9086567122905235	3.5556947426223635	3.0428634282016183	1.6884678056782843	0.9477724516348306	1.3607474005589575	2.59299250269167	0.9906847501786231	2.1576408007630206	1.7793334101624971	2.4723209397344243	0.9616376467115724	1.187890470281529	1.7844852194995278	1.7898032891074416	3.0217677850851103	3.1334975115385024	0.0	2.157939529727615	2.3143700831986074	2.06588230413776	2.5509732114148576	0.4901466887671942	1.5160018170257399	1.5824315457926592	1.8227172785091255	1.1061460511261356	0.5576535488134519	0.416274980343316	0.8487312118827064	1.7006034461578998	1.4732360484245455	1.383195167855618	1.059582170320624	1.1114852563471256	1.7677812851155066	0.9572126169345999	1.9368385512003516	2.046836520098526	2.3205324769896434
GnotobioticExp-FP-180-S43	0.46285213632933603	2.5357237190295967	2.651673063055897	1.476173019969463	2.6923001374243154	0.9138116119840184	0.6469643390592084	1.8744406499238402	1.484239574098317	1.6188202037599644	0.9650713508000263	1.023458951344189	1.0223969377815716	2.3976015381620814	1.0557070111190947	1.676186314478685	1.495636529568911	2.831708706068254	0.8705595060896388	0.8602574895760624	2.834553745265691	1.863829874247181	0.5639131026499214	1.6525622526418033	1.5181820087385096	1.053915909763675	0.6100349946606761	2.135008099768443	2.5616146999721208	0.9969632844301151	0.5212974495371626	0.3390614860837789	1.5992108705454195	2.146031500493959	1.340859847306273	2.3010515251097092	1.8419243113312755	2.7795910131397035	1.6193424984276814	0.951551342429077	2.212708835751129	1.1855006773891619	2.187886665840592	1.9824761504561985	0.4150832715594356	1.7232323549268787	0.23705217684839083	0.4869347486827693	1.8793587038470512	1.266906362278939	1.889543628187125	2.4433810644296634	0.9698323834231317	1.2525921588073354	2.4827028925579437	1.2835590860622328	1.7526488841107462	1.4707525468022487	0.5370954293118122	2.029432190724814	1.337288569453351	1.3061164808661345	1.6115838581510658	2.4404750314181745	0.9827100411864046	2.3755454407108187	2.157939529727615	0.0	1.509882765512621	0.8088027038925466	0.6915221917138649	2.3894751650858743	1.2893838438091787	2.1183356354561527	2.889943903050724	2.89348671740543	2.523123191968092	1.8820698579809974	1.9073220577246575	1.6693167994536748	2.1612715932742343	2.650691926071425	2.1015126864147673	1.3409370383542354	1.2938862575603087	2.4777796597015445	1.8535212549670825	3.334928313749381	1.968325619137387
GnotobioticExp-DTT-210-S220	1.3321624350553956	3.7942547696822255	2.1641883605556487	1.3989484744807954	3.971791729142766	1.9972971630432772	0.8890166228008064	2.5688234626171247	2.4100277427697177	3.0522396240640424	2.258499140724129	0.7379797066400992	0.7682800866819051	2.0028804843821852	1.0034853952586014	2.2810650122042486	2.049651031022815	3.45277675882577	0.7832248702782106	1.6278361929627467	2.8194459205512064	2.9038401229425443	1.0509291033576111	2.397198773449965	1.5214828821060584	2.0832877292814995	1.5455758840955567	0.9791272209356247	3.3104016579948894	1.5235657717674311	1.8899147043892506	1.719968458417279	1.772307965957656	2.0324527549462013	1.2872990198047625	2.4415924781396523	1.7681655696395895	2.7399868054360543	1.5243901568656217	2.007897885608477	1.8625358508408276	1.9280752754334014	1.5355511508997903	2.358867180834402	1.4012126513399061	2.129083090100568	1.7097748458220405	1.2779853865497015	1.6224809836751644	1.708046245787811	1.595749814618879	3.8672257297083674	1.0327091951791678	1.795438860515901	3.1702585746076197	0.49886558840704665	1.422708731699299	0.2437612317425494	1.4656918470575842	0.5748910999770785	1.9101387860095942	1.1515753207152657	0.6045368116997795	2.0290899485117326	1.4967700710732337	3.818583032916955	2.3143700831986074	1.509882765512621	0.0	2.0606284119152054	1.417789271947068	2.2414390355231735	1.134597963585481	3.067261774989649	2.0235400953001985	2.656696096857699	2.522695182830984	1.9649087617003826	1.644150216854497	2.671924564143328	3.0357788035339612	1.919403730115852	2.7652325929270045	1.459997576010933	0.5979910382139737	2.994702134128583	0.7932588321155661	2.6704386018756057	0.6529820935090899
GnotoExpt-DTT558-S170	0.8185036403613334	1.7906605361876329	2.930514164501201	2.0984971072097798	1.9533382293456794	1.1221882609273914	1.2232712069207368	1.5515098900273703	0.9444196350997925	1.0401518362777729	0.25742433549178484	1.3831576856540095	1.4665885341428762	2.83424863258795	1.2298355600954751	1.3214959964295763	1.2422507729482435	2.3016219867321364	1.3065954865237381	1.5721609696769252	2.632573412800802	1.267031142565769	1.0225525131926154	1.165640020612402	1.5936168515349238	0.6087570017708378	1.2468507345730273	2.7516975292263646	2.0486715920740224	0.8119614536680622	0.7115559989723649	0.5003084417320952	2.153500393000671	2.0765414978186962	1.5993177338744347	2.10556601429079	1.8978141094640697	2.696135655654391	1.642096035685018	0.6433514110304478	2.5044353199852796	1.1714881879196497	2.6240184619928453	1.7733109937834564	1.0269385400198852	1.6485061618543724	0.5986547997450704	0.7993300049219861	2.185788259350995	1.3503137180829086	2.284409856148993	1.8625554441820018	1.1612974808513707	1.1439566538212238	1.937166102686324	1.9117379608546148	2.0102712828368445	2.0438464044519504	0.622241706763911	2.591390905023278	1.4315015655846606	1.5374904853402187	2.0539690394205183	2.9049063829215203	1.6312425017770884	1.7970919001355545	2.06588230413776	0.8088027038925466	2.0606284119152054	0.0	1.0141025740880152	2.3418768910738974	1.3684080584675342	1.5155864058825577	3.2343404696736284	3.0253449652700133	2.5447785366891136	1.8073258347384225	2.1266971824149743	0.9748104120117703	1.5768372188549533	2.8760292301196912	1.6251642331352765	1.3078833696161547	1.8032069740129681	2.062921178605894	2.378539885123569	3.675571571242896	2.549087933709398
GnotoExpt-FP606-S302	0.3447803004066761	2.755140781700836	3.02988405884268	1.1286877190758904	2.904796376565354	0.6489673991559848	0.6442974796165625	2.3193500563568294	1.826255155363399	1.820508884739427	1.2603988466731137	0.9987957398369022	1.203369734692457	2.845114297009813	0.8651979716773556	2.0229118470127396	1.8547602963229892	3.1486327365186777	0.7106099596694659	0.9633651840948791	3.124454610557828	2.239879702081653	0.5847395545146976	1.962347055034174	1.8214323400032562	1.4347689118434723	1.252833571985503	1.8509779858955382	2.937394521993885	0.8060163909827184	0.6398452533867903	0.8331063162421417	1.2157758820188973	2.407951511633965	1.6912911557364574	2.6230028790535282	2.1734948806371683	3.1499878042839464	1.8438870231471427	0.679544046650303	2.6158708692879102	0.6008589183772974	2.5236591453309383	2.3737059277885466	0.38319597617702905	2.180257374515217	0.7378716755092576	0.506358708758963	2.286826966386845	1.7359404566358427	1.2913946663207987	2.776415224737602	0.9864587036935253	1.6431632149402737	2.795432707176121	1.1006278002066663	2.079246740630782	1.4924600076747612	0.8061331622909598	1.9911042023749723	1.8859118791836282	1.559898010295884	1.6994270625516374	2.889290424528568	0.8020571974488735	2.6710429054858174	2.5509732114148576	0.6915221917138649	1.417789271947068	1.0141025740880152	0.0	2.6901931960093033	1.2966046491465983	2.4701920099896575	3.1440614102288347	3.3197918490411698	2.958833575345813	2.203226394997052	2.2703237040141895	1.924873420754975	2.5027535628878645	2.8831624819015294	2.436154443765574	1.5289025733366202	1.457700788184763	2.8280570838014967	2.01048876142959	3.6996646959006187	2.0222465277026416
806rcbc395-S300	2.373152300012914	3.1843833035196045	1.1633992017792403	3.400652395057233	3.3721021207196156	3.197048005776664	2.2412722042254836	1.2908836059367261	1.7158784917627132	3.170474977325373	2.3355780687561474	1.8618063347679734	1.7074193882194366	1.6661837691094268	1.9735172752313495	1.2027604096582554	1.1518286110503144	1.7467911547561965	2.1716612451217276	3.1098931033725457	0.6238070634429811	2.0142008606710977	2.1562018014984323	1.4757625604455582	0.8900666459511327	1.8157082602946193	2.228855649808369	3.2030785611179664	1.75541832992884	2.1019178631081408	2.788726285163985	2.267703828960667	3.690323446193365	0.3127109375883877	1.1622919204308786	0.48745220037272186	0.5725128595024181	0.5469545181885296	0.8577664759739312	2.77405502006076	1.0479130709266997	3.1118170935750444	1.4740685800882838	0.7975834046907065	2.6572205107908218	0.913560884333525	2.424144148819355	2.2002304352878435	1.0609131365691875	1.1969360216464473	3.558601666521117	3.4715918812297826	1.7421613940905132	1.2283776430474012	1.6654422283370731	2.5931822001937235	0.9455202823532289	2.0993496725912952	1.9810205353309118	2.318989517877414	1.3240324697795471	1.2181108239854113	1.6725085322756148	1.7938626021118893	3.170087778527548	3.551123334619144	0.4901466887671942	2.3894751650858743	2.2414390355231735	2.3418768910738974	2.6901931960093033	0.0	1.499249715878163	1.9654671010728544	1.526450671460063	1.0102692467803547	0.6516654098342135	0.5371327178176007	0.8122486310249261	2.0278781938255865	1.8414412914538434	1.0213923855300888	1.3980103724735073	1.177213067682916	1.7521281955727384	1.2568802179182843	1.8179930186689386	1.8402530456552748	2.188794325570885
GnotobioticExp-FP-372.fastq	1.0497758684671932	2.866158430920373	2.0132220875480678	2.042185169803293	3.0532252189097546	1.8965904500298565	0.9353744965509452	1.6435407861870088	1.432866237934552	2.4002661546393034	1.5225417853305778	0.5041789044841795	0.6452853451261181	2.100890482756999	0.48148579085864146	1.271386222102028	1.0784924564282636	2.3859953055726058	0.7690868996428177	1.9367504473666963	1.9544752156420329	1.9393016650002233	0.8338500780788012	1.3600766214671483	0.7523895859337207	1.2224540573554878	1.4635174057542903	2.033510560501546	2.2835220556435982	0.7666676869450085	1.6171811622265981	1.2538611222924292	2.3049261201895095	1.2059760520313965	0.8035411151538535	1.5304321476082934	1.0680564181400931	2.0180708584624507	0.658370384922427	1.5147750570624252	1.6641918334941288	1.7043316567280855	1.6819089879283324	1.444948737584191	1.3814157144016126	1.3409766105325782	1.3549726178271573	0.8960298287170544	1.3875152959518864	1.0285974124392014	2.0890843539546826	3.103803975985899	0.3380462832052357	0.9149803166026224	2.100420222833082	1.3312990598273986	1.064456610143299	1.12015961638579	0.8539218778883885	1.5307505733960467	1.3083748634673702	0.566355517615273	0.9186529406617174	2.1859907574144595	1.8709877247868105	3.0851014366242087	1.5160018170257399	1.2893838438091787	1.134597963585481	1.3684080584675342	1.2966046491465983	1.499249715878163	0.0	2.0535912583702043	2.1045546310399272	2.2600212713149768	1.9201899957846817	1.106214011653412	1.2470577745141256	1.6712253741394996	2.0021453681957144	1.720377397939697	1.719941483250338	0.43748970340121685	0.8795708047645436	1.9739625018604723	1.3311356210908103	2.7108900124155393	1.5208719173300467
GnotobioticExp-DTT-367.fastq	2.1976711757022804	1.2605329322283194	2.8621542598292247	3.5350224935728423	1.4375777135440486	2.628056679553909	2.4446085284790753	0.7910208775715334	0.6760461204948164	1.6918650702784506	1.3194014764147959	2.3603201767086506	2.325696852447037	2.999323827979596	2.263771187471028	0.8878265040624331	1.0943773055599735	0.9198777405703186	2.4759659743631874	2.952609468175519	1.8935211311972806	0.29148650856702174	2.2456212706058643	0.6994468596196783	1.7912595007468108	1.0816361939728671	2.199288341019917	3.957097702287307	0.614859651769841	1.9132846098091785	2.1899410518079017	1.794741319027661	3.641736534105067	1.8270360334544162	2.0113662819175193	1.505629257537342	1.8540298602004832	2.041132702847776	1.8275804139556502	2.0863866529400794	2.5418261574991923	2.62525297554262	2.930566093101887	1.2046406188616274	2.4549212550870037	1.3590418329482457	1.959524109727608	2.0918900834252856	2.347473790197301	1.5624573926407226	3.7010205841460544	1.6408773345221719	2.082109274497694	1.3241459769616402	0.6026829508325481	3.1195303734847126	2.243580676550788	2.97971947085262	1.7731267843519998	3.46137548166203	1.5367278026127387	2.043153173762593	2.766236412863356	3.10341888839091	3.077123636359002	1.7539672992862254	1.5824315457926592	2.1183356354561527	3.067261774989649	1.5155864058825577	2.4701920099896575	1.9654671010728544	2.0535912583702043	0.0	3.349508251449847	2.625596564189208	2.0506679394829033	1.5977181855767868	2.213725987152957	0.6025318540607398	0.15818994023069105	2.8970171218832506	0.587703326237321	1.6964041836264052	2.6111227610723047	0.9241213084944588	3.0474486676024153	3.596427458282629	3.359937084289279
