#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147
ASPASN-PWY,12040.5621,4363.473,12261.7372,17092.7601,31097.5336,14150.7822,19714.1653,11717.3743,28954.269,11362.632,20918.0761,20353.4753,11003.6697,26783.7428,4867.9323,27166.6811,18511.2525,19520.0589,27503.853,25748.8623,13350.579,36690.4335,24599.5575,18574.3311,18368.7492,24175.0989,15138.0802,12973.373,12964.8093,19652.2908,17171.1223,6810.7259,16514.8089,4370.5375,15607.0522,20160.3819,33684.2393,33701.3161,41001.3166,27813.4644,27472.6051,25361.8307,10375.5186,30754.8008,8636.0941,20772.3438,5487.5673,13906.144,28380.1789,16491.8293,15655.8257,10582.4614,7363.0352,29671.9878,14865.6858,5601.3333,26633.5209,37438.7478,19265.1761,13549.8577,9339.1894,8090.599,10739.2893,24662.1246,53872.4113,28610.8761,8550.5206,32395.4782,30246.0593,19373.3296,30694.4989,8327.8145,20451.6569,11232.5272,7191.7683,17661.4706,13111.9673,23930.4906,29401.746,4135.2676,7328.6569,6807.6502,16726.3963,8011.2578,19339.3202,11550.7804,9149.505,14740.5706,6918.1657,18035.617,29064.4851,15395.1656,17957.4383,16642.8498,66565.573,73124.8838,21492.7829,20479.375,11956.0092,6745.1098,28888.2651,80964.1008,8472.6423,20049.8994,52359.6591,91825.1361,243980.0624,35614.7281,94602.7821,25063.299,11500.44,21692.3944,790661.4207,17081.3182,59739.8744,57653.3116,78031.0119,39781.949,24351.0932,12720.9448,20731.7054,65431.2969,74059.1751,78418.6964,33174.9297,4029.7228,363512.0886,10932.1623,11887.7565,22286.0139,54929.4655,11619.8128,81176.4755,66640.9824,52534.7683,12624.3065,62868.7417,48052.3206
AST-PWY,64.5,3590,23.75,764.25,103.25,6.5,0,37,23.5,3268.25,9.5,4.75,850.25,0,4130.75,16.75,698.5,142.5,6,62.5,0,225,10,170.75,160.5,59.75,28.5,2216,75.25,31.5,5,31.5,3.75,3769,35.5,10.25,13,28,57.5,20.75,0,111,6.25,21,46.75,26.75,3901,302.25,0,85.25,934.25,873.5,6320.5,7.25,1055,7.25,5.75,0,345.25,52.5,6737.5,3827.5,0,22.5,165.5,11.25,4358.25,115.5,56.5,591,27.25,82.25,4,1148,0,2219.75,0,5.75,84.75,3012,4509.75,5378.75,555.75,5357.5,7.5,5120.75,32,3,4912.75,160.5,5.25,6.75,6.5,241,73.75,230,0,6.5,6.5,4,66,180.25,0,0,31.25,1379.75,123.25,147,166.5,0,0,0,154.5,0,102,122,147,1292.5,4,0,8.5,87.5,87.25,178.75,0,112.5,10387.25,0,653.25,97.5,243.75,75.75,1,0.25,0.5,0.25,0.25,0.25
BIOTIN-BIOSYNTHESIS-PWY,482.8826,4444.3545,331.0216,3318.1745,861.838,248.8546,22.6692,342.9385,480.9212,6588.1081,107.7971,113.8073,2970.3581,259.6261,5051.3932,201.9161,2981.9518,1060.2677,202.2734,714.3896,38.1534,1864.1468,407.8311,1108.0606,1015.1285,491.535,283.8703,5263.8989,517.4922,237.3698,176.7537,237.2602,120.6139,4495.7204,362.8929,215.9823,215.9148,602.2475,492.4232,600.555,218.916,766.5519,137.7961,369.4893,346.1489,434.8811,5297.218,1675.3705,101.4863,733.3036,3823.447,5028.9677,7553.5998,299.8219,8324.5971,75.2018,95.8731,348.9984,2200.2732,392.7965,9103.5701,6292.3587,28.5602,423.6646,1235.1213,218.113,7010.1556,949.1385,919.7897,7465.4841,318.4152,540.7201,124.5439,4146.2595,104.168,6429.2129,97.2085,198.4358,603.6844,4019.2744,6595.3272,6987.4267,3223.1357,7535.3508,167.3547,8508.5806,269.3448,110.7158,6688.301,963.3445,252.3148,140.124,79.7337,1797.3374,3001.1475,1533.8034,155.2041,295.5528,86.9737,152.9126,584.9348,1695.1428,316.8898,183.1954,346.1084,8865.973,1838.0238,1662.6961,2086.4807,212.9236,338.2358,169.3906,2404.6921,204.6397,972.2567,1323.4632,1475.3988,10725.9389,604.2421,192.9485,305.7973,3406.2874,1551.7767,2476.3531,416.4752,635.5099,58008.4961,262.5034,2269.6331,774.5246,2435.9384,758.0417,2101.7799,309.3871,4989.4212,32.2583,1280.8324,698.7319
BRANCHED-CHAIN-AA-SYN-PWY,9656.1462,4598.2406,13874.0831,16503.5338,26967.7161,16816.9692,19457.9538,11174.0047,28419.7532,10495.034,24603.3039,22714.4126,11485.2054,26551.0167,5199.1268,33778.6858,18718.181,23289.1215,27934.4354,19496.7969,15300.3952,31522.3876,20306.511,15154.6627,14760.2422,25269.556,11586.5925,12014.0329,12355.0276,22244.996,17836.3193,6216.3809,17506.1818,4641.1342,16414.7092,21884.682,34037.7669,28575.4789,50136.0914,32404.8521,28466.904,28701.3581,10033.9288,28861.885,9677.1254,15389.2743,5746.982,10702.4307,39589.5637,14400.1228,15927.2741,9409.9926,7746.4055,31585.4151,11623.1668,5912.0351,30904.6358,31485.134,17068.9493,14289.8461,9884.5858,8810.1111,8782.8355,27805.6354,120396.1489,27732.4408,9039.2463,26633.0053,19585.9468,16791.1963,32993.6697,7249.0192,19459.098,10550.7211,6649.7116,17499.2827,13369.0799,29519.4709,31101.4375,4345.9338,7007.2732,7123.8049,16166.0919,8630.9319,25697.7363,10015.6531,8696.455,18000.1048,7426.8657,15402.7298,30414.0629,14962.0785,20071.1128,16304.6737,59735.2192,105171.7207,25632.9462,23128.9038,12346.7057,5383.685,32892.9623,101522.0309,9998.3871,22538.438,60736.8949,161416.7234,277680.2788,29672.8179,104447.078,26861.6692,14305.387,27830.3825,935649.9618,20270.353,72813.5792,75450.9078,1071218.702,44541.6175,30313.3381,11459.5794,15127.1751,60144.896,99281.4298,70939.9246,38620.6949,3478.2553,564731.9759,12145.8981,12742.4362,31709.4004,38354.4468,9764.0526,72336.3262,79332.4324,50999.0013,13219.5373,49515.5105,43583.3718
CALVIN-PWY,15398.4751,5507.703,15195.4855,21798.1889,40327.8089,19049.3654,25370.2873,14513.4055,36835.9711,14335.2678,29587.2039,27794.534,13767.7877,34566.704,6305.1285,39561.0413,24430.1398,26296.0644,34558.6212,32090.462,17925.2823,47452.6549,29830.1964,24030.664,24125.7072,31698.6052,18372.6795,16647.8286,16674.6532,25597.7671,21725.6013,8238.5308,21999.8938,5440.9324,19323.8565,27655.9174,40625.8025,38658.558,58072.5726,36315.4984,35138.5195,30107.8299,13070.649,34181.1884,10758.2569,24163.9785,6973.5275,16543.791,42344.1367,21170.2361,19552.1161,13568.3608,9225.6053,35834.5902,15629.53,6743.8048,36164.1896,46840.4808,24224.7004,16842.5646,11965.2426,10944.792,13778.6694,33134.7314,119416.9836,36396.9776,11297.7394,38274.4785,33314.9345,24669.7826,37872.2119,12913.0038,25179.3672,15107.5174,9361.9989,22498.6882,16968.4308,32629.1998,36519.8816,5251.456,9578.8113,8907.8505,23498.4317,10471.3921,27898.0139,14018.3732,10640.91,20306.469,8981.8976,25606.1485,36212.3177,18771.0852,24149.9557,20924.8073,79744.4221,118375.6925,28939.3482,28399.8969,15732.1619,7448.1709,37132.476,111691.6169,11157.0684,27939.552,73834.454,187205.8546,310414.8094,44868.7628,117139.4239,33785.7585,15800.2976,29155.9051,886661.545,22900.3667,76965.4909,83264.9049,934171.6242,67471.7005,31621.5459,15127.9763,27818.3454,75880.7927,110583.4613,105873.7324,46951.0434,4851.1956,1020238.608,13820.3033,16910.3233,37645.4736,54757.7796,14699.6096,101162.7907,88635.2712,71214.4697,16286.78,75765.7318,54943.5181
CENTFERM-PWY,628.8777,61.3419,212.0767,2577.1522,1138.5072,69.4906,150.8954,241.6316,180.4816,1096.3953,104.6644,60.6623,2090.0932,72.9909,8.6564,191.4799,2379.8081,1086.8454,143.9616,470.1624,10.4823,1737.695,160.9307,1050.1568,921.6971,481.8936,272.077,1578.2753,460.6705,445.798,41.75,198.5701,26.166,5.0031,529.1869,101.1273,289.0957,762.6853,542.7376,238.2298,267.3166,825.0281,43.0649,395.0054,285.9019,251.6964,297.0928,1392.8954,0,589.8716,3026.489,3300.4979,15.8701,266.3654,3235.0895,56.378,54.0628,131.4364,1657.7701,356.0677,600.9421,1840.9846,189.523,165.2901,1558.8128,102.424,1477.6008,1296.7285,426.6819,1583.2654,277.4859,466.315,317.6486,2424.333,0,2724.1228,81.7711,65.3562,542.5376,197.8046,189.5527,85.9106,2652.8533,833.7506,59.2849,508.521,222.1678,31.3581,552.0058,1163.5814,132.4051,150.7346,96.9703,1330.1283,718.4181,1643.9724,34.8822,110.3488,57.1406,74.346,724.8744,1244.2402,32.7921,58.9355,295.678,8510.0847,1063.7639,981.5635,1151.4706,0,105.1702,82.3139,1060.2822,0,726.968,915.9575,1180.6627,7598.6392,99.4815,124.6935,158.6072,761.293,682.7003,1361.2246,27.0415,554.2161,49305.6322,0,2635.0063,9098.2463,1586.6,470.7987,9611.9908,337.2237,50.8721,29.6156,250.4161,100.8048
COA-PWY,14233.5125,3945.7475,11292.4129,17176.099,45089.2237,13967.9257,24129.7828,12134.9829,32755.3277,11149.3328,20677.9794,23391.8899,11289.1778,27549.8831,4357.6156,28544.9361,20172.4657,18758.0156,28935.2959,31443.0187,13253.7081,51549.1746,51938.9206,20481.4859,27227.6348,24629.5725,16981.6232,12902.08,15536.6831,18690.1452,17193.7618,7401.6717,16739.9396,3873.1305,16702.8926,20689.7224,35125.5942,39887.4414,45748.1837,27476.0875,28656.8962,26145.7545,11821.7845,33585.3081,8446.6173,47188.001,4991.0774,13833.6384,27114.3206,18708.7581,16205.9394,10789.6372,6589.2596,30830.4258,14578.7665,5730.2296,26014.1637,61225.6469,21587.4611,15654.6883,8519.5623,7554.1688,17873.0975,25377.4412,118293.7866,28370.2844,7960.3123,47397.393,39825.1477,17641.6441,32903.412,11474.6337,22491.8565,13720.0714,8431.0778,17549.2521,16533.5523,22490.4481,34542.2397,3739.9107,7178.3405,6648.1687,19309.8163,7357.2482,18237.4017,10928.9605,10805.4309,15047.9682,6274.6461,32783.8906,35349.8706,17346.1936,18146.0957,18568.2818,148552.6413,70688.8861,18529.9852,21749.5677,14861.707,10005.9371,28707.5037,77054.32,8801.2063,21435.4015,57358.83,138308.2658,291144.3334,89288.6628,91235.2342,29274.0731,11820.3834,20665.9208,813521.7565,15273.4455,61307.3531,58022.4132,900445.1003,50579.1551,21546.6243,18787.6799,30532.6023,120237.1545,118290.1058,154581.7454,34004.3599,5189.5487,415013.6711,10334.6711,14510.4919,34159.7406,61477.759,20788.8119,95916.4438,73059.5189,82193.9369,13454.1387,66539.5926,47055.6656
COBALSYN-PWY,4604.0615,3826.1754,6188.8666,7671.7176,13536.8021,9951.1958,10845.1024,6586.2242,16478.1904,5836.3816,12887.7858,10951.9375,5332.593,16382.804,4357.2811,20468.721,11005.7138,13714.1156,17682.5083,9821.9018,9296.2651,17760.7174,5631.4843,8055.5009,6444.8696,14953.4408,5299.7465,6467.8921,5229.4457,11566.0842,9847.5127,2550.418,11410.4601,3978.2669,6694.3342,14179.8558,17479.7177,10054.4801,28556.7725,18552.8551,14208.2322,19012.4625,5301.3444,10352.789,4488.451,3228.5612,4406.2464,4395.425,28472.7887,7586.8265,8449.5087,6127.9335,6545.5617,13042.9178,6946.6504,2746.7669,18548.9454,12354.5021,7984.9213,8710.9495,7628.5102,6329.3107,4199.2493,18215.7294,90125.7163,15063.2709,6289.9524,9699.3463,7460.5587,9793.7885,15599.1868,4072.6264,9264.3054,5511.0063,4283.6161,9009.5397,7079.9548,17801.6525,20463.3945,3403.9142,5126.7394,5636.1589,8322.2121,6795.4761,16763.2264,6018.7114,3003.6769,12191.8003,5846.5616,10744.0636,13174.6693,7076.9396,12723.6819,7703.7858,17396.373,70237.7985,14299.0172,16117.4541,6702.2402,1554.9449,18794.1301,61769.3101,5731.3382,15360.0784,33741.3071,114211.3075,221510.1618,15844.8612,56475.0745,17827.0189,9029.0151,16336.8433,765288.8938,10950.5399,50308.987,44178.3537,892355.2517,28104.189,17208.8398,3765.1269,6856.4402,20846.4689,57428.5057,49104.5409,24047.3781,1524.7178,397718.4323,6551.5214,7038.3601,10933.2208,7579.7578,4238.6009,32986.9903,58444.4843,21548.1664,7581.1374,25775.8649,16733.394
CODH-PWY,965.0067,0.9986,435.9265,706.0356,593.9859,271.7286,331.678,347.01,758.604,357.4336,260.4505,3669.1171,504.3698,420.807,0,1459.2199,1347.6194,273.2656,526.1368,826.5056,257.6225,1035.6636,833.2265,431.3211,437.4243,402.8222,255.0465,411.7181,1140.596,977.8196,403.363,366.9724,303.3188,0,1496.9394,323.4754,1176.8418,858.4994,911.5283,412.1829,633.9455,1571.4162,252.2859,711.2542,282.4468,661.316,38.2991,618.4241,402.4828,493.2455,356.8557,780.8517,0.9981,711.345,1287.0789,234.223,495.2897,592.0968,831.9137,350.0342,30.7285,80.1428,236.3906,260.6859,49410.3887,556.5369,96.6674,515.1855,686.8131,1568.4349,794.0964,209.0251,415.1048,252.4673,180.064,808.6473,181.9757,399.0547,481.6157,8.9449,81.6963,0.9996,719.5712,75.5269,429.7502,168.4901,510.6161,221.4114,38.4508,895.6896,857.3423,1575.8259,266.0928,326.0845,666.4889,1521.9013,715.7707,564.5863,172.9847,335.279,1201.2499,1380.3451,340.903,788.807,492.9358,66416.4543,32716.0479,511.4984,2298.8294,412.1351,487.6138,781.3917,38854.4087,441.0588,1291.6885,790.7444,71275.6711,135.8216,571.4292,788.2046,669.4245,982.8827,54183.754,1454.1472,947.9919,245.8721,151125.9504,466.7452,319.2199,1120.4033,1403.4602,232.6681,9490.3783,657.0408,8948.9905,223.2185,1824.5978,1036.9203
COLANSYN-PWY,4520.3174,3990.7399,4409.0855,7741.469,10791.7279,5517.8255,5923.1818,3538.6063,10125.124,7088.6784,6558.3897,9207.0422,5091.8069,8808.741,4505.5852,9977.4938,7725.418,7347.5216,8966.0721,8936.6985,3722.4733,14109.5524,9043.4628,6519.2194,7348.6382,7223.7866,5666.9614,6522.6914,4139.1038,7061.0106,6014.9146,2686.143,4023.1085,4054.2942,7346.967,5761.4818,14836.6881,14928.5315,16662.4722,9820.8347,11189.3834,5980.0579,3849.9492,13354.2368,2808.5778,8143.6364,4802.305,5670.3611,5513.7956,5240.9022,6828.5313,7028.3922,6808.9545,13581.6973,10801.7388,2322.2991,8454.7623,11767.2725,7202.1621,3629.611,8248.7926,6098.055,3467.5049,7206.2759,25210.5059,8951.81,6665.7354,15428.4518,13917.3456,12983.9684,12139.2723,3058.5052,8136.0032,6196.2296,2454.1931,9271.3135,4166.3733,6559.1214,5235.7035,3630.5827,6232.8194,6342.5065,7824.4431,6803.2504,5985.7375,8341.8333,4268.4517,3898.9268,5974.3927,5555.4773,10087.2762,7108.2846,5930.9203,6755.4511,22126.4822,20104.226,5635.7057,5003.5389,3966.0099,2420.6917,7543.7616,33523.4966,3449.1521,5380.6095,13966.4705,54156.9981,29110.3972,14583.7225,41357.4621,4232.9686,4329.2406,5350.6699,36258.3086,5708.1945,16192.6349,20760.9808,59128.6774,25861.1018,9889.7698,5278.3849,5773.4405,23733.7173,30905.7029,29499.6156,11684.0787,1867.8283,147020.6682,3557.1363,5860.1841,6786.539,24357.0191,4096.2813,37209.2076,13661.0009,18880.5178,4578.5148,21515.9778,18481.7978
COMPLETE-ARO-PWY,9668.1669,4772.635,12479.9264,18058.0063,23244.1596,15146.4349,17597.1222,11182.5403,24508.6189,11744.0817,21671.768,18255.6607,10204.86,26940.6861,5344.0695,31635.4305,19354.5057,21155.144,28269.3198,21382.4412,15239.5713,26425.1697,14511.3954,17078.7213,13004.3378,24846.642,12757.8812,14126.1396,11016.5132,21332.0488,17504.4007,5574.9835,16854.9261,4899.5272,14540.6826,21933.465,32011.9923,25411.1233,46566.6391,29025.7366,26620.544,27489.5141,8416.2757,25044.2316,8476.8598,11182.7299,5788.6417,13380.5206,39496.2519,15267.7867,15327.0875,7957.2844,8074.4018,28417.6748,9469.5105,4725.0156,31382.0263,25128.2741,17589.5394,12968.5541,9900.0934,9102.9874,7506.4932,28942.843,112473.806,29182.4411,9120.8485,19749.3355,18673.6802,13226.5926,29698.7757,7349.4293,18160.0806,9671.8213,5948.7263,18607.733,11467.2059,26662.8831,28681.278,4438.153,7434.9744,7075.4996,14532.1693,8796.954,24344.2332,11742.0571,6423.5463,18284.1655,7489.2908,12841.3027,23757.5492,13216.5971,20108.4792,14065.9766,43530.6408,108083.6843,24669.3132,24139.4432,10858.1024,4424.8563,29851.9529,98448.7835,9576.2665,22675.9367,58294.5714,145220.6096,261183.7533,21463.1304,106853.5927,23802.1763,14133.9649,26750.4447,960457.4972,19207.0996,70794.3308,74655.3086,1037943.375,44623.4677,27074.6977,8348.8335,16659.1918,45291.7328,80383.4342,53638.2617,32574.074,3015.7505,470124.2742,11818.9319,11663.8168,26689.7534,37047.9229,7776.6693,64909.396,83463.5317,44004.4131,13159.8869,52945.7579,42801.1638
DAPLYSINESYN-PWY,11068.7643,4476.5207,12435.6609,15832.4122,31378.831,14808.5209,21095.3096,11653.5042,28596.3503,10665.2303,23063.7639,22069.2914,11090.6551,26070.3618,5049.6152,31656.4044,19003.145,20401.0485,27153.4287,22060.6925,14441.8042,34926.7525,23632.8409,16744.4668,16553.3118,25316.6343,12382.858,12280.8727,13098.4938,19950.2642,17208.6932,6172.8824,16709.7749,4439.0268,15714.3259,21148.5652,32987.7044,28972.3087,46645.0907,28938.4319,27965.2278,26098.8646,9757.7146,29140.7315,9366.3033,16885.3298,5538.1959,11915.9119,32729.0609,15672.241,15928.2355,8671.803,7478.7738,30211.2327,8815.7058,5604.1518,28328.3078,36062.1128,18125.5527,14697.2066,9518.7084,8106.7777,10885.5684,27191.56,81824.1748,27210.7699,8639.0162,26075.4615,22174.454,12969.7172,31119.0572,8752.4009,20056.0943,11116.3444,6889.3202,17054.9847,13913.6112,26380.1076,31606.4277,4187.1809,7504.8111,7152.7,16421.0668,8336.0576,21181.8532,11336.7704,8484.3031,16662.3346,7129.7091,20307.1888,30606.203,15034.4328,19101.3424,16545.7236,78931.8051,77889.1008,23138.7098,22073.4933,13012.3605,5920.3032,32047.9654,82460.6697,8866.5896,21309.4347,54665.7306,144724.1284,273090.8808,37518.3354,89179.6402,27732.5325,12762.8538,24510.3303,807243.5359,17606.0591,60495.8803,54430.826,108032.7981,42406.8139,25895.6716,11927.8917,18274.6733,73554.3732,95774.252,101120.5221,36869.6031,3576.2974,599601.5822,10944.1109,12600.1731,26737.6516,42067.9912,10912.785,68094.3828,72917.3175,58871.0743,13052.9455,52187.7176,40577.9505
DENOVOPURINE2-PWY,14579.3476,4401.9042,8940.5067,14121.6047,41579.4374,13192.3527,21379.3957,10425.3088,32158.6847,10977.3068,16915.5992,23765.0942,10168.7068,19980.5925,4859.7419,17326.8049,15099.7552,16644.1198,18451.311,26750.6435,7894.3114,53120.9165,58228.9066,16299.1663,28316.1505,17139.6461,12334.9783,11397.1279,14491.9847,14499.4606,12316.5247,6572.7757,12359.8456,4283.2295,13873.0666,13216.2834,23689.4415,33543.0064,30906.1056,24631.877,21235.6781,16048.7001,11495.1053,25981.3475,7805.262,52807.4234,5561.805,10339.1788,10385.3763,15202.418,14363.6927,10044.4294,7333.0351,20036.5795,13500.2605,5758.6189,14581.0233,66907.9652,17586.6356,13993.8353,9560.1235,7921.2099,17271.025,15324.792,122915.7617,19883.9193,8602.0318,48331.0149,34564.5345,16763.0746,25887.4806,11690.9188,17852.0842,13302.6967,7619.8931,15873.4086,16087.7688,20709.4798,29156.5595,4167.449,7759.756,7503.0768,17895.9167,8143.1426,13465.0839,11262.0546,11708.3384,7636.3878,7016.2955,36184.2357,36154.7663,14580.3931,11242.8746,17312.6766,166738.9736,21313.1617,8423.1786,8405.6919,14102.9179,10369.3093,21694.6301,50614.4638,5769.5689,10301.5112,42364.5884,136370.4194,231529.3642,101080.1514,54715.4242,24832.6477,6654.1298,10217.5142,212593.3115,7672.0568,37858.8212,24779.3472,957671.4294,53572.0831,16944.384,19898.9037,24699.6263,132706.8068,127538.6605,176562.9122,29215.6723,4824.9969,337829.0075,6602.2219,15185.1463,33135.9317,59491.9936,21744.094,100609.4292,40197.8471,82327.6984,8009.1195,56606.2529,40536.9
DTDPRHAMSYN-PWY,12195.3411,371.2678,10874.9005,16855.4892,30512.7409,12876.8621,16955.7822,9839.1536,25879.19,8692.2119,19410.2442,17782.6334,8836.2943,24408.9415,639.9637,27210.1404,17064.1335,18187.9374,26209.7344,21702.8799,12542.9779,36253.8222,16197.2227,16937.785,17171.5478,22343.6727,14473.8845,11399.2958,11888.9278,18319.621,15276.8839,6023.6086,15616.6525,293.5846,13301.3397,18970.4773,32426.756,29794.0625,41765.728,24234.8429,25335.7477,23102.351,8808.5126,27543.1015,7651.4043,13702.7972,1323.1781,13176.8636,30698.1186,14623.2083,14237.3029,8975.5979,152.2525,28101.9739,12467.0471,4369.4636,26296.3851,25698.5983,17304.0727,11620.5173,2354.4305,4361.3118,9723.6782,24576.0957,47433.3148,26755.7349,4042.1244,26820.5958,24394.4776,18390.9642,28038.618,8284.3522,18083.7575,10806.1012,7068.1582,16667.702,10930.1427,21573.292,26023.4697,886.4595,3628.3371,474.9676,16239.5934,2703.9433,19421.6725,7445.3396,6386.438,14856.4539,2061.448,19947.7772,23964.6867,14107.7405,17509.2678,14537.2591,45842.9551,82870.7282,18985.2753,20837.2823,9710.2266,5525.6711,26608.5625,84818.2057,8398.5145,19069.2596,49705.6413,112442.1905,245344.3536,31207.0314,95131.3456,21712.8195,11459.2548,21200.4329,780710.5484,15243.9835,52652.3196,60047.8117,75284.3301,47096.3774,20055.8939,8604.8676,22014.8688,46936.9591,40798.8039,77875.9505,28899.1248,3680.5574,476729.3768,9822.1627,10716.4546,19052.4143,42983.913,9272.7902,76187.8614,68361.0242,47510.7288,11740.7851,55949.0705,40023.1334
ECASYN-PWY,135.4519,3684.9937,55.7157,1403.1452,222.3176,15.7395,0,79.9634,55.3409,4310.633,22.3827,11.5364,1385.5632,0,4188.9515,37.9778,1193.2973,293.7316,14.7583,141.4279,0,465.3716,24.312,354.6364,308.0661,128.2871,65.7572,3196.4973,149.7225,71.4613,12.1305,64.8431,9.1115,3796.8024,79.3729,24.6309,31.7561,67.5625,129.4762,49.889,0,229.6552,15.0268,49.7229,99.0768,62.3658,4161.0259,556.1362,0,183.7157,1663.6194,1607.879,6394.502,17.5579,2030.9142,16.653,13.3934,0,679.9527,107.14,7182.6419,4532.9761,0,53.2758,345.0746,26.5503,5083.9812,251.4252,131.5825,1239.8145,64.2771,159.9947,9.8727,1964.9096,0,3440.5983,0,13.8896,169.899,3188.9633,5101.6837,5696.2526,1095.5026,5806.6641,17.8623,6145.4558,68.7189,7.3496,5227.4664,315.662,12.8495,16.3777,15.6272,495.34,177.8841,481.2951,0,15.8598,13.7641,9.8146,148.99,396.1394,0,0,66.1812,2761.0209,275.269,324.404,375.2886,0,0,0,352.7252,0,227.3495,268.2744,318.0792,2646.7757,9.9327,0,20.6912,210.894,200.5209,407.6209,0,221.4668,18734.4617,0,1120.6648,214.7002,515.3324,171.1448,2.4994,0.623,1.2498,0.6236,0.6241,0.6249
ENTBACSYN-PWY,331.5821,3939.7604,123.253,3002.6961,538.438,34.4797,0,190.6184,124.467,6458.6398,50.3174,25.2785,2735.2354,0,4488.063,88.4895,2908.5151,699.0668,31.9129,327.254,0,1157.3949,53.2283,847.5999,816.888,309.7078,149.768,5609.7375,381.5672,164.7808,26.581,161.7822,19.9269,3985.9625,185.1865,54.2584,69.0616,148.4135,302.3609,109.7148,0,543.1305,33.1809,111.2766,234.4814,141.9257,4535.6455,1378.8319,0,434.5038,3407.0602,2927.579,6784.0468,38.5559,3576.4773,38.1626,30.562,0,1607.4874,268.0486,7902.8056,5222.1828,0,118.7474,867.5883,59.7163,5853.8681,604.6737,298.1403,2475.9488,144.0882,421.2794,21.2938,3982.0809,0,6369.508,0,30.5343,433.9299,3459.0115,6173.3325,6477.396,2451.3163,6458.2983,39.7367,8162.3119,166.515,15.9509,5798.3171,806.0076,27.9555,35.8597,34.4862,1154.7137,390.549,1131.8562,0,34.506,34.4619,21.2572,340.5255,929.3592,0,0,165.2488,6669.1933,648.1818,768.9817,866.7611,0,0,0,808.7155,0,524.1378,632.2265,775.1624,5940.5745,21.2814,0,45.1841,462.2373,455.4198,938.3411,0,520.6368,46842.7593,0,2668.2894,510.0174,1260.7782,391.5569,5.3329,1.3333,2.6665,1.3331,1.3333,1.3333
