#OTU ID,SLCFP072,LYZdtt342,LYZFP308,LYZFP307,LYZdtt308,LYZFP331,SLCFP131,SLCFP078,SLCFP070,SLCdtt022,LYZdtt366,SLCdtt070,SLCFP023,SLCdtt005,LYZdtt354,SLCFP022,LYZFP355,LYZdtt330,LYZFP319,SLCFP005,SLCFP024,SLCFP053,SLCdtt114,LYZFP320,SLCFP095,LYZdtt356,LYZdtt368,SLCdtt095,SLCFP077,LYZdtt367,LYZFP356,SLCdtt024,LYZFP354,SLCFP112,LYZdtt319,LYZFP332,LYZFP306,SLCFP113,LYZdtt306,SLCFP071,SLCFP004,SLCdtt113,SLCdtt004,SLCdtt112,LYZdtt355,SLCFP094,LYZdtt343,SLCdtt076,LYZdtt344,SLCFP052,SLCFP076,SLCdtt096,LYZFP330,LYZdtt318,LYZdtt332,LYZdtt320,SLCdtt078,SLCFP054,SLCdtt052,SLCFP114,SLCFP006,SLCdtt054,LYZFP343,SLCdtt006,SLCdtt077,SLCdtt132,SLCFP132,LYZFP344,LYZFP342,SLCdtt130,SLCFP096,LYZdtt307,LYZdtt331,SLCdtt053,LYZFP318,SLCFP148,SLCdtt150,SLCdtt167,SLCdtt149,SLCFP166,SLCdtt148,SLCdtt168,SLCFP150,SLCFP167,SLCdtt166,SLCFP149,taxonomy
PWY-6386,18211.8411,44777.337,97835.3813,75885.3642,71048.4907,145887.8265,34785.0234,33781.4368,34978.8653,41865.2937,34140.1484,9680.107,12401.7505,25109.8585,46810.575,18075.0738,50164.5931,34789.2855,160017.5072,69080.2733,14191.7308,34357.7536,26202.2363,56048.5562,100797.9654,110527.1335,49133.8849,34775.9904,35810.4032,44325.5213,45993.8613,9637.7739,176582.7326,15021.114,30385.5758,178356.8944,137265.3676,6696.1095,39928.4627,44107.2054,32482.8846,23456.6292,16770.0605,3089.3314,58959.3039,32594.8678,33657.962,66075.5163,62138.3544,39202.5232,79824.2845,74282.4238,110368.7512,142778.5038,51649.5728,119664.0021,42807.1628,14144.7029,36631.5135,7032.213,46632.7357,11708.7671,126782.9612,38209.0842,52296.5799,28372.1875,20274.8529,69426.3919,54513.2055,6308.6474,47056.8781,110257.9182,35419.7812,33597.1135,70001.0756,34543.0874,113564.2575,156774.6838,171496.1811,90342.6635,63128.3498,124910.3813,81756.4022,57135.9638,319071.4008,53834.4121,
PWY-6387,19031.3461,46688.1571,100772.5162,78399.1966,75984.9334,156149.4185,36141.2857,35268.1614,36851.9447,43517.1508,34735.4808,10100.0364,13539.854,26456.8438,47736.6114,19724.7024,56237.1458,35727.8003,167080.8208,73301.9482,15362.0239,35906.1121,27529.9118,58612.5274,106487.0798,115891.0907,50110.958,36567.4561,37508.9717,45247.386,50959.8091,10333.4692,185676.3617,15674.0286,31753.0736,189823.8893,142229.2656,6975.858,40729.7003,46378.9127,34449.5075,24754.3337,17663.4926,3207.4231,61561.6452,34363.1673,34561.0522,69023.088,65028.6621,41167.2416,83701.5711,78263.2283,119297.2312,149258.3383,54428.0909,120139.546,44696.6997,14650.8208,38203.7371,7334.7606,49368.2503,12223.6504,135776.693,40122.6176,54687.1651,29302.3176,20980.0067,77102.3277,60189.3877,6513.7846,49907.6456,115087.1371,37285.546,35043.3984,71841.5984,34732.1476,118731.3004,163964.0004,179465.897,95240.4898,64178.6191,130405.0577,86728.1258,60093.6443,334203.0315,56019.3658,
PWY-6396,114.8647,4204.9443,310.6748,2809.9256,2465.7091,5299.2734,154.4173,79.7887,103.5757,1260.606,277.0148,23.9212,413.1466,185.7632,5616.3157,538.1777,309.1717,205.3248,6029.1175,381.8667,265.8573,47.8657,102.9096,1129.3368,143.6726,319.1953,1537.228,51.9191,15.9933,825.4397,399.8812,102.1536,3817.0331,295.5396,943.0541,2207.5116,2012.9748,124.0299,131.2762,39.9477,103.0482,19.9612,27.9246,23.2379,5414.1505,285.9782,481.7712,151.6703,4893.2672,87.6973,143.7584,131.728,954.7827,2473.0467,3443.0161,2081.2267,43.9584,0,43.9338,86.7093,469.6493,0,15264.1663,428.7711,47.9614,146.864,39.8133,4067.091,471.1617,47.4489,0,1585.5338,2433.7181,0,274.0378,790.5899,19330.6864,438.9004,2380.6789,1705.4094,1183.9165,969.0603,35.9753,556.6353,4520.1492,357.6358,
PWY-6467,3052.43,2492.08,27283.29,12700,6928.93,3215.36,6874.08,5346.75,3349.08,8170.41,15119.45,520.59,1997.75,701.42,432.39,578.32,5226.66,4925.39,7215.5,1524.58,3007.04,3586.78,4139.34,1326.47,111.08,4977.26,21860.19,240.43,1420.75,19727.98,10493.86,1830.68,3355.52,1803,969.69,10247.59,19084.65,1047,1394.28,4069.08,245.58,1842.83,425.83,241.33,3416.78,461.81,1748.3,2655.98,5378.64,2781.42,1119.83,126.73,17322.99,3448.88,2818.47,4512.16,3205.19,4379.97,7640.18,1533.17,1504.82,3303.78,4818.14,1282.73,2283.81,7372.82,4512.38,6181.14,1488.26,860.68,33.25,4790.38,8880.4,8768.78,10723.07,7699.44,13851.82,10477.28,18906.27,3629.27,12447.8,14117.83,10449.9,12487.32,10050.97,9935.95,
PWY-6470,180.5701,8911.0127,801.5095,6454.4127,5650.1088,12254.4737,391.4444,250.1557,67.0754,2416.6192,709.3823,4.7976,979.9801,6404.8195,11694.3978,1102.7636,772.8521,586.3995,13707.1415,1083.4624,572.3091,16.792,176.432,2639.4187,105.4984,824.4827,3709.7512,0,462.2968,2041.1078,961.7425,208.2968,8996.2384,149.6341,2210.4772,5391.44,4786.7719,94.566,402.7773,95.8002,325.7923,52.6887,213.4311,56.4522,11545.8435,0,1184.1893,4368.4269,10815.9894,160.1754,1337.1209,167.6502,2345.2483,5893.6945,7723.025,4797.1182,2645.2131,9.5928,121.9883,0,1160.7341,0,31306.9492,13804.361,1598.5973,320.0812,100.2738,9142.6946,1156.3229,57.0529,0,3853.3135,5572.8917,0,528.0751,66.9471,43796.7698,1453.3299,10613.8915,4120.5953,97.3527,3405.2326,143.7098,1361.2689,10777.0055,874.0722,
PWY-6471,16743.5224,40568.6311,81834.664,68533.476,65215.104,29895.8132,31548.5251,31252.118,33624.8863,34576.4455,19206.119,8959.0014,9461.2029,25027.8881,34603.4733,15194.4975,39391.5087,8377.6245,155584.3908,70301.1325,10681.474,32702.8574,25134.3627,54775.841,99310.8274,104016.8936,33808.823,33863.3928,34473.479,31446.1311,29991.7417,7799.4894,166299.002,13515.9512,29441.7777,25266.9925,126405.7424,5912.8236,29467.8507,42511.8975,33008.8629,23386.6116,16674.6276,2660.2683,54684.7278,32103.1474,23312.9242,63261.8175,56983.1423,38030.145,77802.0568,73362.9871,44729.1797,137059.1857,33681.6523,62222.8392,40302.143,11936.1927,33119.0005,5825.4463,47060.5591,10356.8143,114101.1482,37404.2071,49821.0814,24555.1273,17868.7821,54443.3034,47160.2682,5602.4977,46942.1929,105968.2134,14084.3651,29630.2985,55316.5508,15587.197,105799.2956,149405.7519,160916.7479,78057.9253,30127.526,116224.7099,66128.7296,49388.3169,306234.4394,44280.8533,
PWY-6478,256.5488,350.5728,2984.5912,1311.5332,9195.9381,121.5037,735.3038,319.334,359.2461,2274.4201,575.9034,230.7567,142.4718,131.9314,24.7699,264.3747,123.2276,234.5744,561.9967,56.3902,114.5244,553.1299,231.908,158.4861,137.9368,213.1599,1596.8583,123.551,144.7126,1496.2502,433.699,83.7923,379.6785,596.3427,147.1928,54.3574,1914.7505,198.1215,75.9638,480.2101,56.0529,103.3709,116.4389,9.461,108.5185,731.9957,37.7506,1099.3005,777.479,328.6625,131.5072,137.1734,263.8358,1857.1936,488.1528,133.3715,430.0617,130.8294,220.0154,208.2186,152.1228,59.0343,208.1563,343.2553,275.3189,588.7397,541.7952,599.8032,21.2722,115.8657,0,1681.1884,476.3017,308.4693,4841.5714,4947.6782,2882.4264,723.9495,6157.0876,746.754,4985.131,1492.9263,2397.9608,244.939,173.0996,927.7313,
PWY-6507,5201.7381,3237.672,35951.4178,11615.1906,19330.4104,2778.0536,10807.8639,5705.08,6058.3478,9498.794,14500.4558,1083.7892,1777.2653,1460.9516,576.0677,678.4288,7804.4948,5413.1223,6264.1399,1503.3704,3252.7239,10038.0437,4841.1568,1165.5538,198.1611,6300.2634,25691.0638,150.3346,1692.7754,21399.3523,15104.1612,2299.9932,4905.2228,1754.1698,1151.6175,1042.8706,15169.1709,1150.9346,1746.5022,6653.5385,499.3311,2257.5417,629.4829,273.4069,4250.0217,1836.0922,1995.139,5472.5869,7594.8559,6185.0097,1256.8503,305.1914,20326.7885,7004.5921,4248.6997,4691.9387,4504.8508,6469.1882,10329.528,1333.0919,1912.0835,4212.4626,3416.522,2737.4593,3313.2347,12204.9905,9119.7965,8770.5664,1104.434,2089.3923,23.4924,9067.7668,10083.8101,9675.9038,24362.6332,17542.9376,16216.21,14627.4988,25809.5975,2690.1946,26360.8505,11061.0673,15195.722,9468.8954,11473.3197,9843.167,
PWY-6519,6.5939,855.6691,3756.9755,529.1482,2386.0533,2500.7943,5.4976,0,0,1089.3613,391.9182,63.6984,5.4905,205.5482,338.6671,15.165,1135.5501,478.2687,517.7435,257.7848,29.6525,35.0334,1041.0352,221.3653,5.283,466.9717,2784.5701,6.3801,5.4924,474.8046,488.4964,6.5899,1049.752,48.6647,470.8555,1640.5108,679.0884,0,528.7352,0,75.4585,48.9667,104.5386,0,576.7447,56.6532,442.402,111.6255,1012.8658,61.2871,5.4842,14.4641,988.3964,1569.7034,501.2751,573.2478,73.4984,8.791,122.2593,0,194.4677,31.3284,3902.8679,411.1985,75.2411,102.8118,8.7927,3940.5253,273.5142,54.6112,0,1434.2838,686.915,206.4898,1651.1305,2933.7403,62.508,575.54,107.6476,969.947,1208.5954,374.7298,2244.2754,5481.411,34.9934,52.1323,
PWY-6545,2192.1079,3688.5781,7654.5345,22774.3605,8068.3883,6325.107,6788.6521,4317.5205,2857.4401,11179.6636,7253.2449,937.8807,2190.5413,873.0203,305.6674,1186.0585,2168.4645,4435.8285,14805.1335,1660.0562,2085.154,4465.7014,1779.2115,2700.462,291.4664,967.6549,6262.0072,139.0088,1974.9829,9717.7067,3348.4103,1126.5629,2203.3666,2422.8001,1505.7419,22196.7417,41339.9741,931.0661,1868.8227,3146.5162,538.1707,930.8127,722.9337,215.3766,1207.5981,1597.1704,2174.2283,3947.015,4776.5208,3412.6634,2783.9207,255.6048,17380.5745,4548.5214,3185.5315,2780.9202,1440.1171,2642.8115,2709.7192,1357.0449,1528.9796,1194.1774,11987.3655,1508.2989,1071.5962,3777.0665,2230.6709,6405.9546,3390.6603,788.4378,31.4577,7184.5029,7328.2799,6083.0737,6641.3672,5841.1365,19880.146,2858.7299,29026.7777,11237.9536,10215.8924,20533.2994,8647.3457,17511.9616,7020.5073,19423.2953,
PWY-6572,26.3648,47.1781,9844.3889,15.4911,1706.6531,31.4718,0,0,0,714.95,26.5558,72.8253,0,51.7144,1.8648,1.5119,23.4028,66.5079,30.0045,0,0,67.8373,17.4455,0.9125,0,37.9106,192.2008,2.1509,0,161.3897,16.3581,23.7004,26.6042,23.4117,35.1039,62.1789,46.0385,0,36.2889,0,0,0,22.9159,0,85.7738,167.4278,28.8449,509.6547,418.8324,0,0,18.4294,28.6352,998.7324,127.3658,46.42,129.4148,26.2717,42.0441,0,1.3043,0,25.6877,34.7142,83.9219,59.3511,3.1401,493.4534,10.4124,15.6388,0,395.4263,185.6455,50.2954,4007.3373,428.981,787.4079,1354.4974,29.7502,87.9497,1715.4025,1686.07,857.0865,11.727,19.7299,18.5955,
PWY-6588,59.8201,1428.3873,9369.4606,1363.8406,3916.2769,728.6849,238.5398,105.963,87.7723,3593.5455,715.4976,334.2082,35.927,356.8627,201.0341,135.1565,122.7017,1074.8888,748.2287,217.1566,35.935,549.5215,786.2141,207.0161,71.1794,361.5358,3628.1488,35.6787,15.9652,1479.532,524.072,35.869,582.3811,264.1516,470.2499,1085.5148,2631.3097,55.6092,442.4317,155.3323,63.3556,35.9057,175.5837,0,444.3316,951.8663,563.9737,1062.0867,1888.9295,274.902,63.598,132.1056,1280.7402,2549.3219,1529.8269,337.8091,271.7981,123.1723,200.379,71.4418,209.5325,0,765.1881,646.3594,310.2211,180.9922,79.7289,1285.8774,153.4366,94.1105,0,2811.6645,1215.3833,205.5426,8226.8165,7157.4608,819.3304,887.2083,785.2469,284.0531,12105.9338,1786.3095,8159.5255,43.9632,169.7043,257.1834,
PWY-6590,40.9008,846.0536,1340.548,770.2073,1583.1425,645.8746,99.6334,77.4324,64.4239,442.9151,398.1891,28.3412,94.8539,1090.5253,208.7816,90.0668,171.3707,459.6067,617.6949,123.0753,68.6638,7.8398,304.2897,208.2736,4.3555,396.0239,2744.5019,0,202.9989,438.9803,480.8923,42.0654,733.9373,121.1029,357.0894,1842.9906,989.2298,46.1995,352.0857,99.4161,99.9703,58.3359,140.447,0,373.0232,0,372.3634,1158.3174,1285.1749,89.8512,356.3066,6.5479,853.3843,1141.8101,512.1569,412.5932,645.7462,4.474,35.3118,38.3646,142.6498,0,1571.6395,2276.9398,470.0168,69.3239,0,1917.819,201.9924,62.7869,0,1482.9191,763.1803,62.5335,677.9138,3430.0601,2660.2291,17.9689,307.88,382.5722,480.9939,172.1972,176.3068,260.6583,96.4288,231.6516,
PWY-6608,4877.5572,2464.3226,10276.375,15228.4592,35513.433,4054.2581,11823.156,653.2079,7897.5771,6503.7766,1690.2782,1110.3569,497.4124,1142.7904,579.8717,529.4784,1138.3008,1690.2255,6468.5806,1385.9957,584.6435,13574.9762,3572.6877,972.8262,354.7569,995.8417,8227.3386,200.8903,272.7951,4818.0634,1569.7227,378.6648,1973.1988,4118.8407,1347.1498,37270.6545,19118.8497,1896.2671,1127.556,6506.7155,986.878,1986.1013,721.6375,229.1866,1006.2119,2278.8331,919.148,1870.3155,3944.3853,6929.438,438.7556,601.8111,4072.0985,9493.6996,2541.9402,1319.1479,1061.9471,5632.8027,2408.5338,1455.5246,1678.8306,755.6228,6539.8204,2453.3999,622.1741,12220.8927,9463.4839,4455.1885,573.3302,2716.6422,12.9946,17030.8778,2312.0534,2089.0916,16418.7341,17130.5876,19292.2637,4520.99,54839.8398,5214.5791,22061.6901,5981.9732,10138.1694,5224.9837,1739.1218,16758.947,
PWY-6609,19447.8529,42709.8612,92364.8222,79564.0764,79307.8007,185363.293,37243.059,28498.6877,34314.4663,40299.1871,32207.2306,9001.104,10711.691,14495.0398,43973.1304,16528.8762,49481.0075,36713.1726,164998.5814,20802.1226,12203.0485,38326.8746,15327.2305,56730.3535,58150.5066,101625.2696,47711.1906,27055.1716,31159.1531,43032.2581,45872.4209,8701.8672,163249.8008,11262.3957,30127.6096,220352.2655,139898.1955,5021.186,37119.4238,36785.1663,11505.9111,11462.2217,10367.9928,1972.5974,55075.6264,18515.1234,31053.675,58987.5493,58575.9234,31927.1604,69251.2301,49571.1518,127692.6633,135255.8642,60164.7642,115155.3515,39270.5449,16289.1299,31669.6522,5497.0263,20271.5556,8699.1186,119656.2174,25429.7343,47656.2728,34287.385,25546.3703,68990.8388,52653.239,7724.2519,16136.1626,110302.9289,40240.9907,25116.3888,69370.3882,38717.6723,93344.8665,142003.2237,146713.4998,101865.8065,68940.7925,115799.2138,78995.5997,44549.2027,283381.4116,62523.5987,
PWY-6612,4727.9805,6988.8428,36307.1941,31547.7644,18404.407,9812.8669,10895.3442,5888.6397,8769.9074,17174.0101,12133.4788,1411.982,3586.8689,5352.8083,4233.1023,3227.5435,4060.0351,6649.6185,33477.725,4089.4819,4098.2672,9661.8876,4513.7026,7159.6986,596.5101,3343.2582,16824.9665,515.2384,2524.9389,17079.7277,7625.1851,1896.9842,7252.9291,4792.5795,4633.4552,8337.7395,51102.67,1954.2983,3044.1849,8528.1881,1525.2542,1791.3682,1284.7727,371.1531,7082.3485,2516.3024,2908.3215,6763.3758,10532.3295,7527.3796,3184.0119,750.7463,23659.6801,12838.4424,7105.9453,8483.157,3622.78,5795.2247,5111.1972,2494.7651,3607.4009,2295.8947,17087.0955,10390.7807,2555.8699,6411.3365,5221.147,13660.6409,3039.9503,1236.986,113.8555,12644.1377,12169.4568,9593.3004,17118.3328,15692.0195,36000.0288,16060.5406,33620.8467,15867.4369,24075.2324,29712.484,15991.5967,21551.6484,18101.0781,25563.5609,
PWY-6628,2410.1762,8808.0768,7480.0495,7143.1947,4704.2714,76320.9557,7750.3413,2005.8215,2891.2479,16112.3177,12270.8611,1226.4218,7346.6099,1988.6357,4221.4363,8395.4378,21441.7762,15072.7491,7981.1004,2975.1987,8282.5176,3496.5837,4621.6036,2600.9798,1408.9618,7744.8536,16107.1471,689.2242,611.7089,9110.5934,29838.3491,4458.062,17650.245,1846.846,1544.7898,40119.9581,10476.4361,1038.933,2956.0903,4496.9015,1114.9069,2180.1117,1271.7864,325.1428,7131.0466,1830.9494,10743.0466,1868.0289,13441.5027,2678.1337,1033.1325,732.5491,79591.2258,5437.8208,14694.4469,7278.2555,1188.362,3784.3029,2685.5118,2697.3164,3138.264,1771.8235,33705.5707,3613.7692,1051.8471,4670.5462,4195.9405,36536.5485,14168.9378,1100.3199,150.6929,4921.8952,20712.9399,5542.4092,16276.2617,8875.6755,18332.0141,14151.3318,25102.0575,22027.6093,28653.9924,14910.9006,41028.884,18850.4109,8163.2609,26993.4033,
PWY-6629,0,1346.7275,1128.1029,995.2074,2141.9532,1006.5703,0,0,0,328.5201,613.532,0,0,427.5616,454.3322,0,325.1899,694.7119,494.1919,530.6288,0,0,1748.1865,246.3098,0,631.3028,4693.9919,0,0,527.7635,634.2869,0,919.2473,0,771.0796,1613.2506,1166.1335,0,672.8378,0,172.5692,105.0983,231.615,0,692.8964,0,600.6677,231.6657,1711.7831,121.1819,0,0,1583.9888,1438.7941,691.7809,564.2766,120.7158,0,41.823,0,399.732,0,1073.6852,810.0045,151.2923,0,0,1049.6438,408.0602,104.1166,0,2104.9495,1208.76,44.8255,896.3745,5012.6425,2.9998,2.9997,2.9998,14.9886,2.9998,2.9997,205.9398,11.9935,2.9994,62.8758,
PWY-6630,2361.8613,8683.1792,7428.2434,7101.068,4689.2622,76281.9829,7572.7892,1909.0346,2869.996,15832.6785,11066.4663,1215.8806,7229.9072,1965.5975,4202.6552,8371.1058,21122.9827,14826.5142,7903.1658,2884.685,8041.2583,3473.5467,4410.826,2573.2381,1402.2839,7178.4509,15150.4008,670.7365,597.3163,8731.4445,28831.5448,4286.6304,17366.7349,1840.5236,1523.8296,40118.9874,10424.3243,1031.2321,2818.645,4398.2794,1107.725,2088.3444,1250.9127,314.4925,6853.6659,1824.5036,10359.4951,1854.7909,13144.0421,2647.9674,1022.415,726.7383,78699.6307,5393.2946,14667.2792,6764.2465,1160.2454,3672.0527,2507.211,2645.1777,3046.448,1600.1405,33610.4928,3576.9711,1024.6747,4532.1473,4095.4972,36223.1907,14147.3333,1081.9749,148.2849,4892.2604,20390.6711,5178.3702,16144.4281,8822.259,18112.112,13531.9588,24430.9617,22004.3395,28338.2335,14721.4749,40458.0427,18268.486,7678.6396,26966.9029,
PWY-6690,0,139.0909,105,93.2727,210.8182,96,0,0,0,30.2727,57.2727,0,0,43.9091,43.6364,0,30.2727,66.2727,46.0909,56.7273,0,0,203.7273,23.7273,0,61.6364,490.9091,0,0,48.8182,59.1818,0,89.7273,0,95.1818,153,108.5455,0,67.3636,0,17.4545,9.8182,24,0,67.6364,0,59.1818,21.5455,173.4545,11.1818,0,0,148.6364,145.9091,65.4545,52.9091,11.1818,0,3.8182,0,40.3636,0,102,82.3636,14.1818,0,0,99.5455,39.8182,9.8182,0,213,116.1818,4.0909,83.1818,534.5455,0.2727,0.2727,0.2727,1.3636,0.2727,0.2727,18.8182,1.0909,0.2727,5.7273,
PWY-6700,4957.7711,7703.6975,40197.7888,22173.7616,12222.5746,127797.5685,10754.3126,9072.3309,6443.2251,14793.9922,21361.2666,1418.2285,3069.3256,2641.5066,4474.2379,3757.7482,9426.8782,17652.1421,13920.6206,2600.3095,4461.8259,6090.1874,6161.9947,2793.521,268.9702,9468.6522,31492.5495,538.6501,2881.3318,28742.7683,17273.3012,2934.9336,8243.7511,3408.5522,1991.857,169134.1281,35602.1649,1850.6283,2963.9995,7097.4294,501.5448,2993.3827,1000.5071,425.9126,8544.5216,2086.3162,3514.1332,7188.3724,11085.3121,4900.9692,2553.5281,440.601,71572.8289,8122.0358,36371.4942,8801.2288,6702.6717,6163.4762,12028.3453,2332.5017,2651.9235,4618.4826,14879.4631,5558.0642,5056.2415,11644.5018,7052.6679,11387.6858,2999.5536,1546.1983,71.5638,10084.329,25645.6826,12683.8915,24360.6606,16076.2644,28111.2896,22159.4475,33457.5658,35980.9445,28290.2484,20190.9028,21479.4649,18612.9925,19487.7936,15988.3081,
PWY-6703,3778.9662,3225.4723,29345.4995,17767.6703,10175.2319,3446.48,8473.3035,6023.1148,4300.8049,11670.2606,16057.3042,826.5642,2437.9332,2202.905,576.0126,865.1597,5385.0286,5503.489,10936.5717,2079.0249,3512.0063,4814.3944,4921.3035,2126.7655,199.9072,5143.1007,24175.4765,379.6706,1768.1992,22309.2425,11595.034,2073.3424,3934.0557,2570.7573,1476.3797,885.2363,28189.544,1377.8765,1973.8277,5076.5909,379.6407,2293.5968,699.0394,297.3443,3913.2267,1507.068,2116.3271,4444.0955,6434.4641,3724.7898,1626.1563,324.8073,19641.184,5617.2274,3580.4533,6068.4976,4032.0983,5245.1784,8673.9694,1944.7279,2065.1756,3706.1077,4511.3389,4575.8575,2990.7545,8707.84,5483.68,7112.565,1787.9302,1118.9231,46.991,7307.6151,9940.1302,9860.3698,15682.1491,12787.0536,18602.1195,14531.8646,23590.3821,4785.6862,17883.8767,16151.0288,15094.7551,14372.3785,12748.8059,13452.5852,
PWY-6708,24.777,287.0616,489.6171,213.9408,463.2313,1373.1636,2.499,29.7895,47.1205,193.5146,129.2754,14.6989,51.5751,104.9056,84.731,71.1381,414.5321,147.6864,141.497,122.8115,37.002,29.7974,419.6918,55.5832,48.2423,129.0729,996.5427,25.9807,2.4969,110.6372,133.1907,14.8127,375.8331,168.9633,191.0274,11285.3958,246.9515,57.4326,139.8472,12.4713,37.7178,22.049,50.6731,0,140.4739,147.3004,126.1775,48.4784,364.0156,27.8807,2.498,33.2897,336.5386,326.4846,143.8187,116.0573,24.9821,0,8.7136,55.8576,119.3068,0,2719.5239,229.5823,30.8197,0,0,885.8581,90.37,21.7306,0,446.1177,258.1892,29.2266,236.4713,1565.2235,13.1167,5.6165,13.119,924.5626,738.8698,70.4392,42.9713,2854.4321,8.1151,18.1104,
PWY-6728,0,188.4692,441.3195,386.1944,167.1326,446.336,0,0,0,134.3837,254.3783,0,0,0,0,0,148.5527,90.065,212.2104,62.192,0,0,73.1661,99.4523,0,96.5837,849.1713,0,0,222.4655,258.7806,0,337.4414,0,67.4224,801.0169,476.637,0,75.2329,0,0,0,0,0,168.6843,0,162.0033,84.5449,261.6189,57.1628,0,0,7.4402,139.8847,102.0226,89.3015,39.0004,0,19.2905,0,0,0,508.4089,0,0,0,0,463.3818,136.4273,37.4331,0,173.5335,73.9923,37.1978,311.6944,181.3227,2.9925,2.9867,2.9934,7.4796,3.7271,3.6525,80.9749,5.9956,3.3096,30.3378,
PWY-6737,10418.0854,19770.4117,64971.3257,49335.9613,48621.6765,70518.6253,23811.8178,13888.1079,16004.3996,34053.3546,28550.3028,3971.4896,12586.8849,5164.5719,8335.4724,15657.0183,54762.9786,18544.3679,37653.7342,8535.1073,13933.627,21984.8787,11236.3729,9234.7175,6132.7681,29164.1209,48375.587,1847.0122,5546.0737,41109.9726,57223.8602,8643.1531,61383.9065,9879.0227,6006.6175,31470.3021,78186.2067,4636.9442,6805.0882,17219.3461,4826.2388,6528.0944,3814.5425,871.5835,19873.9459,9201.7675,15079.1737,18448.3324,35204.8994,16260.6068,6196.582,2617.4061,104185.052,29367.7332,22574.4113,12513.9468,12354.1725,11985.7753,18061.5459,5084.9009,8956.0718,6635.6788,96774.9503,9667.911,10128.1936,21436.2398,16182.0877,75633.6768,52180.3977,4041.7088,608.2455,39495.0899,29235.2109,18329.617,55384.6839,38541.5636,58001.5403,50641.305,82342.5729,35280.3147,67849.0228,46233.0249,77423.5266,40551.3858,32712.5615,56179.7384,
PWY-6749,57.8998,76.987,960.0305,45.9846,701.0317,67.4042,0,0,77.2293,248.4872,35.0352,37.1632,0,4.6595,48.5525,19.3094,48.8348,47.0247,70.463,16.6579,5.4189,15.9962,28.643,33.7889,0.66,50.2673,131.748,0,0,93.9611,148.3108,1.9998,137.841,65.8475,31.1225,83.0405,143.9171,23.9538,57.9537,11.9983,17.3353,0,11.336,0,57.3888,21.9923,40.0538,25.9944,95.0583,3.3399,0,0,112.419,278.3618,53.5903,67.9787,36.6423,4.6791,18.8543,35.9004,19.9956,7.717,110.688,46.7297,17.3368,7.9987,0,743.6095,40.1845,0,0,181.3565,43.1104,37.3958,722.7706,579.9427,69.1171,106.1598,42.5743,18.478,1239.1909,100.5347,563.6378,30.5709,15.0396,17.917,
PWY-6891,61.9697,382.33,736.6545,2131.2146,1030.069,240.13,662.1213,263.6241,51.3634,1123.176,428.8487,63.8944,59.3666,1335.8419,90.6335,51.5854,84.0991,314.7594,491.2472,129.6536,80.73,253.2854,552.9533,134.2879,25.6918,209.6936,1381.4397,0,107.7018,463.9675,268.0474,90.6704,203.8902,38.2476,239.0147,336.4068,2802.4157,40.4748,227.3263,78.6878,51.6304,45.266,97.9681,0,175.2132,235.4082,198.2668,668.8708,737.5803,198.4225,238.5698,56.27,430.0188,490.9629,327.7359,182.3328,425.3259,165.6665,184.2488,28.642,134.5205,28.6974,328.331,3156.8091,270.6194,678.3916,462.1326,725.9802,128.4076,151.7055,0,1667.1975,361.1967,207.3003,788.4309,2798.0173,1663.9002,65.2718,410.109,117.1697,3423.0266,1829.2615,1579.0363,26.3783,42.5262,745.8843,
PWY-6892,5119.0202,4539.2402,34737.5903,30602.3267,14972.2588,4700.5654,11945.5416,7544.7392,6411.4363,14765.6921,20054.9241,1206.07,2967.9804,2331.5422,890.9567,1208.7612,7305.058,8547.7684,17435.7636,1989.9885,4036.1855,8164.421,7008.3556,3101.3047,516.3642,6450.1344,30032.6884,187.3458,2329.1606,27627.449,15432.9987,2611.8693,5787.4583,5462.998,2213.9957,2501.4905,44695.2238,2870.2291,3262.4434,6797.7726,680.3558,3338.1223,798.3546,543.3421,5339.2509,2392.7022,3524.0304,6454.765,8185.0104,6003.3833,2187.6363,506.4202,26064.9629,7757.6229,4678.1949,8989.5841,5295.2783,6874.248,10861.7884,2917.2174,2215.9348,4397.5891,6538.6527,4523.3152,3967.5495,11440.452,8389.64,9316.6108,2433.6676,1651.2294,35.4178,16975.4589,12197.1166,11421.3399,21286.3526,19327.0971,20481.4749,18320.2078,28915.1597,7301.4129,29596.3144,18242.2112,20757.3269,16742.189,12989.1079,24918.9717,
