#OTU ID,Itg.18.DTT496.S91,Lyz2.05B.DTT260.S101,Vil1.06B.DTT70,Vil1.03B.DTT35,Vil1.01B.DTT11,Itg.24.DTT530.S25,Vil1.06B.DTT72,Itg.24.DTT531.S26,Itg.04.DTT423.S15,Lyz2.06B.DTT272.S114,Lyz2.04B.DTT246.S87,Itg.20.DTT508.S3,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Lyz2.03B.DTT236.S76,Vil1.04B.DTT46,Lyz2.02B.DTT224.S64,Vil1.02B.DTT24,Vil1.02B.DTT23,Lyz2.06B.DTT271.S113,Lyz2.07B.DTT284.S126,Vil1.09B.DTT106,Lyz2.02B.DTT223.S63,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Itg.06.DTT434.S27,Itg.22.DTT518.S13,Itg.02.DTT412.S4,Vil1.03B.DTT34,Itg.26.DTT543.S39,Itg.04.DTT424.S16,Lyz2.01B.DTT210.S50,Vil1.08B.DTT96,Vil1.010B.DTT119,Vil1.05B.DTT58,Vil1.05B.DTT59,Vil1.010B.DTT120,Itg.12.DTT470.S64,Itg.02.DTT410.S2,Vil1.05B.DTT60,Itg.08.DTT446.S39,Vil1.08B.DTT95,Vil1.01B.DTT10,Itg.26.DTT542.S38,Itg.18.DTT495.S90,Lyz2.04B.DTT248.S89,Vil1.010B.DTT118,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Lyz2.05B.DTT258.S99,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Vil1.014B.DTT167,Itg.26.DTT544.S40,Itg.04.DTT422.S14,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.16.DTT484.S79,Vil1.04B.DTT48,Lyz2.07B.DTT282.S124,Itg.06.DTT436.S29,Lyz2.08B.DTT296.S139,Itg.22.DTT520.S15,Vil1.07B.DTT83,Lyz2.02B.DTT222.S62,Lyz2.01B.DTT211.S51,Lyz2.01B.DTT212.S52,Vil1.02B.DTT22,Lyz2.07B.DTT283.S125,Itg.10.DTT458.S52,Vil1.08B.DTT94,Itg.02.DTT411.S3,Vil1.014B.DTT168,Vil1.09B.DTT108,Lyz2.05B.DTT259.S100,Itg.20.DTT506.S1,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.013B.DTT154,Vil1.04B.DTT47,Itg.18.DTT494.S89,Lyz2.08B.DTT294.S136,Vil1.013B.DTT155,LYZdtt342,LYZdtt308,SLCdtt022,LYZdtt366,SLCdtt070,SLCdtt005,LYZdtt354,LYZdtt330,SLCdtt114,LYZdtt356,LYZdtt368,SLCdtt095,LYZdtt367,SLCdtt024,LYZdtt319,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt112,LYZdtt355,LYZdtt343,SLCdtt076,LYZdtt344,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt320,SLCdtt078,SLCdtt052,SLCdtt054,SLCdtt006,SLCdtt077,SLCdtt132,SLCdtt130,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt150,SLCdtt167,SLCdtt149,SLCdtt148,SLCdtt168,SLCdtt166
PWY-6269,10240.2134,5111.4896,76.682,1630.7162,946.2767,5731.042,219.1532,19649.9655,11504.3039,2894.0485,3752.4371,8974.2556,4625.4364,2669.8283,7124.487,2412.2924,2354.1623,2358.1228,3770.546,5560.8157,9432.8056,3730.4396,711.4632,6341.4108,10173.7979,3644.9066,4646.9687,7987.0821,17298.9061,13398.6772,6333.5974,3759.8241,423.1282,6660.3866,409.9619,343.4283,2206.5189,5375.113,12848.4601,0,2172.5586,702.2401,1013.2983,9431.2567,10696.0249,12780.4833,4493.0592,5020.3316,3530.0088,3829.1336,6351.3527,5122.9537,7934.2198,3237.4573,846.4937,4090.0031,324.7934,9422.1406,10370.8873,5781.5514,903.9318,4776.3563,132.7913,5712.6623,2290.3371,5716.341,1206.833,3057.199,10051.706,195.2574,1150.6522,5028.6007,1314.8432,1502.8686,1790.0324,5656.087,376.034,7468.4373,12926.4492,1524.0233,4027.4381,3322.1043,5276.4338,255.5883,4604.1451,1314.4828,11919.5115,2038.2264,1296.0487,2771.411,25001.71,13708.9233,2848.1482,1376.2727,4355.172,323.498,2440.3297,4677.0218,877.1005,9124.5626,5034.4742,8330.2228,1011.1976,10485.9101,4068.2889,3306.4054,1796.3456,295.8904,863.0068,1267.4511,4502.3724,5040.3942,18799.8323,17820.1029,3594.6708,24334.4618,1949.7331,5330.6906,1851.145,6518.0652,2068.0671,3794.675,802.8922,30050.8423,3256.1485,4276.2028,7746.2723,22187.8141,11697.5016,27676.9065,24652.2448,22937.7636
PWY-6277,26671.4456,18017.5341,2207.7688,8143.8479,31030.6138,17766.7559,3884.2455,29508.1135,106563.4163,7188.9761,12853.547,43119.8725,43716.1206,12779.5676,51992.9961,14042.5079,33648.4331,9904.3536,19996.6981,19140.4279,40892.1998,12159.0501,52376.0316,22012.5393,39102.5145,58543.8739,15748.3596,59827.8199,35219.9194,34250.2337,45989.6756,39364.8393,5753.1347,15478.7671,6006.0022,3002.892,5996.5251,41723.3547,67416.1837,3315.4359,10852.3163,5599.9998,18195.3551,27898.0981,26215.5816,31381.7467,13183.6995,23360.9784,15042.3185,53436.2641,26714.9375,29505.2864,30832.5703,10687.2556,28030.3499,13893.3793,3055.314,16272.1836,27105.3696,88543.4147,9671.382,73885.8524,3342.0209,41655.5715,9169.6417,46443.8753,10439.6287,71621.7284,27388.9289,2327.5821,114187.3957,34060.2194,59871.6002,11250.5763,6402.1847,31715.5446,5229.1886,29448.5117,28552.4216,6025.1508,18133.5202,15635.824,47874.9027,2925.2527,16423.5862,6872.4402,26937.9623,8379.8475,12276.7616,45873.5113,82166.8203,41835.6709,32327.838,8319.6122,11584.389,25065.3749,22367.7618,13506.6436,123546.6515,56625.5172,26851.2845,51252.402,9922.4337,33475.918,21565.4958,9473.0391,8594.0977,984.821,61650.1269,21332.1017,68314.6731,70534.5084,45241.7039,158469.8212,55607.2326,39236.8859,46660.548,33521.8412,8939.5076,22015.7855,56408.3173,33371.417,6648.1691,123778.8913,38099.8709,26134.6276,84726.4144,162867.3613,148722.348,71444.691,130944.5745,324126.4689
PWY-6282,246.4002,293.9528,2375.7045,631.9609,364.1541,1017.2052,4202.3098,496.5095,263.0151,1341.1993,68.0653,269.0441,600.8916,51.7214,75.2594,508.5656,198.1159,670.9308,515.007,213.5071,220.1841,7633.2753,72.92,118.2359,328.2467,480.3111,200.4595,186.3224,193.9122,1063.5968,179.9631,112.065,6282.9747,10650.9772,5682.0444,2928.8982,4490.013,31.9034,142.6773,3577.0498,34.1145,5659.8466,224.3103,189.8494,343.9179,4012.8892,7938.5148,201.2182,47.8869,119.493,38.5383,78.6117,336.4935,8188.0071,467.7436,5240.5291,3246.3408,582.9663,247.9854,121.0053,80.1267,250.2589,3663.2643,198.8451,675.3126,266.4115,70.7185,195.5929,241.3648,2333.4762,95.106,7137.9219,186.5981,230.5648,1236.1596,44.6406,5698.8109,37.7162,3415.4833,4466.7434,98.1601,499.4176,188.2129,3149.6464,4849.3399,1103.2999,218.8617,158.2183,1762.6685,532.47,1483.7411,628.8506,215.7898,36.4482,126.1185,250.5142,271.283,623.0782,261.1552,1585.4649,3.5997,261.1739,3.5989,312.5307,328.8125,26.9649,65.7517,0,329.5066,267.6166,61.6134,587.2739,8.3993,995.9474,293.8387,324.9863,40.3265,66.9992,17.142,250.9024,41.3797,56.3325,30.5101,861.6822,386.2189,113.6372,34.1619,318.5201,58.8755,679.256,207.4824,19.1093
PWY-6317,39362.7636,16773.0101,2434.2611,7481.7027,26131.0512,21370.2662,4314.3661,52014.0845,115875.4318,7949.8602,13462.1816,39592.1827,48145.8139,10565.8852,49079.1194,13764.4776,27570.0752,10643.2959,22773.1469,21894.5035,41507.2411,12163.8362,43304.0597,38379.695,40995.1275,49087.3915,18301.5501,67820.7496,25855.9866,24689.4127,55034.0172,33457.1058,6410.248,16975.5189,6191.0242,3131.1064,6274.0457,59978.074,97507.597,3670.4139,13876.0638,5945.5777,15178.7972,41389.5656,31241.0251,36752.2741,13179.8578,22678.1108,25586.5698,49576.1664,21453.1174,52272.3845,40919.394,11143.0031,23763.7651,31948.2211,3347.4509,20983.8675,41264.7719,84205.6888,8158.3996,64969.4299,3743.2806,37689.1263,9263.1841,37458.7832,9254.1694,59089.4443,33397.0157,2455.8135,95219.9762,30006.129,50389.175,13013.3402,5779.6646,59808.0583,5831.9199,43215.2725,30538.7325,6068.4384,14860.2185,15788.19,46884.4764,3248.2385,25162.4344,7358.6775,28663.3476,7649.3648,29007.6433,39407.8435,71485.7549,40423.8433,22784.3371,9144.0567,26956.1868,24515.7976,21599.4339,28055.0674,103423.5349,43014.2084,35143.3865,37901.6942,9955.2939,29699.9746,21374.7406,25430.4044,17417.6379,2429.1059,52698.9787,19489.4868,63102.8471,59318.9567,78211.6123,135023.1651,54187.8741,39595.0863,40756.5768,36718.2102,11854.6529,40478.8606,49412.7269,27660.4964,5801.9846,106813.1703,34880.2821,32638.6519,112918.3745,153095.3389,167860.1775,62468.317,121155.2193,304698.9944
PWY-6353,4545.6726,3567.9936,3091.6795,2739.2027,3263.7246,6539.9641,5467.6029,4197.0805,7173.0827,4642.2901,3414.1514,15588.3764,4999.5226,1055.3578,3175.9715,3308.4257,5009.0358,4526.0698,7332.6838,4048.1093,10738.456,12048.4569,1366.0588,2266.85,9113.7773,5881.4505,5711.8427,4717.0602,6348.8976,5975.3792,4026.3142,4132.2203,8168.7135,16380.3856,7588.1458,3879.1897,6573.6449,2742.6994,3319.6432,4672.6766,573.307,7420.9638,3008.4275,2656.2321,6448.3323,16183.4079,12933.2007,8169.0059,1196.8727,3298.1005,2627.0717,1241.4291,4803.3864,11908.981,3344.8074,15419.7803,4219.1074,4140.6415,2582.1915,7406.6569,1012.9731,6714.4504,4762.3064,4099.8797,4170.2959,16005.4586,1670.335,3950.9806,9496.8679,3066.363,1767.281,16717.5534,2055.9178,2514.5278,3948.5178,991.8955,7406.5244,846.4773,14448.539,6601.9404,1864.2264,5157.0401,5947.4543,4104.1671,13968.3313,3738.4341,5696.2975,2333.4423,8117.885,4035.8393,39805.8117,9929.3844,2896.0769,1759.1712,1974.1593,1007.7227,2706.3182,3600.276,1772.5854,12559.1053,365.4637,7806.6113,660.8976,2324.5246,1930.2733,698.4986,1057.4315,21.465,1773.4071,1548.3702,2849.8231,6449.6643,1092.0587,14905.8576,4382.0503,2269.5448,1556.6126,4114.429,1293.3885,3652.8356,1108.1445,15542.6455,3267.5978,24938.4696,3815.4707,3582.1347,29640.448,7050.9622,71261.0679,24497.8648,10288.5625,1787.2139
PWY-6385,38355.5346,16358.5425,2294.872,7684.0738,29054.9115,22844.3824,4017.415,50466.1773,120645.2148,7872.4366,16353.2206,41070.3007,47142.0343,14477.3842,51326.0218,15399.6349,29525.2373,10723.5448,23134.2224,22092.9578,42479.2615,11983.9176,47103.4798,37923.5118,42235.6588,52596.7279,22429.8268,68923.4562,30899.3374,37345.5383,56254.917,39160.8129,5967.069,16540.6606,6067.8153,3019.3737,6135.2531,57734.9462,94836.0694,3431.7516,16004.265,5669.4209,17571.7803,43096.0251,31455.7064,36241.435,13101.2894,24145.5445,24917.7252,52413.9121,22574.1232,51807.3979,40446.0163,10892.0521,26117.5031,30622.5925,3138.5216,20425.5388,40299.7451,89441.113,8791.495,69216.1872,3475.9547,38724.0525,9478.5956,39077.8819,9805.6911,64148.2785,34190.9138,2353.642,103944.5289,32147.1437,55149.7378,14525.3674,5777.3192,62350.8256,5419.2875,42793.5967,30257.2542,6023.7452,15188.6841,27056.1514,49008.1556,3025.0378,24124.3245,8678.0121,30781.3061,7924.2191,28916.2407,45029.4135,72259.4646,41908.3081,33826.9048,9847.8503,25908.6376,46579.7072,34525.468,27105.4986,111909.2727,49062.6737,35614.1347,44391.0715,9413.8027,30891.8547,39824.0241,24330.2822,17275.7861,3146.6402,59517.6402,33080.8169,67233.4041,62298.2841,76427.1187,145189.0031,52849.5306,117843.1944,43528.707,37393.246,12012.3447,39237.7148,53221.5954,28760.3652,6390.088,112010.6005,35595.6303,34418.4505,115984.1021,159195.5145,175092.8127,62459.6287,126677.0544,325285.3933
PWY-6386,37847.2765,16356.1581,2270.7303,7589.6207,28611.1332,22418.7236,3976.7958,49050.0871,118316.4284,7731.7026,16223.5899,40409.3508,45738.2559,14720.5066,50368.1638,15534.8728,29129.8232,10523.0954,22689.5268,21676.0885,42045.9758,11769.5209,46356.7441,36841.292,41498.8764,52111.6451,22171.9764,67368.626,30858.0758,37313.2034,55045.8978,38739.2416,5907.932,16193.5366,5982.188,2977.0714,6016.6438,57261.6237,91733.6176,3396.3918,15953.5399,5597.8881,17357.6096,42081.442,31166.6508,35474.2331,12853.7492,23773.6045,24255.4767,51435.3157,22939.3268,50382.6162,39989.7893,10695.113,25722.6996,29507.554,3105.0471,19998.0497,39332.1667,87774.0962,8661.5231,68195.2077,3442.5735,38738.1673,9371.3195,38866.4249,9676.7649,63148.1467,33476.8302,2323.9141,102230.6946,31626.0974,54223.3846,14293.6168,5728.897,60770.0863,5364.3534,41623.4851,29868.0463,5933.0541,15549.0504,27108.633,48085.9085,2996.9061,23413.9861,8642.6414,30683.6449,7827.1233,27864.7756,44777.337,71048.4907,41865.2937,34140.1484,9680.107,25109.8585,46810.575,34789.2855,26202.2363,110527.1335,49133.8849,34775.9904,44325.5213,9637.7739,30385.5758,39928.4627,23456.6292,16770.0605,3089.3314,58959.3039,33657.962,66075.5163,62138.3544,74282.4238,142778.5038,51649.5728,119664.0021,42807.1628,36631.5135,11708.7671,38209.0842,52296.5799,28372.1875,6308.6474,110257.9182,35419.7812,33597.1135,113564.2575,156774.6838,171496.1811,63128.3498,124910.3813,319071.4008
PWY-6387,39797.1025,17186.0811,2333.5593,7874.7316,29814.4621,23333.4091,4082.1119,51643.7591,123814.0323,8054.453,16713.907,41903.7379,48162.7675,15089.7482,52702.2629,16223.3602,30307.2168,10945.4978,23675.4802,22631.9288,44042.4717,12278.0698,48392.5335,38764.9708,43269.4984,54480.4734,22880.4733,70590.8679,31237.3189,38058.9293,57696.6259,40172.349,6058.1219,16989.0414,6208.4022,3090.4055,6301.899,60688.3427,96646.6093,3487.3567,16665.4636,5780.9659,18043.5405,44081.4622,32618.1761,37169.4513,13432.921,24689.6292,25505.2164,53794.5508,24079.6415,53058.2943,42036.404,11173.9468,26848.1976,31308.567,3191.3351,20933.3731,41276.8061,91815.1665,9007.2338,71285.9273,3528.9466,40419.9853,9684.7234,40188.1096,10083.2272,65834.6621,34935.6169,2400.7052,106887.5779,33022.4575,56708.3961,14897.4013,5904.7903,63858.2875,5503.0611,43777.0088,30920.7701,6177.6272,16464.3776,27612.1713,50251.194,3072.1975,24689.7507,8912.1307,31824.9178,8093.4626,29520.8155,46688.1571,75984.9334,43517.1508,34735.4808,10100.0364,26456.8438,47736.6114,35727.8003,27529.9118,115891.0907,50110.958,36567.4561,45247.386,10333.4692,31753.0736,40729.7003,24754.3337,17663.4926,3207.4231,61561.6452,34561.0522,69023.088,65028.6621,78263.2283,149258.3383,54428.0909,120139.546,44696.6997,38203.7371,12223.6504,40122.6176,54687.1651,29302.3176,6513.7846,115087.1371,37285.546,35043.3984,118731.3004,163964.0004,179465.897,64178.6191,130405.0577,334203.0315
PWY-6396,209.9875,212.2218,0,653.487,1618.9039,372.8597,32.6348,1073.607,14314.47,47.6003,63.643,577.7701,280.7239,97.6874,159.5829,55.5534,71.825,59.4578,59.7632,228.8846,225.8478,230.5499,35.9746,640.8548,75.8646,632.4862,47.7771,243.049,414.1158,255.8839,4442.3055,15.9931,0,114.94,27.6507,0,19.9048,250.1295,119.6975,25.7529,110.6571,0,35.9249,719.7549,139.0943,214.8493,306.6198,174.4262,142.7554,47.9607,63.724,411.5709,456.3104,86.6297,1744.0259,601.5179,0,1152.8848,2272.204,505.196,91.023,1130.4029,0,734.2251,63.0737,186.6278,391.2966,900.008,354.7789,0,63.965,0,47.9636,0,0,191.11,0,103.683,1094.1504,326.7738,55.6763,47.8254,99.8038,0,23.9318,66.9537,192.5779,31.7814,122.4886,4204.9443,2465.7091,1260.606,277.0148,23.9212,185.7632,5616.3157,205.3248,102.9096,319.1953,1537.228,51.9191,825.4397,102.1536,943.0541,131.2762,19.9612,27.9246,23.2379,5414.1505,481.7712,151.6703,4893.2672,131.728,2473.0467,3443.0161,2081.2267,43.9584,43.9338,0,428.7711,47.9614,146.864,47.4489,1585.5338,2433.7181,0,19330.6864,438.9004,2380.6789,1183.9165,969.0603,4520.1492
PWY-6467,2917.6,2110.47,1978.12,740.45,2366.04,1795.01,3544.83,620.4,2984.91,1604.72,1336.5,7364.57,2421.28,4367.72,2001.1,3499.26,3645.11,1816.81,3221.99,2786.12,5616.25,4916.12,5226.46,1731.47,1881.37,5099.89,2395.74,5511.36,10694.81,2977.86,1422.06,2271.96,5396.43,6248.81,4090.5,2175,2715.46,6439.32,9480.6,3023.25,2209.24,4446.37,1383.84,3359.75,3907.71,3144.92,4974.33,2322.42,2603.7,3560.57,7677.85,1442.79,5101.21,5239.12,1555.96,5192.03,2707.33,832.43,4849.58,3144.89,1181.35,4707.35,3140.5,9012.55,2388.54,8844.67,1012.59,7058.33,2864.37,1831.75,6975.53,4856.1,2092.29,2810.33,1539.57,2260.99,4874.41,2054.87,3865.96,2809.94,4926.43,1639.36,3544.53,2675.79,7277.95,1784.33,6504.45,1112.54,3303.43,2492.08,6928.93,8170.41,15119.45,520.59,701.42,432.39,4925.39,4139.34,4977.26,21860.19,240.43,19727.98,1830.68,969.69,1394.28,1842.83,425.83,241.33,3416.78,1748.3,2655.98,5378.64,126.73,3448.88,2818.47,4512.16,3205.19,7640.18,3303.78,1282.73,2283.81,7372.82,860.68,4790.38,8880.4,8768.78,13851.82,10477.28,18906.27,12447.8,14117.83,10050.97
PWY-6470,3361.07,722.8449,0,2839.5836,4352.9405,1045.4244,109.7624,2683.0045,29970.1828,465.5359,215.2646,1748.0016,713.4808,102.0928,616.7737,35.9015,611.0252,306.9668,143.0665,510.6333,309.4447,495.6895,212.6473,1548.9831,364.0775,1571.6968,100.2713,604.334,64.593,702.6364,9424.5923,38.3614,49.115,306.0005,82.6073,0,68.7712,1525.1371,287.0516,64.2896,268.5163,23.8527,156.972,1767.8503,1282.685,971.4144,460.9207,564.6111,537.8763,261.0986,152.2076,1874.1032,1120.8895,279.7532,4853.8249,1677.282,0,3428.797,5307.4715,695.502,310.1846,2720.5029,0,2099.1914,76.1185,226.5325,845.9376,2499.0084,856.0385,0,175.6787,2218.8887,265.1656,0,605.142,728.3535,23.6938,297.9574,5791.5154,820.0707,319.3388,175.3782,294.2287,14.2131,794.5157,16.7629,57.4781,54.7727,418.7852,8911.0127,5650.1088,2416.6192,709.3823,4.7976,6404.8195,11694.3978,586.3995,176.432,824.4827,3709.7512,0,2041.1078,208.2968,2210.4772,402.7773,52.6887,213.4311,56.4522,11545.8435,1184.1893,4368.4269,10815.9894,167.6502,5893.6945,7723.025,4797.1182,2645.2131,121.9883,0,13804.361,1598.5973,320.0812,57.0529,3853.3135,5572.8917,0,43796.7698,1453.3299,10613.8915,97.3527,3405.2326,10777.0055
PWY-6471,35337.0148,12752.3816,953.8548,6844.8948,26781.2606,19435.8976,1403.2978,49129.803,114014.2934,6891.9124,14027.5547,36761.4478,35458.9426,8769.6036,48748.3765,12162.1105,26910.1353,9229.4622,20597.8999,19815.4834,35279.4229,9487.835,42844.1893,35978.4677,39951.3324,48169.235,17856.3386,63765.6844,17989.8648,30803.3376,53109.5446,35331.9445,1619.1125,14789.0407,4536.4389,2135.5061,5353.92,52886.9175,81059.6923,1269.3352,13479.4639,3461.7768,16028.4174,39573.0477,28242.0825,34529.6048,10734.876,22048.4435,23440.2947,49137.6715,15550.2631,49960.3348,36747.2733,9018.5483,24292.2253,28002.6516,1327.8891,19365.7875,37359.8809,83622.8956,8002.2111,64353.0368,931.2586,32512.926,7943.5333,32660.9383,8959.4561,58726.9091,31261.6522,1483.7593,95879.6538,29644.2267,51503.2022,11895.9318,4699.7002,59166.6152,1565.6914,40011.3203,25919.6691,4971.6153,10288.8008,19935.8118,46101.9484,925.9445,20777.7508,7040.2743,25120.8653,6585.8642,26655.5767,40568.6311,65215.104,34576.4455,19206.119,8959.0014,25027.8881,34603.4733,8377.6245,25134.3627,104016.8936,33808.823,33863.3928,31446.1311,7799.4894,29441.7777,29467.8507,23386.6116,16674.6276,2660.2683,54684.7278,23312.9242,63261.8175,56983.1423,73362.9871,137059.1857,33681.6523,62222.8392,40302.143,33119.0005,10356.8143,37404.2071,49821.0814,24555.1273,5602.4977,105968.2134,14084.3651,29630.2985,105799.2956,149405.7519,160916.7479,30127.526,116224.7099,306234.4394
PWY-6478,996.1946,537.3678,0,214.0982,165.6812,728.645,0,248.9346,1630.9502,351.9365,525.3967,479.3658,468.9213,347.6031,233.1339,155.3077,553.5007,381.9565,340.4261,562.8757,522.4226,233.7474,128.3767,222.079,1323.9386,575.7904,733.2467,148.6478,1679.5312,300.8643,755.3784,1080.8188,0,79.4804,0,34.2317,25.876,541.5855,286.0431,0,90.0823,13.9781,191.8346,292.9468,1178.5286,772.7362,354.1983,621.4832,160.5382,188.3056,512.9919,157.2797,576.1843,126.419,164.2014,1849.8673,0,298.6052,269.2826,1374.6759,104.1143,523.4457,0,954.9385,163.1221,717.79,293.1232,453.1736,1053.1127,0,303.1345,287.3502,308.8137,7.9712,371.8121,175.4263,0,53.8117,1950.4715,15.9529,199.9469,489.9656,601.0385,0,1977.6893,141.7359,1362.5554,195.1217,759.6976,350.5728,9195.9381,2274.4201,575.9034,230.7567,131.9314,24.7699,234.5744,231.908,213.1599,1596.8583,123.551,1496.2502,83.7923,147.1928,75.9638,103.3709,116.4389,9.461,108.5185,37.7506,1099.3005,777.479,137.1734,1857.1936,488.1528,133.3715,430.0617,220.0154,59.0343,343.2553,275.3189,588.7397,115.8657,1681.1884,476.3017,308.4693,2882.4264,723.9495,6157.0876,4985.131,1492.9263,173.0996
PWY-6507,5158.9586,3166.4522,1975.8284,1090.5071,2624.8267,3335.855,3544.8721,1204.6182,5768.058,2293.0464,2334.465,11418.9471,4248.4554,4011.2686,2781.4083,3455.2638,5046.1204,2687.5938,5114.2566,3978.4901,7900.8328,5637.0595,5446.4558,2657.7039,4358.316,6021.48,4698.3081,8349.4111,3400.028,3717.3124,2673.1915,4522.9062,5384.2301,6715.4791,4112.0632,2214.0029,2868.846,9356.403,12785.5368,3024.5618,2659.8194,4459.0919,1847.0019,4178.8812,5231.9024,4606.2123,5652.7199,4839.4402,3663.5339,4012.8639,7562.6379,2259.4791,6971.5047,5746.7702,1659.04,7680.1869,2693.4908,1550.7925,6057.5924,4937.2994,1355.3733,6284.0411,3141.1245,11172.8022,3171.3774,14457.7267,1325.173,7846.2077,6357.0105,1820.2924,7560.2142,5125.4366,2654.25,2975.9879,2376.0467,3461.1332,4882.103,2837.3618,7422.1185,3058.1699,4684.376,3052.132,4715.5283,2708.9253,11778.401,2028.7712,5557.3748,1875.8349,2964.6809,3237.672,19330.4104,9498.794,14500.4558,1083.7892,1460.9516,576.0677,5413.1223,4841.1568,6300.2634,25691.0638,150.3346,21399.3523,2299.9932,1151.6175,1746.5022,2257.5417,629.4829,273.4069,4250.0217,1995.139,5472.5869,7594.8559,305.1914,7004.5921,4248.6997,4691.9387,4504.8508,10329.528,4212.4626,2737.4593,3313.2347,12204.9905,2089.3923,9067.7668,10083.8101,9675.9038,16216.21,14627.4988,25809.5975,26360.8505,11061.0673,11473.3197
PWY-6519,425.7321,494.2878,2418.5892,768.316,614.6471,1353.3373,4287.7276,605.3816,452.7457,1675.5649,121.1057,482.0985,965.1678,93.9448,135.5745,832.3811,352.8493,999.5585,857.8082,373.039,392.1471,7461.1819,132.7721,208.0192,531.8127,830.7817,348.7802,335.6123,341.5622,1604.5953,302.2385,199.9905,6428.8029,10109.3449,5639.1524,2923.6012,4291.7188,58.3255,259.2088,3651.8224,61.9546,5702.1963,371.4934,335.1345,587.0569,4432.9769,7632.2631,349.0351,86.9097,215.6168,70.3873,139.958,592.7233,7932.9302,717.8,5929.7435,3304.9906,723.5798,441.0059,215.0838,141.4942,444.8756,3748.5489,359.7821,1045.4218,480.2066,123.893,353.4631,420.575,2350.0576,173.2149,7446.7458,327.334,399.0998,1560.9527,81.001,5828.8683,68.3822,4017.6939,4321.4527,177.1926,768.0552,335.4128,3220.8934,6530.5838,1434.0225,386.5303,262.8852,2112.676,855.6691,2386.0533,1089.3613,391.9182,63.6984,205.5482,338.6671,478.2687,1041.0352,466.9717,2784.5701,6.3801,474.8046,6.5899,470.8555,528.7352,48.9667,104.5386,0,576.7447,442.402,111.6255,1012.8658,14.4641,1569.7034,501.2751,573.2478,73.4984,122.2593,31.3284,411.1985,75.2411,102.8118,54.6112,1434.2838,686.915,206.4898,62.508,575.54,107.6476,1208.5954,374.7298,34.9934
PWY-6545,5131.5043,2191.7969,0,643.5015,1054.2789,2895.9985,57.9479,1036.4751,5157.366,1128.3157,1491.0942,7777.2341,2347.5691,3967.0869,778.0018,2712.3808,2026.9876,1292.51,2225.0309,3745.9319,8152.8467,1157.4868,750.5913,1870.686,2908.2718,4800.3112,2963.8813,2895.8148,15155.7125,3416.2733,2258.0043,2394.3013,69.2238,656.6294,2.2494,0,128.494,3961.314,8212.4684,0,1606.6898,104.4468,1475.2923,4785.5422,7217.7056,1676.8996,1756.9885,4263.2153,1532.9459,657.0248,6482.9417,988.7089,4946.5109,509.8013,1356.6787,747.5392,57.7903,1438.1798,4352.3752,4285.0146,815.5811,3812.4983,49.0453,5719.6462,1148.1036,4609.6449,1018.133,3280.3625,3574.2364,74.876,982.6184,2702.452,1028.869,1268.7614,935.1713,1149.7235,0,1996.2307,5570.2183,190.996,4567.0543,2751.0972,2493.949,0,486.57,901.7931,10940.6015,1398.7686,131.9311,3688.5781,8068.3883,11179.6636,7253.2449,937.8807,873.0203,305.6674,4435.8285,1779.2115,967.6549,6262.0072,139.0088,9717.7067,1126.5629,1505.7419,1868.8227,930.8127,722.9337,215.3766,1207.5981,2174.2283,3947.015,4776.5208,255.6048,4548.5214,3185.5315,2780.9202,1440.1171,2709.7192,1194.1774,1508.2989,1071.5962,3777.0665,788.4378,7184.5029,7328.2799,6083.0737,19880.146,2858.7299,29026.7777,10215.8924,20533.2994,7020.5073
PWY-6572,60.494,6.8153,0,70.4606,20.0102,370.7659,0,75.2709,160.7798,210.6914,86.7278,69.3331,84.2894,78.6609,13.6463,50.2158,56.669,224.4054,310.6222,225.3763,119.5405,86.3208,3.7896,36.8527,154.054,81.8671,272.3723,25.5801,200.1715,30.8763,103.3049,35.9674,4.9282,23.2126,0,0,0,63.2257,25.7235,0,27.5986,0,59.9346,47.333,64.6594,181.0918,86.7591,389.4161,6.498,3.8643,16.3275,20.3789,147.8691,16.3484,20.3621,1605.2115,0,34.2445,26.4416,261.2317,17.1193,159.1634,0,80.549,3.2593,148.1873,40.3913,29.246,215.9673,0,48.3591,49.5275,25.3089,0,340.5289,32.3509,10.88,2.4761,392.1985,4.1211,45.7222,124.7808,203.0989,0,5542.6589,29.9097,89.1736,8.0833,498.7217,47.1781,1706.6531,714.95,26.5558,72.8253,51.7144,1.8648,66.5079,17.4455,37.9106,192.2008,2.1509,161.3897,23.7004,35.1039,36.2889,0,22.9159,0,85.7738,28.8449,509.6547,418.8324,18.4294,998.7324,127.3658,46.42,129.4148,42.0441,0,34.7142,83.9219,59.3511,15.6388,395.4263,185.6455,50.2954,787.4079,1354.4974,29.7502,1715.4025,1686.07,19.7299
