#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147,taxonomy
PWY-4361,0,0,0,0,21,0,7,0,0,0,10,0,0,7,0,0,0,0,7,15,0,39,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,0,18,11,0,86,0,41,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,38,10,0,0,0,0,63,0,0,0,0,0,9,0,0,0,152,0,0,0,0,0,0,0,0,19,27,63,458,10,0,7,0,9,20,9,0,214,0,133,0,33,10,963,2,141,1,1,0,
PWY-4984,1230,0,1287,3576,9559,841,3695,745,1119,1379,1619,2315,1540,3038,1,4383,3452,1164,3776,9074,1822,2768,1408,4857,1104,4750,3522,1384,2404,1059,3095,1010,444,97,3643,1915,6289,8607,3350,2023,5407,2700,508,8214,604,1322,53,698,287,4827,3291,9802,59,7470,13204,212,503,3101,4782,370,187,110,3993,1211,7274,788,237,8789,12415,11485,2780,1707,4989,4475,447,3467,848,674,524,0,702,43,5959,0,735,1412,518,537,40,1038,1090,3206,2054,2991,1242,668,1069,1807,213,1227,3342,763,875,1960,905,2834,4522,5550,1254,3484,1011,894,8281,1446,472,708,1119,9540,3603,2069,4471,1181,3183,991,3632,2500,19152,3448,2707,16371,1608,3737,13480,1033,8768,3411,4784,6189,
PWY-5005,0,0,0,0,39,0,0,0,18,0,0,0,26,0,0,0,0,17,0,36,0,164,0,138,226,32,19,0,0,0,0,0,0,23,28,28,0,37,34,0,0,28,9,0,0,0,0,84,0,120,460,0,0,0,0,0,0,0,11,15,0,41,0,0,109,0,0,12,38,33,0,129,0,600,0,0,0,0,37,0,0,0,100,0,0,0,0,0,0,154,0,0,0,408,2,12,0,0,1,132,2,8,1,0,6,218,18,340,71,5,0,0,15,0,5,4,26,2805,3,0,1,2,3,3,1,1,585,1,17,126,3,122,2270,3,487,0,1,0,
PWY-5022,1905,538,1608,4122,5961,3545,4755,2906,4397,6772,3342,8675,3450,4588,65,3493,4686,5428,3776,7483,1663,5653,10718,2996,4325,3619,1510,4892,2983,3156,2551,961,2496,105,2543,2802,4248,4579,5251,5973,3787,2697,2446,3462,1421,4596,1923,1739,4272,2355,5011,6949,75,3955,7199,1420,3579,7723,4496,2057,1933,2462,4964,2411,11628,4820,2332,4348,3282,4226,6004,785,3658,4479,1236,5698,2344,4422,5557,286,365,193,4642,1413,4075,1052,3305,1293,817,6621,5567,4009,2163,3213,4820,5973,1649,1570,1447,1024,9047,9848,1094,1926,4584,13247,22172,4833,9367,2198,1393,1903,22239,1417,8932,5700,8451,11095,4012,910,1796,4971,18712,10500,6655,91939,16108,1381,262057,15581,53397,1696,2740,4130,5263,1658,2142,1387,
PWY-5028,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,290,0,70,0,685,0,145,325,76,0,0,0,0,0,0,0,0,0,0,0,0,50,81,0,0,20,114,16,0,0,51,0,110,378,0,0,0,0,0,0,0,61,0,0,0,0,0,439,0,0,98,107,0,0,287,0,636,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,244,0,0,0,561,1,1,5,3,3,1,525,19,3,3,6,1,1,1,1,2,3,4,11,4,1,1,1,133,7,2,1,1,1,1,6,7559,1,3,17057,68,955,2,3193,1,3620,0,3,4,
PWY-5088,64,71,7,3247,65,1,0,27,3,4694,1,1,101,0,0,1,5278,3178,1,35,0,327,1,669,406,27,12,2562,114,11,1,48,1,0,17,1,1,3,17,2,0,225,1,1,102,2,791,48,0,224,4549,0,1,1,1,2,1,1,1935,89,307,34,0,2,119,1,402,70,13,8,2,62,1,896,0,866,0,1,81,1,3,1,3598,142,1,1,20,1,26,376,1,1,1,591,80,227,0,0,0,2,0,264,0,0,7,5861,149,471,298,0,0,0,325,0,106,165,187,1332,2,0,0,140,118,204,0,0,5739,0,375,0,179,56,708,0,1196,0,0,0,
PWY-5097,18474,19102,21377,30177,56267,26963,39438,21426,47412,32212,38044,50295,19165,54254,21857,53862,34228,39288,59830,47632,26027,63456,71796,29554,34141,44381,24008,31313,25995,31650,35924,11153,25572,19811,27691,40992,54410,48752,65836,49112,44265,32983,19174,42175,13864,54699,22463,18775,56505,27028,32489,29784,33127,56309,37229,10107,47953,83742,33620,21073,37496,27075,26712,43462,63128,51640,28844,57243,49237,34027,56221,12945,34413,29836,11478,36701,25731,44173,46572,17681,25617,28587,32403,32249,40961,33146,18441,27445,29254,41695,54903,31416,36492,29864,211812,109271,29507,24329,19167,13978,41335,100430,11082,22395,65812,101618,179080,143891,100447,36130,16387,25590,165119,24948,65100,76144,124617,69689,29611,27199,31278,165877,117893,215845,45403,150593,119192,14079,963589,35359,186335,28748,132041,142948,99048,45700,134490,106003,
PWY-5100,22368,16655,24796,32355,73874,31447,46782,24209,59124,30351,45438,59157,20453,58774,19036,57580,35230,44743,64941,52845,29413,85843,89840,32019,43633,50299,28482,31220,31071,37140,40128,14005,31222,17258,30555,43647,61072,59478,69325,56698,52188,35086,21921,48646,16570,70835,19779,20122,62031,30794,34520,28695,28859,60418,35421,12135,53782,103827,34707,23161,32874,25193,34006,46356,69012,58804,26383,75153,59241,32270,59106,16812,39453,29930,15160,37830,28860,53506,50235,15596,22502,24957,33941,28489,46387,29603,20035,29452,25725,56846,61608,34010,40892,32082,272700,118806,33245,26924,24050,17702,45440,114828,11562,24889,77398,122016,231590,188103,112487,45663,17393,31071,166823,26162,76008,84430,135767,83143,33731,34162,42027,214099,150014,289841,52001,25758,133659,16985,404097,47648,138231,37265,148781,166409,149485,67303,148005,143103,
PWY-5101,13866,16810,23367,28806,42994,28901,36363,21117,43220,28549,41338,53328,18703,57777,19324,59110,32928,40871,64755,37980,28367,47253,41334,25521,24139,46714,20701,27673,25286,35390,38819,10632,26650,17511,27765,44182,55240,42529,73586,53337,45341,36839,18357,40798,14348,24161,19763,16059,63614,22934,32012,25543,29301,59830,31533,10595,53715,53230,30250,19573,33123,24105,19871,47140,59807,55878,25662,39184,31830,31035,62244,9125,33191,26850,10341,33776,23475,48481,45843,15485,22241,25170,30179,28282,45372,28061,16957,30205,25643,26325,50860,31711,39555,28902,78158,142284,38299,31972,17549,9357,54439,132521,14736,28885,73668,118262,131279,74406,124252,39127,22308,33768,188516,32426,84904,96816,175490,75695,40288,19274,21457,82266,79462,111908,56492,204391,150999,18767,1193961,44545,210349,17240,93029,142871,71283,43660,82691,82848,
PWY-5103,11174,16627,19564,23621,34957,24148,30217,17679,35341,25250,34049,44178,15768,48091,19175,50168,27584,34523,55153,31860,23971,38357,33841,20932,19163,39361,17369,23354,20756,29147,32753,8566,22740,17357,23284,36888,46673,35425,61013,44732,37545,31442,15356,34216,11514,19735,19361,13339,55063,18671,26783,21287,29072,51086,26165,8479,44803,42378,25253,16097,32548,22940,16515,39377,51396,46659,24611,31491,26582,25704,52067,7740,27556,22092,8682,28026,19123,40139,38421,15237,21930,24951,24271,27743,39086,27317,13971,25494,25205,21198,40308,26987,33434,23467,64325,122906,33199,27443,14763,7842,44758,110819,12541,24481,62302,98571,111580,62851,105862,31750,19165,28944,162185,28103,69339,83075,153073,61387,33959,16010,17592,66859,66624,86877,45433,181098,125434,15745,1047895,34922,167097,13984,73722,118524,56058,35542,68300,67017,
PWY-5104,13547,14710,22556,27873,40428,27978,34723,20292,41257,26141,40209,50476,17390,54481,16894,55609,30434,39484,60038,36196,27304,44503,37890,24597,22804,44777,20045,26162,24133,34339,36963,10272,25705,15309,26140,41727,52124,40036,67310,51074,43720,33722,16968,37900,14104,22152,17382,15686,61611,22447,29994,25003,25617,54964,30705,10179,51984,49689,28168,18416,29070,21934,18455,45295,53484,53171,23079,37317,30351,29707,56198,8410,31642,24680,9772,32244,21834,47483,42231,13636,19565,22019,28183,24936,43916,25152,15846,29244,22556,24918,47953,29199,37767,26965,73164,143543,38275,30622,16875,8714,51188,131646,13885,27804,71688,113853,119725,68508,122508,37248,21281,33564,173982,31666,82410,95192,168594,72758,40952,18404,20951,78771,74846,103953,54712,183962,146430,18655,604514,35992,105762,16564,86903,128999,71099,41571,78821,81786,
PWY-5121,13415,11921,18533,24782,37570,22830,30708,17973,34865,18847,31502,41602,14016,48225,13857,46726,27266,31438,55206,36895,22999,40557,35266,24508,20701,38682,20481,20814,21013,28403,32057,8735,22223,12547,22799,35997,46141,37514,57292,41686,37066,29972,14942,34284,10960,22073,13871,16671,51531,21139,24946,17978,21017,48797,22252,7921,44030,44654,26651,15744,23290,16561,17593,39552,52112,48070,17606,33201,32628,22575,49503,8909,27904,20367,8926,25063,18653,36970,37627,10915,16094,18051,23691,19924,36246,20767,13313,24561,18007,23804,37409,26274,32869,22511,67986,100401,27026,23578,13534,8028,37580,94415,10493,21196,54108,84887,112991,66217,96896,27434,15700,23705,142799,22871,57360,69008,126389,55263,27731,15432,21814,68052,65605,92236,37455,151567,106992,13321,666471,25459,138452,14886,82186,113127,59722,33783,86177,72974,
PWY-5154,5238,13747,5428,9537,8970,5038,4226,2745,9249,17556,3932,5788,7608,8363,15901,4521,8279,11861,9445,8002,3053,13657,10650,5622,6367,5889,6216,14468,3244,6031,6149,2804,3277,14383,8047,5039,16179,14599,11076,9406,8716,4796,3667,11000,2824,8991,15788,6095,5849,4594,11580,18989,24105,10885,22524,1799,5580,12907,8220,3239,26520,17777,2907,6537,10636,6705,19202,16913,15344,19724,10248,3327,6436,12875,2332,16994,4066,5579,4733,12521,18075,20694,10892,22677,6684,21484,4185,3465,20590,3585,11103,6336,4845,8053,17934,12096,8364,4209,3356,3658,24226,19348,3304,3132,11957,14745,16603,12349,28556,4399,3874,6824,24076,10233,9999,20976,16959,30155,6760,8235,6684,15644,6847,21732,8092,147346,48426,4142,592476,9380,81830,6036,35492,16744,6786,5321,40604,29770,
PWY-5177,476,52,215,1669,852,51,156,166,133,836,91,92,1640,121,0,226,1895,2635,172,299,30,1768,149,909,961,370,234,984,316,402,62,154,14,71,444,72,410,544,421,211,301,647,51,440,266,182,195,980,0,493,3089,0,0,457,0,35,43,259,1210,291,338,763,147,119,1120,74,739,810,302,300,274,248,260,3229,0,1613,120,96,382,139,110,58,1613,326,28,269,139,30,297,978,154,211,109,1358,353,328,461,306,254,210,2655,7407,163,334,903,2394,194,204,768,265,266,336,3017,368,1408,236,315,2519,607,157,286,159,166,230,727,159,3401,236,363,1659,515,506,7171,251,5713,47,383,148,
PWY-5178,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,190,0,0,99,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,23,0,74,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,59,0,0,0,29,4,0,2,0,0,1,3,3,0,0,4,96,0,3,3,0,0,0,4,0,0,0,0,436,0,0,0,0,14,0,0,43,19,0,131,2,30,15,1742,3,598,0,0,0,
PWY-5180,399,0,145,3208,2125,72,0,224,181,10641,106,180,3831,0,13658,134,3183,4702,117,391,0,1890,260,1149,1574,516,269,8058,417,229,113,194,52,12302,240,195,100,1159,410,376,0,629,401,457,288,288,11670,1524,0,538,4752,3874,20689,173,4424,50,90,286,1522,342,0,12220,0,212,2214,189,13430,1690,562,3230,173,1000,607,5624,0,8460,0,128,527,9346,15197,17697,3187,0,105,17572,183,26,15326,1159,153,80,97,1572,29,43,155,97,90,53,8481,3175,63,99,279,1757,19,88,103,75,77,115,1577,124,238,24,31,12854,190,46,74,21,16,26,234,123947,1487,82,232702,4295,33838,117,14537,5,5877,1,2,1,
PWY-5181,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,138,0,0,0,776,0,0,276,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,127,12,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,92,0,269,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,212,0,0,0,73,1,1,1,1,1,1,420,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,1,1,1,1,1,1,1,7861,1,1,8304,12,256,1,1731,1,2428,0,2,1,
PWY-5182,399,0,145,3208,2125,72,0,224,181,10641,106,180,3831,0,13658,134,3183,4702,117,391,0,1890,260,1149,1574,516,269,8058,417,229,113,194,52,12302,240,195,100,1159,410,376,0,629,401,457,288,288,11670,1524,0,538,4752,3874,20689,173,4424,50,90,286,1522,342,0,12220,0,212,2214,189,13430,1690,562,3230,173,1000,607,5624,0,8460,0,128,527,9346,15197,17697,3187,0,105,17572,183,26,15326,1159,153,80,97,1572,29,43,155,97,90,53,8481,3175,63,99,279,1757,19,88,103,75,77,115,1577,124,238,24,31,12854,190,46,74,21,16,26,234,123947,1487,82,232702,4295,33838,117,14537,5,5877,1,2,1,
PWY-5188,6318,12393,8624,12235,17619,10150,15977,9680,17313,15745,18352,24960,8590,20932,14295,23694,14894,15573,22630,18789,12284,20389,12863,11336,9183,20330,7545,14326,9028,16341,13773,4636,14096,12909,11521,16975,18840,13461,22506,18942,16962,10330,8155,12384,5121,6302,14147,5984,25594,10258,14188,6420,21668,22858,7453,4417,24335,16903,13297,6413,23767,16559,8649,17813,33402,22010,17610,13779,10153,5563,19028,4771,13167,12762,5412,16446,9670,15403,11250,11244,16004,18536,12367,20490,18565,18634,6389,12005,18565,13387,17693,15049,17731,11173,22810,55474,14981,12163,6367,2520,23410,49411,5820,11491,28253,51308,53959,27025,40066,16055,8376,14163,46639,11481,31027,39596,95430,30804,15672,5471,7660,25227,32368,50743,21455,127358,54323,7963,473158,18932,58879,6301,39655,53613,37185,14348,25799,22914,
PWY-5189,6046,12446,8142,11817,17013,9125,15812,9783,16171,15368,17500,25508,8226,19912,14403,22994,15317,14147,21452,19161,11857,19540,12354,11056,9031,19785,7175,13986,8161,16049,12859,4419,13949,12993,10923,16471,17480,12500,21444,17422,15897,9448,7899,11526,4917,5948,14163,5665,24089,10057,13765,7539,21831,22097,8067,4229,22938,16155,13263,6158,23787,16400,8548,17508,34705,20749,17490,12903,9635,5568,18016,4632,12486,12307,5371,15757,9412,13602,10445,11242,16078,18663,12043,20509,17233,18549,6143,11933,18604,13575,17136,15354,17195,10681,21718,49032,14126,12154,6083,2349,22366,44253,5507,10963,27067,49282,52737,25656,35610,15834,8027,13357,42968,10821,29044,36113,94867,29334,14796,5142,7388,24115,32761,51119,20711,125265,51059,7824,694299,18214,91731,6091,39380,76159,34112,12783,26068,20882,
PWY-5265,2455,0,321,1005,5183,53,1406,309,183,840,239,539,557,1820,52,185,170,1548,1571,461,210,3205,2183,1279,3703,1466,889,810,2320,479,896,123,61,47,742,825,1233,5888,1235,665,2142,718,67,1200,356,1573,92,1058,104,462,4651,36,113,325,44,183,347,1694,1483,426,0,77,3002,399,7076,434,98,4590,2009,512,2560,52,2667,4940,74,1206,0,127,776,90,81,115,4833,0,875,1121,316,61,60,2122,862,1157,709,4165,7332,738,58,127,299,1339,3239,3314,472,413,1325,585,3480,8032,4337,73,506,118,28402,70,1381,1801,2293,11160,655,136,710,4055,7718,1279,286,2636,6078,52,4349,27093.145,15714,381,26036,486,8291,42,1577,246,
PWY-5304,960,56,998,2137,2192,868,1521,1112,1143,943,2197,1955,1011,2076,0,3763,1637,981,2433,2185,1055,1390,1191,1967,1805,1814,711,875,1144,3152,1438,439,787,64,1491,1472,1888,2300,4368,1889,3062,2575,952,2117,767,504,128,883,1138,1213,1648,3720,0.4,3773,5939,771,3368,1976,1343,768,259,352,791,1775,1609,2379,457,1314,778,7013,2484,318,2195,1909,359,1629,608,1371,1222,83,136,0,2393,263,1221,332,1202,1078,142,980,2105,1416,1885,2047,2244,6448,775,645,750,232,1135,12789,1537,1785,1561,8254,5671,5561,11172,774,1505,1114,3946,1033,5708,6573,10252,5140,8227,318,944,2067,1723,5752,8928,557,10298,781,3684,8593,2208,338,2935,2398,2399,428,1080,787,
PWY-5345,1930,1974,2646,7927,5842,1953,3794,2837,3203,18941,4850,6135,7198,7184,137,9271,7738,8619,8174,4699,3152,5110,2905,4672,4038,6573,2115,15651,1741,4027,4697,847,1844,1405,3337,5345,7502,4232,6927,3793,5319,3925,1977,3621,1986,1874,7301,3040,3855,2958,9891,10635,377,6820,12308,1060,2436,4316,5178,2998,10801,16346,1786,3345,6126,4384,16069,4669,3614,7864,4663,1730,4445,11778,768,17665,2183,2836,4222,4463,5521,1556,8521,10473,3690,14325,1515,2548,7890,3207,6463,2657,3998,4222,4712,8857,2287,1733,1375,949,17835,21136,1121,1744,4651,17311,7162,5192,10047,2614,1496,1895,17196,1930,7437,5692,9940,22577,3511,1112,1869,5457,5852,6220,5230,132896,23546,1395,849836,14905,121323,2445,14781,2671,10466,839,2892,4552,
PWY-5347,2664,13822,2944,10283,9420,6277,10438,4582,6737,19995,10949,7730,9272,11727,16002,13979,13346,14876,13644,6356,6912,9736,3737,6936,6736,11047,4088,17895,1949,9266,6765,1340,5896,14481,7947,11063,13913,6581,7321,9400,8241,4900,2320,6452,3691,2631,15982,4818,21762,5592,14067,12151,24253,8023,12714,1326,11759,5571,7594,5948,26844,19019,2520,15075,9583,5399,19986,7514,4497,7701,4800,5711,5850,14655,1930,20074,4211,9311,5719,12858,18362,20843,11275,23397,12320,22891,1492,9891,21184,5352,10173,2857,10876,8310,11686,35847,4749,11207,4089,2195,35504,35397,2263,4534,21138,34121,8234,19185,14857,9978,5785,9790,36041,3877,21516,15609,26559,55126,6192,2938,5096,13807,11640,24491,8938,21853,38222,5257,872021,23739,167803,4858,36403,75090,25929,10165,17409,12529,
PWY-5384,3555,15362,4872,4150,8500,1443,3263,2181,4677,16160,2387,9076,4476,10695,17812,4001,3874,9712,20789,4535,2449,10540,6765,3470,3922,4806,2542,11983,9059,3865,9555,1074,2872,16020,2499,4082,4259,4043,6001,2858,2948,15949,4045,4548,1559,1465,17236,1945,4339,2918,5639,5039,26951,8959,5835,1762,6885,3805,3400,3971,29105,17919,4700,4957,5603,15151,19965,7337,5448,3455,14643,8899,2664,7372,1881,12312,983,2850,20148,13629,19875,23055,4741,24468,3085,23091,3653,3033,22338,8222,2282,2509,3017,4236,6225,11423,4853,2707,1817,1131,11921,9216,1389,1828,6057,17035,74487,30043,24397,6149,2175,3626,84786,4640,5326,7236,10426,18189,4308,1441,3697,5419,5024,39026,7459,15800,14846,3335,353626,4427,34341,3952,20911,19837,11795,6920,15260,4298,
PWY-5415,134,0,16,55,315,11,0,22,32,115,19,31,71,0,24,33,32,370,10,88,0,673,16,223,546,160,44,108,50,40,22,26,7,39,32,25,15,79,98,62,0,71,13,68,35,65,16,118,0,164,855,49,62,10,129,10,14,27,170,56,0,47,0,45,457,22,18,322,149,152,32,285,8,1451,0,55,0,13,117,18,43,33,929,0,13,186,34,0.9999,14,329,9,12,16,602,23,42,5,9,16,40,763,97,14,4,119,159,15,19,78,13,23,6,71,7,39,22,32,3918,19,4,32,11,14,19,11,238,574,7,433,993,783,59,3591,29,2534,4,6,10,
PWY-5417,0,0,0,0,107,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,488,0,23,198,73,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,10,85,9,0,0,0,0,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,63,57,0,0,184,0,194,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,184,0,0,0,55,1,1,2,1,1,1,316,11,1,1,2,1,1,1,1,1,1,1,7,2,1,1,1,54,2,1,1,1,1,1,2,5607,1,1,12048,17,671,1,3409,1,1578,0,2,1,
PWY-5431,0,0,0,0,107,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,488,0,23,198,73,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,10,85,9,0,0,0,0,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,63,57,0,0,184,0,194,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,184,0,0,0,55,1,1,2,1,1,1,316,11,1,1,2,1,1,1,1,1,1,1,7,2,1,1,1,54,2,1,1,1,1,1,2,5607,1,1,12048,17,671,1,3409,1,1578,0,2,1,
PWY-5484,18051,18977,14533,23453,57369,21009,38084,15687,47465,28328,25778,38572,16961,36626,21927,33558,26812,30486,42021,45024,14074,65389,63921,25979,34729,31722,24734,25426,25833,21960,24191,11276,19935,19845,25076,23398,50355,50083,49171,37212,40239,24198,18953,40674,11309,44098,21960,15174,13348,24806,26132,25696,33232,49407,34677,9308,28820,77089,30404,19690,36876,25038,26932,22302,63213,33964,27210,55230,48147,32760,45373,13624,33456,28727,12120,30756,24619,30620,42265,17353,25560,28686,30509,31421,20245,32199,17991,10940,28532,40654,51473,27992,23287,28140,124000,49501,20505,20142,19339,12263,43544,90447,10832,20085,67636,108390,171815,109136,95299,36968,12668,20177,174034,19953,61252,55266,75995,77492,31514,24351,33554,114563,103410,160785,46846,54278,122112,13069,597868,41763,161329,23853,112400,58795,90583,30296,102830,71419,
PWY-5505,7527,451,15591,16336,28678,18353,26698,12869,30167,11643,29778,30699,11604,41786,1132,41756,20774,27279,48380,20705,21515,30742,22519,15930,13659,34228,13805,13865,18028,23784,28700,7313,20621,447,18652,32490,37896,28257,52545,34314,31601,26953,12832,30096,9457,12614,1940,10012,47861,15698,20407,24365,1084,41573,28159,7050,39900,32164,18580,13686,3088,7555,12196,34069,21844,41011,6298,21758,16146,22471,44260,3235,21790,14993,7407,16575,17032,33567,34641,1187,1596,1045,15987,2999,31260,3809,10238,22871,2311,15050,32351,15968,30087,19230,51640,138760,36081,31382,13495,5269,38117,112493,12591,26350,62981,96335,101197,53404,104840,33060,20069,30648,170271,28595,69562,88587,84907,49294,31000,9943,13846,55216,46282,71286,41598,6686,96387,16357,36041,19819,37907,10170,72240,141328,59464,41319,63125,62665,
PWY-5507,0,0,156,928,1221,143,0,0,169,838,0,262,721,0,0,330,0,114,0,300,0,703,413,426,676,267,396,572,153,218,141,0,0,191,180,199,0,412,489,229,254,521,158,571,0,280,0,287,0,195,951,0,0,411,0,0,197,522,557,0,0,0,0,0,726,308,0,338,317,217,280,872,263,1279,0,1035,211,165,0,0,363,0,1234,0,0,712,92,0,245,954,273,220,280,457,1,16,22,74,13,234,40,299,26,16,87,471,2,5,217,177,81,16,56,37,21,4,3,10929,246,6,344,3,3,2,117,1,260,152,1,519,1,763,5943,55,6342,18,7,41,
PWY-5509,5772,2251,10429,12769,18700,15217,16052,11051,22395,15997,20407,24335,8158,32189,3279,29912,16968,21875,36786,16849,15229,24223,14456,11723,9819,24342,9323,14513,11919,15586,20422,4451,15581,2115,11069,24949,24483,14414,35609,27064,19371,19654,9351,13345,6057,6513,7170,5979,37144,10523,16480,14316,3505,23798,16430,4702,26814,19583,13486,9843,9274,11940,9033,26234,17394,28023,12160,15307,12738,15018,29278,3930,13950,13778,6076,16366,9899,25731,25341,4183,5926,3742,13883,9950,24645,10034,6745,17594,8068,15043,19873,12492,21643,11909,22909,75588,17988,18014,7029,2679,25484,66805,6901,15822,29746,58990,75925,34598,56556,19206,11641,14625,97237,14036,40989,43269,62190,34178,18064,4699,7937,27333,28078,57559,25602,133181,62848,7708,742354,12099,94568,6122,42584,82062,33643,29598,32413,34095,
PWY-5531,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,10,0,0,0,51,0,2,0,0,0,0,93,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,16,0,26,0,0,0,0,0,0,0,0,0,1673,0,0,0,0,0,0,0,0,105,0,365,0,0,355,1032,14,26,0,0,0,
PWY-5532,0,0,0,50,49,7,0,0,7,19,0,0,0,0,0,33,0,0,0,15,0,61,5,26,0,11,0,26,9,4,0,0,0,0,33,0,88,41,13,10,26,22,0,22,0,5,0,20,0,11,70,0,0,42,0,0,7,0,52,11,0,0,0,0,30,10,0,17,0,21,0,0,22,128,0,52,0,6,13,0,0,0,93,0,3,9,4,0,0,0,0,36,11,38,24,0,0,20,49,0,92,15,6,0,163,91,26,5,0,0,0,0,10,0,0,14,10,47,24,0,9,29,17,49,0,17,162,10,0,58,0,19,60,38,138,4,51,5,
