#OTU ID,Lyz202BFP222S70,Itg22FP518S21,Vil106BDTT70,Vil107BFP82,Vil110BFP115,Itg24DTT530S25,Vil104BFP46,Vil114BFP163,Lyz204BDTT246S87,Vil102BFP22,Lyz201BFP210S58,Lyz206BDTT270S112,Itg16DTT482S77,Vil105BFP58,Vil104BDTT46,Lyz207BFP282S80,Lyz203BFP234S82,Vil109BDTT106,Itg24FP530S33,Itg06DTT434S27,Itg04FP422S22,Itg22DTT518S13,Itg20FP506S9,Vil103BDTT34,Itg06FP434S35,Lyz201BDTT210S50,Vil105BDTT58,Itg02FP410S10,Itg12DTT470S64,Itg02DTT410S2,Vil103BFP34,Itg08DTT446S39,Itg26FP542S46,Vil101BDTT10,Itg26DTT542S38,Itg16FP482S85,Vil1010BDTT118,Lyz205BDTT258S99,Lyz208BFP294S92,Itg04DTT422S14,Lyz204BFP246S43,Lyz206BFP270S68,Lyz207BDTT282S124,Vil113BFP151,Vil101BFP10,Itg08FP446S47,Lyz202BDTT222S62,Vil102BDTT22,Itg10DTT458S52,Itg12FP470S72,Itg10FP458S60,Vil108BDTT94,Lyz205BFP258S55,Itg20DTT506S1,Lyz203BDTT234S74,Vil107BDTT82,Vil108BFP91,Vil1013BDTT154,Vil106BFP70,Itg18DTT494S89,Itg18FP494S97,Lyz208BDTT294S136,Vil109BFP103,LYZdtt342,SLCFP070,SLCdtt022,LYZdtt366,SLCdtt070,LYZdtt354,SLCFP022,LYZdtt330,LYZFP354,SLCFP112,LYZFP306,LYZdtt306,SLCFP004,SLCdtt004,SLCdtt112,SLCFP094,SLCdtt076,SLCFP052,SLCFP076,LYZFP330,LYZdtt318,SLCdtt052,LYZFP342,SLCdtt130,LYZFP318,SLCFP148,SLCFP166,SLCdtt148,SLCdtt166
PWY0-1061,222.6124,432.7449,3204.1377,6680.2997,2930.7347,2858.3942,1766.1927,5993.2786,369.1093,596.6589,178.4107,1607.7355,358.8161,3511.2026,1304.7081,146.4426,535.6895,11840.6756,749.9641,1777.4354,756.095,561.2586,832.3188,676.5685,2924.9624,364.427,7943.907,221.3672,580.7124,446.8235,1308.1718,180.3014,1341.0832,626.3784,992.4607,1248.1198,12371.8055,250.4644,416.0841,629.1463,270.3751,289.4854,1321.8977,9056.4388,666.0145,380.7602,281.6287,510.3645,428.1204,1990.8695,1437.38,7614.8775,210.8698,1171.3757,672.7457,4221.8449,1443.0263,6608.7478,5805.3408,803.9594,952.3777,386.7818,2359.7425,4324.0935,3608.1494,2359.8626,1028.4194,162.4536,5471.1086,1033.9918,764.4501,3685.2643,485.1206,5223.2783,776.1498,863.2533,611.0162,18.9194,303.54,1703.433,2301.5734,256.299,2106.0188,3488.8433,598.0399,701.8524,134.4873,1891.8023,4818.1528,1970.3072,3739.3312,3631.2922
PWY0-1241,533.5433,1028.7377,1977.83,5996.808,1412.4499,1023.5785,3191.412,2651.7797,309.5155,2899.6614,406.9772,832.2073,1715.1276,2495.1664,1341.5111,383.7608,1635.4967,4331.4728,327.4245,1497.3337,92.6279,785.5777,3580.2327,9933.092,3536.9942,511.5788,4092.4985,1923.1503,1111.7551,2515.3515,1061.3719,519.2573,2552.4628,520.0242,1305.5226,3977.985,4509.2193,2659.8613,1250.2526,848.7135,346.9206,637.5615,1233.9705,4556.1454,3675.0693,678.9457,357.2045,614.7477,333.3105,1005.5684,567.6106,4868.0092,980.9505,781.7385,667.2899,2657.7956,1543.7087,2189.3105,1743.6238,5292.2064,1295.3216,393.945,775.377,1006.9979,1968.0443,3585.6162,2759.6417,249.1488,139.7118,353.3242,1844.8929,715.574,1082.1484,12359.8894,480.829,153.704,216.5932,73.899,196.3382,734.3909,1189.2965,726.707,6354.6533,1042.0846,750.2679,927.2868,257.8506,1295.2774,2483.6359,2988.4263,1490.6047,2190.839
PWY0-1261,3547.6515,5049.5553,3710.4853,3318.879,11177.3411,4972.5739,12981.6482,13094.621,2408.3952,12828.8706,1251.7409,5328.7876,3844.8521,13619.4467,6323.8306,1744.041,9331.5497,12714.4079,1144.1239,6887.6868,864.7342,3189.039,3784.7416,4986.9093,1338.5344,4573.2378,8383.85,1571.821,5663.8219,9720.684,5448.0692,2786.3775,2483.6931,2859.4624,4175.3585,5053.4221,13295.0193,7743.2716,4320.4879,4727.8949,1391.4242,1293.8809,9102.0054,12347.2925,3667.9642,2541.4644,6099.6209,6296.1808,2871.756,2263.7069,638.4072,8999.6794,3048.8495,3085.601,5136.5353,4949.5665,8656.3661,14140.8551,5471.5511,4587.2957,1730.92,1616.6044,6480.0426,4021.3437,1323.993,7494.0079,5997.8727,975.2276,947.4848,529.5146,5201.0809,3553.9698,2770.352,21519.9914,2342.5559,345.4481,2006.5501,315.7158,1641.2496,2807.955,1959.4742,525.746,12656.5247,6007.5305,2678.4181,1009.1442,1629.2352,7621.3734,12163.5481,7210.7966,13102.9557,17904.972
PWY0-1277,4.5734,0,2325.1005,4.6644,6.2585,535.0383,7.7867,4.1722,21.9627,6.2394,5.4909,335.9803,29.2477,157.8082,258.3197,0,4.1268,5085.5381,3.1097,241.4733,2.8843,106.2237,10.408,116.5933,4.1541,56.879,4899.0891,0,11.3673,81.665,47.5729,20.1662,4.1493,122.7556,113.7903,3.1238,5193.7457,24.043,3.6429,37.6994,9.2646,8.4784,151.3036,85.227,4.1442,0,41.1828,107.4164,26.822,0,0,5700.9943,0,273.6037,94.4533,3123.7389,2.6078,1938.2281,6.7679,127.2073,3.1158,95.1886,0,226.9147,0,56.8007,99.0633,0,70.6414,0,101.1104,150.4664,0,189.964,111.204,27.0529,41.2409,0,0,40.6608,19.5611,0,233.1657,266.9386,6.9902,64.266,17.0906,156.983,946.4965,2.581,0.5217,0.5203
PWY0-1296,155832.5686,46013.9014,2149.8657,44359.3988,44046.7981,17156.4559,37297.1952,63324.7493,13290.6832,38577.8202,153149.2341,45970.8965,10919.2913,62013.3581,10804.1529,22268.9156,101070.6761,10724.805,75349.46,46084.5662,86876.8649,17655.8413,49153.9727,15531.0619,98272.7339,34946.3761,5572.9091,46944.6775,32075.2199,61675.8856,59933.4692,9940.1398,56658.8361,16195.9874,25020.7081,35666.4274,11782.9087,18391.9508,27187.3292,73279.2076,21554.4591,21372.7297,37679.4766,19293.4503,52538.0526,19176.9545,90734.3773,9717.0833,30703.2896,37156.7152,40700.43,5101.9987,10480.0611,24032.7876,38727.3053,2838.2954,41637.627,10896.6467,30545.1011,17173.2989,23689.538,6962.0131,29286.1161,41233.8499,26754.9288,31089.7853,22822.0541,7579.277,43573.0744,13606.663,34203.3965,161217.8674,8471.0962,122333.9651,35372.0681,7332.9365,7588.3891,1557.6476,12897.679,55283.068,24364.7259,62982.6561,119243.2927,130260.6339,24284.4231,51928.1827,6950.9186,62122.8862,34208.018,86238.4019,60648.4737,265031.167
PWY0-1297,154951.409,53355.7794,2336.3664,33975.5872,40047.4832,17806.9267,33463.9913,52785.8651,13391.7092,38933.042,152784.161,43970.5979,10029.1823,61432.5197,10798.6374,18337.6883,110941.4599,11099.7809,83848.8369,44515.1724,92269.9782,17788.1739,38343.3962,11270.2438,90133.4204,33769.9419,5995.5892,54195.1343,38770.8098,66365.7367,61413.5365,10807.8587,68186.4281,15473.694,29009.8871,28546.8781,12153.3435,15000.2348,24861.3838,75618.3499,26187.7446,21544.4449,31281.9455,33269.7294,46562.3926,21340.0549,90024.1704,10110.1876,38391.1199,44619.6572,52255.1267,5550.8604,8340.8235,23845.4922,40052.3457,3086.6879,27054.6064,15402.4752,26210.4563,17919.9401,30941.1005,6408.1333,24090.2757,39680.4798,29163.9007,29436.6849,20370.6339,7793.0758,43122.9025,13900.2048,30753.8865,158388.2065,10450.6641,116456.9296,35755.7845,11090.9186,9836.1067,1922.5682,17622.3267,56252.2352,30110.6569,66931.8939,93732.6862,130304.1983,26704.2031,44533.4341,5830.0246,54566.5729,23329.2178,84481.4135,38784.2087,275947.8718
PWY0-1298,153682.5397,46651.3644,2376.8528,31656.2957,36150.6898,16160.5813,25365.0679,50680.9409,12464.2065,31983.8148,152246.1014,38631.1968,9301.5201,60352.0334,9128.7731,14618.9221,105034.7604,10551.4639,74672.0631,42866.7906,90049.1274,16058.1428,34968.6911,13199.1473,83846.7432,32936.0791,6079.1162,46091.2064,31211.5761,59750.4107,58209.3425,10138.7383,55846.162,14847.8943,26609.8745,26756.2646,11548.2992,13334.3793,22807.0287,73838.4413,24325.7045,18811.7714,27116.399,19075.7613,41861.5129,18152.6097,89008.9494,9085.0339,35173.5357,34971.357,45983.6279,5643.3809,7472.7138,22694.908,38585.8328,3131.0378,26879.1607,10929.0177,23748.8797,15794.352,22633.3786,5661.8625,22402.7931,38253.4325,23221.9462,24989.3575,19478.3707,7205.899,42329.5155,11135.3344,28112.6348,156976.3609,8309.2543,108183.6579,35378.0303,8654.4144,8532.2964,1689.4984,14116.6316,55048.0654,22384.0345,65132.7236,81844.2862,129131.7834,23777.8204,42962.2475,4734.7208,51022.7478,22820.937,75175.0668,38041.6766,273839.8997
PWY0-1319,178914.1083,79610.8161,2583.7547,57465.198,54569.3934,25016.0985,49999.6508,87251.5472,17953.7772,59351.1068,176014.3729,49999.3545,15676.3181,73568.4031,16716.8672,20080.3539,143871.1361,12772.1898,124089.647,54545.9381,114092.2952,24698.3142,55253.0802,36901.7882,106985.3091,42013.3695,6634.5495,81286.9859,60731.1351,100484.4666,72287.9534,17023.555,103911.5468,18723.8789,45913.4784,45556.2308,14036.4857,23179.6366,32416.9004,93074.967,41683.7678,26752.6759,41790.0371,58980.0703,57374.5286,35082.7229,106833.8589,15825.547,66285.2936,72220.8669,93729.8003,6130.6515,12043.3585,30093.282,51168.3755,3410.5226,51297.9579,26051.2596,38692.0608,34406.0557,61925.3466,8613.8369,34044.3877,47310.6548,39244.6248,45071.945,33580.5522,10599.9921,51329.7114,19617.043,37872.2458,183846.7705,17677.7959,149771.0025,43833.0237,36286.0069,18479.9148,3500.9232,36226.6143,70103.5289,43516.0168,84483.7329,119070.3229,150633.1295,38591.7588,58058.1519,7174.5981,75698.6091,40343.7649,96902.3972,70711.4392,336517.7476
PWY0-1338,5.5069,1.2357,1973.5,6.7834,8.2971,417.5151,10.4517,258.933,25.953,8.6565,6.5215,255.7256,29.498,171.8662,202.209,0,6.1501,4074.0287,4.8495,205.3099,3.9663,100.8537,1916.1335,818.1614,6.0924,66.0387,4090.1,0,14.2612,87.6872,55.3578,21.284,6.1141,105.0214,94.3824,4.9202,4100.0065,28.1629,5.4352,38.2737,11.9849,10.021,141.9665,48.4048,4.8672,1.2402,39.0093,88.4902,24.3219,1.2382,0,4851.75,0,250.5962,94.6688,2655,6.8708,1186.3203,520.4912,731.7523,4.9149,89.8986,1.2445,190.3359,1.2388,67.0222,89.1387,1.2437,46.7331,0,87.1922,128.793,0,221.4089,86.3243,22.9424,34.0347,0,0,48.0953,22.9697,0,199.0364,266.2714,8.1191,44.3953,15.5703,184.2934,1002.651,2.9814,0.625,0.62
PWY0-1415,88.1769,58.7651,2252.5179,56.2004,460.6051,626.2543,323.8831,507.105,115.869,108.1875,60.1654,430.6762,69.6962,389.712,439.8372,20.7746,53.442,5324.0421,37.8392,386.008,38.0936,153.2857,525.3512,1477.3847,39.632,262.5552,4840.8012,19.5776,379.2428,134.0425,866.3499,31.9707,153.172,190.5075,431.2394,86.2433,5456.5034,35.6153,79.0855,329.4893,14.4256,29.5496,256.0288,2422.4581,86.3036,48.8047,80.168,214.4025,131.1946,294.2053,81.9771,5509.1177,17.6904,336.0292,178.273,3021.9743,309.5877,2420.0956,550.0672,946.5014,52.6248,115.5078,446.1014,318.0635,47.0714,716.1431,146.8491,61.9291,91.5978,102.1101,163.8962,277.785,112.9675,276.8043,151.6364,46.9807,61.3812,2.9322,65.7775,249.019,71.8584,64.8577,377.4375,348.7415,10.396,92.1385,26.0082,392.3591,1113.4949,133.5119,1053.2494,98.8211
PWY0-1479,823.3267,1653.1197,2060.7344,8263.1703,2670.619,1592.2388,5345.2168,5760.3971,599.7875,4702.345,441.8609,1322.4856,1834.7799,2966.7841,2554.5,413.1825,1778.8939,6186.7859,540.3142,2650.8695,356.5571,1188.5816,2979.6495,3730.8693,2748.1698,972.3032,4714.5296,620.8098,1947.9023,3043.5352,1874.4589,879.2084,1804.7559,878.4332,1896.5545,2949.104,6418.5549,2883.6438,1765.7546,1424.3281,440.2092,404.6006,2615.8865,2863.2431,1398.089,871.1953,1261.4396,1782.9867,761.117,2029.1151,1161.1922,4983.1269,878.465,1178.6072,1243.7028,2751.2961,2137.0381,4153.5365,4182.95,3965.561,1939.0932,627.1689,1542.2139,1671.3901,1733.1679,5384.4171,2598.4382,462.4238,204.7036,867.232,2214.9866,975.2541,1263.8258,9670.2832,747.3908,540.5904,721.7264,95.9441,447.1794,1086.4612,2066.3373,401.857,5269.9349,1747.62,1188.3322,478.0158,527.4779,1988.0849,4249.3726,3377.6787,3681.5161,4562.8203
PWY0-1533,5.7727,1.7775,2430.6698,184.583,20.4804,501.8737,24.1654,27.6449,101.9637,31.0791,52.2385,325.6848,73.0467,2638.4951,302.989,1.7766,317.578,5188.341,41.7599,260.487,4.4334,98.2471,32.1714,145.4191,3.5522,199.6615,5034.5087,0,23.8758,83.9996,106.6115,24.1901,5.3314,170.1406,118.8209,403.8711,5204.4357,176.0509,105.9747,56.6085,95.6344,9.2643,146.0712,72.8419,305.5372,0,39.0509,135.5999,28.9607,0,1.7771,5980.8786,90.9946,273.3391,201.7764,3276.0847,572.4096,1967.3965,308.5673,148.212,4.4374,88.1204,14.354,237.5894,28.3685,112.1023,94.928,15.0637,67.6396,3.5435,107.0655,299.9646,15.9248,971.0689,111.8572,31.5671,37.3166,0,23.4977,82.3822,19.9448,22.8115,242.6464,271.2215,6.2208,67.9532,83.7442,222.9701,1166.6756,644.4569,239.0516,1.6363
PWY0-1586,161844.8821,75861.6768,3377.0534,52570.9727,28710.6654,22932.4017,40974.614,66449.3775,16375.2991,51922.4061,156830.5996,35871.6478,9780.9279,70175.5651,12371.231,20998.0255,153643.6137,13040.2876,120268.8985,50311.9424,104422.6205,19593.1473,53800.3868,25493.8257,108782.341,38785.657,8432.2705,77604.7019,58715.9185,85849.1866,73085.3186,14030.3701,103145.6197,17392.626,46207.3513,34338.2238,14557.6726,14291.2233,34228.9243,87135.1851,49328.4469,22327.2152,37598.7006,38065.5678,56494.3776,31690.3106,92763.5268,12436.6891,69452.7988,68066.0988,99086.0443,8094.5012,8408.7706,20900.823,51444.865,4478.7794,46857.1664,20841.4573,37761.6632,28974.199,58092.6957,7973.3311,15933.8737,44284.8362,40027.1497,39891.7652,27973.3966,10351.1312,37260.803,16199.4177,28394.9644,169099.516,17711.5564,148628.2371,32273.5712,39688.222,20079.497,2967.4109,36091.0835,68855.8114,43859.2113,83215.3322,34152.3358,144732.2471,33541.1005,47308.7189,6964.9385,63972.8871,35374.9061,84685.6194,54474.9535,309303.5761
PWY0-162,174428.6606,57201.8561,2406.6,36219.2958,36141.6745,16612.2916,36732.5916,33892.4071,12024.9158,42000.7262,171954.7621,33675.3173,9518.8668,69846.6866,12012.1091,16664.9303,130840.8588,11452.5197,76075.4459,51515.5909,108943.0477,14099.221,35412.8439,27343.0222,98821.1235,35191.8549,6196.4912,55439.0411,43313.0709,67164.4588,66174.4633,11059.3756,68627.8755,16269.9323,33573.5273,22916.0835,12606.5129,19120.2597,28152.1182,88110.7644,32944.7054,18212.5178,33425.0651,57789.2377,51579.8478,24192.1901,103544.8749,10599.7352,46994.6113,45730.6185,68556.5217,5756.2664,9826.1674,15236.4161,46986.0573,3196.0593,29398.5952,22134.7023,29494.1724,23486.5726,33905.5487,6431.7751,16987.0396,40665.9639,31230.6349,34080.4398,22312.6381,8436.6644,24861.1367,12002.0361,11425.897,175100.2012,7759.3847,137454.5947,22026.5423,16288.3451,13021.2045,1218.3496,21491.7426,66106.4836,32183.5661,79786.6206,60449.687,146403.3086,32732.2091,51124.3414,5225.041,56206.9941,17370.0505,79278.0355,31592.5872,325192.6126
PWY0-166,162932.9924,55251.1783,2317.7568,28909.0084,33592.0241,15994.7549,33149.5751,31190.8406,12008.639,38868.9692,161053.0425,32861.0567,9233.5566,64246.405,11284.9763,14462.1331,125157.1555,10709.6239,76300.6344,46898.8625,101943.4574,14101.1027,30209.9118,20077.4059,89159.3257,33120.7628,5960.5159,53464.1311,41945.289,64537.5095,62815.3421,11267.6164,67514.9667,15403.7921,32996.6846,19781.7363,11748.7685,17067.5927,23974.2007,80762.0377,32611.8952,17812.184,28335.8586,46254.3796,45551.0829,23507.5557,95272.5013,10481.1763,47277.9494,45175.7417,67229.5059,5513.8811,8914.0023,17848.0936,43661.6158,3056.5137,23030.8739,19534.934,25020.7636,20351.5972,33578.4375,5626.3626,16072.9019,39076.8539,28680.3581,30152.9155,20635.6975,7940.2238,31952.3421,12004.7356,12881.9682,165434.3965,7434.325,119557.7112,28027.3218,16641.6208,12751.8878,1332.5581,20731.0286,60495.6047,29854.4932,75630.5141,59884.6906,135123.4326,29365.1022,48397.3766,4708.2675,46927.5427,13255.3639,75364.5987,26491.9592,304127.6401
PWY0-321,4.338,0,2423.1876,4.4722,5.7709,450.1102,7.4206,3.8577,17.2574,5.8495,5.2673,286.0021,25.0738,169.2963,254.8977,0,3.743,5152.3037,2.6616,224.3905,2.6229,80.941,8.7878,92.1998,3.9608,44.1656,5023.3583,0,10.0966,70.4514,43.7249,16.2252,3.9219,110.6477,91.4121,2.949,5263.2163,18.9164,3.4335,29.3028,7.7881,7.774,119.0991,61.4701,3.9437,0,36.1398,116.7262,21.5533,0,0,5959.7062,0,233.7535,78.3926,3263.5245,2.4692,1725.2515,6.4217,96.1984,2.7924,73.7707,0,193.0376,0,47.065,88.5385,0,58.9323,0,92.7455,142.4006,0,177.8777,92.5252,24.3611,33.5388,0,0,33.4978,17.1851,0,217.2719,205.0632,5.3162,56.4584,13.4724,122.9502,731.7504,2.497,0.4982,0.4963
PWY0-41,21.3609,6.5667,2221.1245,23.3585,47.7638,621.0943,32.1967,263.0824,56.3068,48.4524,15.321,308.3149,34.1282,291.3504,305.9104,1.9996,11.6429,4643.1969,18.65,285.8972,7.9424,125.4297,19.9826,130.5345,11.422,64.1541,4607.4017,0,216.0082,83.8179,1169.9397,26.9042,77.4045,153.5401,138.6491,15.1953,4726.3387,23.6414,16.9497,43.3943,10.402,13.7392,165.0213,692.82,105.6249,8.8661,41.3289,137.5871,80.5178,519.2553,136.1507,5465.0896,1.9971,298.7628,118.7311,2993.3805,107.7506,2129.9247,95.9657,142.9304,24.5022,103.7988,165.1743,225.964,0,102.8141,101.7913,1.1984,62.4929,19.1959,125.749,163.5867,1.4997,271.2947,110.2941,50.8756,75.9738,0,15.8754,746.3838,32.3399,188.7553,296.8811,808.4714,11.1639,85.3886,17.887,451.8721,980.3246,25.9802,136.6888,46.4822
PWY0-42,2.6768,0,1973.5,2.6491,5.0927,306.7255,5.9773,3.5969,10.8464,4.9684,3.434,191.8498,16.4796,140.7235,171.1514,0,2.0833,4044.9253,1.8987,147.3497,1.8987,53.9533,7.9353,96.5058,2.381,28.5986,4090.1,0,6.193,45.4211,32.6082,11.5263,2.4194,74.5995,60.178,1.9749,4084.1386,12.0968,2.2865,23.168,4.9599,4.7078,79.5273,41,2.2727,0,22.0982,77.8495,14.3654,0,0,4851.75,0,158.6753,50.5992,2655,2.0325,1183.35,7.7939,83.8688,1.8987,49.0992,0,127.5997,0,34.3799,52.5992,0,40.099,0,60.8493,103.8322,0,99.5996,61.8494,16.0976,22,0,0,19.848,10.6279,0,136.7485,135.3789,3.5,36.9946,9,80.0144,530.0027,2.0791,0.4161,0.3775
PWY0-781,2279.7077,2288.0005,2307.9263,17440.3733,4321.8962,5666.8657,5024.6447,23415.9272,1537.9075,5837.659,814.8078,4601.2094,1432.5402,8336.6868,2233.776,1481.2063,4939.9605,8640.8047,3030.5965,4660.0175,2154.7818,4102.9569,6204.1089,4778.3176,12494.7217,3079.0782,5461.6144,3617.0571,4605.7252,2353.3153,10479.4174,916.7328,6709.4375,1295.1083,5374.4585,3701.4187,9096.214,1747.4612,3675.2613,4951.5441,878.4319,1800.7432,4574.2378,1052.1946,3344.5324,2208.0167,1222.6466,1227.5007,1933.7667,9412.6642,5359.5861,5562.9685,1398.9159,3359.0099,2552.384,3089.5127,11275.1376,6463.6299,13385.5176,6421.2939,4232.0993,2065.8922,4407.7825,9795.3988,1934.6187,7342.4592,3948.4425,740.5434,6116.2023,4407.9477,2173.8244,11385.3168,2477.2009,21308.6737,1863.5367,2147.3105,1840.2018,149.9363,1263.6495,5886.8231,4777.326,1903.8316,6937.3275,12026.179,1388.7507,3686.6347,720.1007,13941.1163,11876.7754,7539.1686,14472.0378,10652.2488
PWY0-845,228.5643,316.604,2575.2406,2229.0743,5927.6477,1474.6151,1988.7962,4083.7973,356.2037,1324.3047,338.1606,811.1401,371.1624,3775.6755,930.1721,82.5667,678.7525,6702.6289,83.5483,856.3064,17.6621,707.1532,1738.2349,845.9049,1023.6348,301.4134,5648.202,442.7654,548.129,365.9934,688.6836,161.7124,586.778,406.1212,435.6922,1591.8421,6930.7531,394.1425,368.5189,746.3945,176.4453,161.4129,719.4962,29426.9114,740.6046,268.9863,504.3623,406.2529,273.1999,766.6636,549.6672,6283.7559,290.8654,786.129,717.9048,3448.4281,3639.7424,8724.0805,1000.3121,624.5431,93.9842,257.2518,3943.5802,655.9137,3154.3698,3074.6752,1449.5729,211.5426,142.9773,151.3708,485.0797,1180.5957,473.4711,2217.9375,293.5714,68.0719,119.454,13.7641,298.7648,964.0649,1032.6036,238.3193,895.6891,1857.9231,364.187,630.9982,108.6952,6290.1644,4223.82,2185.8463,7289.1864,573.3943
PWY0-862,110.953,149.7597,2510.7147,99.6033,167.6327,1106.31,47.2092,201.8589,68.0575,37.1205,47.2414,779.3733,71.7559,7932.1562,507.5477,35.9508,125.9116,7691.2276,713.2034,911.1557,432.2942,200.3848,137.7526,193.8739,1802.0171,112.0543,5901.1799,149.7659,204.7522,223.844,889.6155,105.1884,1194.1401,248.214,697.2589,131.6568,7997.0873,83.7972,109.9856,264.2182,73.3712,203.5201,295.5323,12005.1119,98.8785,279.6917,113.9187,230.4073,184.7045,326.6516,349.5679,6042.1837,41.8945,499.1213,204.8982,3334.795,263.1586,4756.0966,943.6991,218.7709,22.4882,158.1066,501.7274,3655.2558,20.9904,836.2169,371.5306,36.4416,5063.4429,343.5778,347.9392,3383.2788,71.7078,1809.4762,328.7513,125.1342,86.52,17.8982,32.3646,95.1578,81.6111,111.6356,1145.0405,2247.739,66.9947,468.0858,44.7928,944.1143,1831.5318,2494.8383,678.9385,3399.9575
PWY490-3,6388.5897,1841.1094,1.4997,15180.0901,11213.0268,826.5304,18733.6439,9296.4842,1021.9556,9647.4808,4294.4871,1037.168,2430.3742,631.4232,3614.1605,6862.2542,2719.9081,653.1084,732.4003,4122.0139,820.4202,1340.1571,10681.6454,2036.9321,17522.0326,1309.0104,2.9995,1823.9174,9667.205,628.0378,7391.4901,1940.5116,4511.4872,982.4525,908.2361,17831.271,572.7797,6027.2318,2439.4282,1371.0051,691.0264,1490.9695,6947.9556,22.6183,8028.7484,8581.1058,964.2208,1149.5968,1017.7439,17404.5401,5610.4969,3.7491,4426.2454,1276.3158,1188.3084,20.5768,5152.4815,9.749,6230.3955,4497.9956,12869.8089,580.1874,8291.6225,3393.931,3878.9254,6833.729,3268.8709,581.1553,832.6628,7510.7629,3934.7436,16282.4908,498.379,4900.1994,485.8958,536.985,387.1356,34.0105,1128.8804,1013.269,3243.3755,263.441,40521.3075,1569.5671,1090.58,26173.6176,1403.8154,5756.0499,6519.1509,7887.6773,14023.6114,902.095
PWY4FS-7,169651.9705,74658.5003,2750.9063,54497.7111,47647.1461,23227.0171,46075.5902,77568.067,16390.6214,53075.0424,167277.2227,46937.7015,13703.716,68821.0085,14713.5821,18796.2538,135982.6282,12309.0574,118301.098,50522.6986,108734.6331,22498.4047,49515.7808,33534.7458,101875.7466,38792.6165,6943.3799,77005.4739,55479.1382,92737.6862,68065.1608,15481.8191,97929.2032,17236.9423,42697.7809,42136.3699,13333.5588,20208.2774,30062.8417,87694.7794,39572.7831,25456.2215,36074.8047,54329.1127,53652.6621,31252.7957,99280.7968,13673.8523,62225.8239,64436.3576,88242.0189,6546.253,10723.1447,27779.9952,47489.2257,3637.9901,44749.6794,23345.854,36434.9615,31734.6859,55970.344,7765.3075,29286.3645,44362.0239,36634.5314,40963.1724,27178.6558,9881.14,48049.8849,16709.5569,34521.7596,172679.7376,16108.191,138053.9328,40704.6458,34640.8819,17463.8587,3205.1364,34290.8251,65985.7991,40736.0747,80427.2688,102519.5378,142481.6318,34039.5154,46760.151,6364.8063,68032.5252,34459.5654,92226.589,61758.7628,317142.6309
PWY4FS-8,169651.9705,74658.5003,2750.9063,54497.7111,47647.1461,23227.0171,46075.5902,77568.067,16390.6214,53075.0424,167277.2227,46937.7015,13703.716,68821.0085,14713.5821,18796.2538,135982.6282,12309.0574,118301.098,50522.6986,108734.6331,22498.4047,49515.7808,33534.7458,101875.7466,38792.6165,6943.3799,77005.4739,55479.1382,92737.6862,68065.1608,15481.8191,97929.2032,17236.9423,42697.7809,42136.3699,13333.5588,20208.2774,30062.8417,87694.7794,39572.7831,25456.2215,36074.8047,54329.1127,53652.6621,31252.7957,99280.7968,13673.8523,62225.8239,64436.3576,88242.0189,6546.253,10723.1447,27779.9952,47489.2257,3637.9901,44749.6794,23345.854,36434.9615,31734.6859,55970.344,7765.3075,29286.3645,44362.0239,36634.5314,40963.1724,27178.6558,9881.14,48049.8849,16709.5569,34521.7596,172679.7376,16108.191,138053.9328,40704.6458,34640.8819,17463.8587,3205.1364,34290.8251,65985.7991,40736.0747,80427.2688,102519.5378,142481.6318,34039.5154,46760.151,6364.8063,68032.5252,34459.5654,92226.589,61758.7628,317142.6309
PWYG-321,11.7777,5.7411,2311.1411,8.1806,148.0769,1186.2118,20.3846,244.3135,81.9444,44.9085,17.2356,703.5372,62.41,6616.5161,590.6456,3.5893,11.4089,8289.8635,31.0209,565.3408,9.0804,239.5883,44.1105,234.7519,10.3961,133.1308,2213.1187,0,38.5989,167.7579,193.0935,40.9703,13.0022,262.09,224.6065,5.4535,8660.5913,46.0759,19.6137,145.9802,24.9881,20.8865,317.5157,14099.7255,7.2634,0,114.2274,268.3704,53.8187,0,3.6359,5692.4926,0,582.0491,225.4132,3026.3587,318.1066,5554.8864,390.9204,264.6714,9.0858,184.2892,605.3598,630.8675,0,757.0798,258.7159,43.9821,297.5024,10.1698,321.0167,750.7383,32.6015,451.0391,382.7011,57.8419,79.1771,0,39.1034,74.5063,40.8431,3.6323,649.6251,1188.0396,80.7715,199.1741,36.3208,1136.546,2182.2488,1463.0347,820.3799,23.1229
