#OTU ID,Itg10DTT455S49,Vil101BFP07,Lyz204BFP243S92,Vil104BDTT43,Vil107BDTT79,Vil106BFP67,Lyz201BDTT207S47,Itg22FP515S18,Lyz205BFP255S52,Lyz204BDTT243S84,Vil104BFP43,Vil109BFP106,Itg02DTT407S99,Lyz208BDTT291S133,Itg24DTT527S22,Itg26DTT539S35,Lyz208BFP291S89,Vil106BDTT67,Vil102BFP19,Itg26FP539S43,Itg18FP491S94,Itg12DTT467S61,Vil107BFP79,Lyz202BDTT219S59,Itg24FP527S30,Lyz207BFP279S77,Lyz203BFP231S79,Itg18DTT491S86,Itg06DTT431S24,Lyz205BDTT255S96,Itg08FP443S44,Lyz207BDTT279S121,Vil108BFP94,Vil105BDTT55,Itg16FP479S81,Vil105BFP55,Lyz206BDTT267S108,Itg16DTT479S73,Itg12FP467S69,Vil114BFP166,Itg20DTT503S98,Itg22DTT515S10,Itg06FP431S32,Lyz206BFP267S64,Vil1013BDTT151,Itg02FP407S7,Itg04FP419S19,Vil102BDTT19,Lyz201BFP207S55,Itg08DTT443S36,Vil113BFP154,Vil103BFP31,Vil1010BDTT115,Vil108BDTT91,Vil1014BDTT163,Vil109BDTT103,Itg10FP455S57,Lyz203BDTT231S71,Itg20FP503S6,Lyz202BFP219S67,Itg04DTT419S11,Vil110BFP118,LYZdtt351,SLCFP067,SLCdtt019,SLCFP091,LYZFP327,SLCFP073,SLCFP019a,SLCFP049,LYZFP339,LYZFP315,SLCFP127,LYZdtt363,LYZdtt315,LYZFP351,LYZFP303,SLCdtt109,SLCdtt001,LYZdtt303,SLCFP001,SLCFP109,LYZdtt339,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt145,SLCFP163,SLCFP145,taxonomy
PWY0-1297,37366.4326,24231.3586,58004.4052,9218.1496,4815.4602,19906.2016,15068.5433,17388.6477,19180.3291,45542.491,22685.5591,71016.2018,17895.3654,24940.1541,21139.497,13813.6337,23258.7661,4182.6875,37326.8173,15248.712,22415.4907,30167.1369,14687.9382,20910.1516,16490.2465,5040.1713,60479.3355,23285.2793,44341.8268,12133.183,21249.199,14279.0893,83834.7089,7160.0571,19997.8362,28201.0856,21964.119,27403.124,25220.4537,55268.2428,41418.8965,30976.7913,18642.3451,23158.9822,10451.5497,12251.2189,17460.4093,10569.4268,18396.8619,11660.9066,44130.1983,26199.6155,7444.2171,7117.7102,16449.0123,11704.2845,56975.231,30936.3156,35311.904,22986.4692,15805.4119,70424.7194,138312.587,9023.4635,8705.937,17895.4414,69905.6087,23986.1708,8491.8628,10536.7362,40073.182,99861.723,12541.8772,29856.2606,48322.768,27126.913,219158.3268,24294.3148,3991.1406,410421.9439,14400.8491,12133.4438,14427.3666,51386.4296,18754.7293,78962.7982,71807.1001,18531.2217,29152.2209,
PWY0-1298,32792.4749,22428.4524,56353.6564,8786.9702,4862.9854,19503.9642,14893.1015,15441.5331,17403.4573,41993.8793,21789.8449,62427.175,16292.4942,22605.0549,20037.8093,12574.7982,22466.4194,4253.2009,33048.9138,14257.3643,20683.3219,26628.7859,14173.1882,20663.5027,15418.2039,4859.7045,59155.7869,21617.7741,43041.6067,11078.6842,19186.9126,13432.1658,75875.3869,7273.457,17638.094,27582.9658,21393.6366,24299.7271,23652.4104,41241.7185,37403.5331,27719.6108,16866.9305,21885.9856,9884.2006,10919.692,17191.7385,9356.9135,17794.7892,10362.8642,35751.3805,23843.5371,7224.404,7196.5379,14295.3964,10740.9018,51663.9358,29236.4848,31136.0042,22453.757,14239.3112,64301.7503,135509.4995,7832.098,8092.6878,16080.5193,64495.5548,23145.2113,8313.7239,10384.3553,37260.0136,96165.9629,11475.2712,32327.5874,43874.5576,27642.2391,216816.734,21258.3066,3592.2634,366740.0209,12754.3549,11465.901,12882.6049,47212.5893,17349.5176,73550.2052,63796.4332,17434.4324,24303.2982,
PWY0-1319,53140.0124,37948.047,82174.6621,13868.829,5242.3498,33812.4024,27955.7671,26515.0696,24809.5293,63252.0675,40462.519,82885.9514,24813.9855,32304.1968,32711.5389,20003.856,29576.7132,4655.9412,55546.0254,25073.4777,38661.5749,45891.3679,26614.1728,38712.9371,24674.3042,8656.702,78753.7077,37422.3263,53679.9221,16187.8065,35823.5076,19871.2115,97623.7337,7897.2527,30368.4811,52332.2854,32869.2259,134511.0379,40492.1496,101455.5653,55412.2788,44065.263,25451.705,33608.6838,18544.5448,16728.5787,24937.4666,13032.5606,31217.0287,16096.3038,210037.5435,37694.9275,8397.6988,7928.6592,22712.2628,12651.1385,83359.5955,40107.0476,48906.0183,40752.3382,22414.5788,87899.2245,172356.7829,15317.4863,11207.27,28731.7344,100169.3677,31565.6137,16071.6971,19561.6975,66344.3987,133162.9075,16743.5695,78776.8286,60206.1174,60807.5872,260794.8233,35603.5965,6106.8838,533767.3124,24733.4521,20037.9513,17923.496,67196.0501,24174.3093,112199.0389,97708.5026,30963.5097,42001.5879,
PWY0-1338,233.8568,6.8342,6.8261,1258.6159,4130.75,8.7207,302.0018,1.2468,1.2489,432.6154,1.2496,1.244,443.7416,304.0633,146.7133,68.9182,7.3778,3774.962,11.1555,4.3487,4.985,69.4113,8.6356,119.2011,11.1551,3.0773,6.8285,52.4972,58.3122,515.1645,4.9704,1285.0529,7.4617,6322.9964,15.1712,21.1703,56.2801,830.3629,1.2495,16.4769,249.1236,123.8292,1.2475,23.5301,635.8665,3.7292,458.62,130.2053,1.249,1375.9414,24.4064,9.9101,4526.0456,5398.1907,813.3468,5165.8593,1.249,622.7729,1.2494,846.3086,411.4613,9.8509,182.2941,0,10.7278,0,287.8285,0,0,85.876,182.0709,271.3741,0,305.1236,1940.5128,239.8531,235.123,20.9822,168.5089,24271.6271,84.118,0,900.5577,385.7738,161.9813,2159.4249,2440.2763,3.7361,4.3576,
PWY0-1415,804.123,312.2465,186.6409,1572.5561,4724.7649,445.1873,413.2261,87.2213,131.4267,690.985,398.1526,96.7987,390.4573,384.1484,369.9439,152.1828,69.7011,4251.3838,262.1338,191.2791,179.4727,702.0801,174.3698,492.9887,148.2795,148.9729,145.416,328.2141,166.4788,671.6176,222.1388,1741.3944,337.9831,7159.4114,248.0386,917.7094,304.02,1532.3308,552.4003,23.9445,622.2811,407.1016,100.2697,161.1192,1788.3966,213.2132,517.2926,509.3283,192.6074,2023.7109,455.321,564.127,5378.1732,6254.3529,1194.6235,6297.9107,717.8994,825.3741,225.2989,1537.9683,543.5237,148.9949,474.8336,111.4857,163.322,233.1859,451.8946,108.6516,394.1653,240.3898,605.5132,345.5014,108.051,329.3708,4156.0862,635.4816,345.5879,274.2466,358.6543,31221.0513,515.9173,524.3541,1762.679,629.8192,360.7026,2158.9256,1002.0695,62.9779,651.9421,
PWY0-1479,2883.9802,3279.6064,1596.0392,2749.0947,4242.0983,3162.3131,1435.3598,696.5728,1681.1877,2945.876,4344.2191,3082.2896,2102.1981,2127.7244,1896.1219,914.2047,608.3586,3823.8935,2922.9619,705.9404,2745.3777,2978.667,5012.8266,2247.2394,1380.4464,597.1359,1280.4175,3024.0447,1228.2736,1911.2811,1235.527,2845.431,3753.4639,6453.7518,2147.9163,4669.3535,1739.4106,4063.8221,1891.0716,1659.3503,1886.4376,1442.4129,938.0746,1921.4651,3046.8412,572.9611,1127.8245,874.0384,971.4209,2957.3657,2163.9899,3689.2462,5584.2867,5953.1533,3268.851,7098.4575,1678.2665,1742.1232,1436.5703,1991.1827,1954.5192,3320.6396,2799.0148,658.8506,540.2577,1365.3017,2769.2703,292.7278,1394.9613,1455.6181,2761.5645,4790.3344,942.0922,6384.6032,4183.9219,2088.3943,3017.7165,1698.1056,689.7665,37189.9106,1516.8535,1208.7764,2792.5032,3033.3556,843.0186,5759.923,4110.0118,3985.8044,2001.3648,
PWY0-1533,231.1323,83.937,230.2838,1331.175,5121.6887,96.4606,569.9314,0,106.6139,672.3305,7.8714,23.0356,318.0625,280.0567,117.3247,81.9516,49.3138,4652.1222,35.0601,26.3653,37.844,113.4579,83.0451,203.2836,28.2285,15.1894,205.5857,100.7071,62.4575,561.0287,36.9318,1495.0395,462.4608,7789.4975,119.3719,97.7346,63.6453,318.5431,52.996,21.2147,226.106,103.2073,0,32.5886,1027.3952,17.9131,44.3984,146.1784,342.4482,1808.0854,39.0237,32.3882,5707.9401,6654.8874,948.9125,6615.2598,12.0738,400.2819,10.36,280.8648,427.6699,65.7003,219.7703,12.9431,7.0974,143.475,311.0185,56.4885,0,77.8826,182.3678,428.4535,72.3521,299.8066,2257.2428,311.6964,262.5108,75.8772,210.4933,18832.7575,139.2112,41.8828,986.572,431.7037,162.86,7.9718,478.7472,27.9715,511.8914,
PWY0-1586,53058.907,29285.2774,83374.3688,13273.676,6811.0064,27417.1083,22665.4492,23003.763,13069.1693,64239.1032,31740.0838,55977.1255,20462.0572,31483.2351,30914.5769,17032.967,27951.9594,6121.8405,46445.3832,20423.1889,29276.9197,40433.5663,17284.735,35569.0158,20210.3935,6085.9196,76960.9291,30281.406,49874.1733,9487.0383,31291.9916,18031.7222,98993.9596,10435.6103,22386.6106,34220.276,28885.6037,37984.9182,34333.6114,97852.8084,53563.1612,37798.1194,23205.3248,26064.7877,12411.5993,12122.4014,20716.063,12742.3034,25839.5444,15193.2377,182793.1468,22975.0659,9365.3511,10189.2136,18808.9715,11200.9946,81508.3851,41356.1475,47573.7542,33807.8631,20609.7298,71848.3854,170651.8337,11312.7872,10591.8577,26646.2442,47538.8015,30074.1087,8907.2208,14857.1146,46437.2106,130222.4889,15533.5809,66511.8331,55537.4811,43519.0176,248767.3349,33855.544,6020.4279,431143.2558,23243.2844,13932.2471,17325.2428,48006.7394,24095.1908,91576.8677,94978.1168,23419.238,39705.8539,
PWY0-162,40500.89,32628.4178,72123.4209,9729.1884,4894.1932,22273.6714,15407.3169,18557.9892,13935.4238,51035.8872,27987.6472,57879.73,14685.4999,27150.7282,15204.795,10970.5402,27393.9009,4347.055,40293.3941,14823.8417,21492.3517,31631.5433,19921.1036,23079.087,11413.1598,5559.9411,72782.2137,24176.3648,50784.5006,8771.6403,24062.1069,13472.2904,87260.7491,7405.9184,22592.7895,28541.0585,12988.1897,127880.8178,22465.6987,53334.0742,47012.7993,33297.6894,20812.6736,16229.7012,16697.9017,9444.3633,13239.0948,11399.7432,21396.5978,12946.9839,85951.5807,27002.8392,7654.3507,7451.7,16967.3331,10769.1424,67252.8447,34973.9161,39426.1287,25619.6876,16380.0186,71941.371,160748.5317,13361.6569,9912.8158,18636.6432,62392.7987,29003.9265,8316.6108,8888.9532,49629.8484,118251.5942,14880.0361,22210.5921,51462.0027,31790.6042,251110.226,23693.6319,4800.0562,311248.0216,14705.2752,9682.6748,14492.5915,54525.1698,21404.5496,96434.688,80674.0553,22217.9455,33625.5403,
PWY0-166,35967.3079,27266.1475,66125.5172,7950.6623,4678.8213,18055.1715,11253.9886,16920.6141,13167.7931,44400.1016,23178.1325,56248.0373,13015.2434,24177.6921,12581.9296,10062.2771,24017.7913,4150.7118,36808.9168,13822.286,19864.2237,28151.7163,17327.0825,17726.8552,10348.7109,4621.3611,66715.9735,21309.0897,46115.3242,8106.4972,22153.212,11100.0914,77959.4906,7097.7028,20092.8814,24414.4851,10808.8381,77934.5535,20325.9027,53279.8444,40968.1727,29928.9479,17542.8298,14326.0876,12007.1919,8873.7035,10295.6685,10466.0922,16800.3933,11220.7287,87307.7807,24136.1287,7241.9843,7085.6219,14565.4866,10166.2701,62463.0741,31109.5271,33349.6816,19893.3504,13563.9349,68326.8238,143044.6284,11059.4575,8963.8912,16272.3562,58101.6973,24974.9604,7572.8042,6198.8098,43620.1851,101106.3349,12892.466,18633.5542,41489.0554,26435.3951,228709.8681,21986.013,4227.2629,227969.3454,12936.3058,8775.3163,12312.5385,49007.4767,18812.1075,80258.371,71250.8798,19117.3326,30091.4554,
PWY0-321,162.5507,4.3915,4.1642,1232.4752,5119.7806,5.8238,219.2821,0,0,350.1782,0,0,256.8318,242.3801,91.5687,45.3643,4.6199,4626.4109,7.4515,2.3865,2.9502,48.8383,5.856,35.2435,1.9424,1.4469,4.2449,36.7926,43.4704,444.0636,2.9248,1352.2654,4.9406,7763.6227,2.4647,15.0651,35.7461,263.6574,0,19.2178,184.6597,88.8036,0,1.8684,864.4791,1.6038,0,121.8642,0,1628.7454,31.9662,6.8534,5609.6967,6613.3,828.8189,6452.3889,0,245.5523,0,0,360.639,6.9184,120.9505,0,6.3381,0,253.9769,0,0,57.382,131.5106,185.424,0,194.4537,1939.6046,157.5905,169.7635,14.9443,168.0182,15531.1331,57.0743,0,949.1237,367.42,114.8451,1.9951,0.9897,2.859,3.49,
PWY0-41,561.0106,105.6988,14.3251,1326.7777,4791.4205,19.9601,414.6403,21.6782,16.2665,751.8746,69.1041,547.3984,787.5003,754.1221,213.0604,109.2856,20.6919,4250.3172,51.7217,43.4514,21.0583,349.0086,15.1971,96.0432,197.2751,7.4684,18.1837,112.0273,82.4655,678.0978,24.7076,1821.7296,2271.5806,7125.5427,16.5666,59.141,361.0523,786.2926,276.3844,160.9328,695.8005,147.2074,31.0024,156.0506,5003.5244,21.1003,56.9795,168.9505,31.7158,2219.8669,884.5344,46.1027,5101.3343,6063.8547,2935.8079,5876.2454,681.9285,419.9767,20.2117,8.9897,1004.3898,244.1504,224.0304,0,56.0479,3.5984,318.0591,66.1775,41.0372,75.3482,385.1653,315.8656,1.7983,305.6288,15892.8948,249.2908,292.5853,33.8587,279.1285,334362.4274,100.7604,23.7937,1129.9231,482.6056,153.0884,6737.0396,715.3117,35.2624,12.1272,
PWY0-42,112.7246,2.7862,2.3349,873.6048,4130.75,4.8543,142.5997,0,0,228.1303,0,0,181.2219,163.6701,62.913,31.8425,3.49,3769,4.7909,1.6522,2.5074,34.5754,4.6184,24.6396,1.8711,1.3316,2.7249,26.5077,29.1328,302.9455,2.6708,940.4642,3.3019,6320.6,2.774,11.5588,25.8611,224.4718,0,11.3793,119.5887,59.6045,0,1.6036,592.2907,1.3187,0,82.9339,0,1156.0065,21.3889,5.9842,4514.243,5378.85,567.7018,5132.1963,0,187.0067,0,0,260.3179,5.8092,79.8231,0,4.8787,0,167.4988,0,0,43.9677,84.8495,119.5482,0,125.576,1292.6,103.3335,107.3987,12.561,120.9834,12703.5,51.5034,0,653.8478,243.8498,80.5731,2.4553,1.0628,2.4035,2.9046,
PWY0-781,9667.4818,3922.4326,4096.354,5718.2813,4802.1338,8349.4718,5957.4028,2929.4965,2404.2741,10450.0411,7230.0052,20660.4614,6050.2828,6496.3603,9338.9144,3681.9916,3597.6561,4264.7581,2552.6285,3212.8506,8009.4921,7901.5425,13030.0357,7198.4104,5175.7207,1563.744,2946.9261,7391.8098,2892.1525,4430.7747,6816.1989,8368.5976,19202.5034,7194.5305,7176.7202,7942.5417,11504.348,12341.1319,9647.6495,8412.3945,7109.83,4714.4365,2978.0373,8380.8363,5025.3751,1805.1338,4857.5597,6366.3783,5516.478,7042.9333,2116.4416,3463.6246,6846.5191,6809.1939,8289.4021,9708.0001,10196.8273,5484.8307,5661.7804,10236.3516,5499.1015,10060.9885,16871.691,1434.4419,1282.4147,3233.2596,7497.5431,2945.3769,2949.7841,3540.653,11711.3302,28248.7001,2740.7007,16644.5802,31335.6353,13881.1008,21539.8807,4962.9738,2170.9183,95503.4168,5384.2846,4385.8826,8762.7308,6847.8703,3471.9879,38130.6936,20764.2871,4032.4427,2520.4386,
PWY0-845,1238.2389,3570.2874,3415.6096,2560.6151,5343.5762,3821.5506,1184.4757,1466.7206,991.5497,2028.8544,5085.8917,1048.1449,1299.3054,1208.2373,668.9642,917.8651,1240.5181,4842.3937,3542.3695,1646.3784,2254.4575,1793.2039,4067.9947,1389.8631,841.4001,892.5077,2279.3205,1305.2396,919.9073,1323.1569,1945.9236,3295.2312,986.4798,8146.6738,2681.193,7819.4439,1604.078,2251.7618,2486.6067,987.8536,2079.011,3060.9191,939.7883,3117.0555,8960.3956,590.0329,956.0075,613.1513,1902.027,3842.7773,5040.2566,3801.5106,6489.449,7295.5833,3482.6866,7846.4949,2787.2971,783.7341,2269.2115,2192.7703,1767.1527,2077.8258,2937.6598,5060.2041,599.9792,2054.1188,6712.6477,2327.4732,1934.0096,2872.3198,4330.4606,5621.1483,1253.4077,2621.1101,13041.0738,7200.5955,2966.1379,1225.8488,890.7752,47951.6113,3900.7579,3345.59,1922.8671,6185.2339,1719.5803,18869.5798,1076.6998,2096.4291,4322.0399,
PWY0-862,474.4246,87.3749,255.1062,2286.0764,5244.989,257.2711,531.2613,104.9201,64.8643,905.2222,155.1398,446.443,574.6226,970.1841,235.0075,132.8121,69.7297,4630.4854,191.6744,107.4224,127.7167,337.0017,160.2545,273.4838,87.6143,42.4899,139.9525,162.0227,194.3081,934.2766,320.1149,2814.8914,2930.0731,7812.9958,60.6519,412.2194,193.5531,620.4669,176.0215,117.7975,508.163,413.2884,92.528,195.4156,4995.0939,84.6498,66.7165,273.1486,179.8912,3352.6188,399.1501,118.483,6913.1718,7364.7484,2078.6927,8907.1561,259.5831,554.1479,146.694,246.1767,971.8886,555.7013,1559.1653,196.1979,69.2848,305.8004,961.9193,56.3317,457.653,337.4904,1169.8616,896.9468,57.4608,597.0215,7558.5369,1805.0273,1112.8858,139.03,380.3194,34084.4887,411.5337,381.9664,1948.2563,1121.6582,387.5583,937.0255,3617.3014,405.2959,894.6344,
PWY490-3,5139.3811,3519.8177,1044.8229,2122.7352,3.7489,5185.0417,3423.4739,1500.6543,3816.7422,3274.864,6440.0841,21145.9657,1761.4327,1813.9302,5162.0024,1899.2699,1069.6543,41.4817,3158.7422,1497.227,12140.5113,6627.9775,7677.9138,4903.751,1504.2618,1488.1012,815.4231,10642.2551,3162.3676,1721.8585,5570.8957,2878.6722,20117.7424,8.2466,9019.6841,6320.2459,3604.8555,5334.1863,6205.4861,4402.5467,4228.9646,2218.1007,3325.2063,2681.0779,139.5617,332.7762,2638.0677,485.2072,2979.0232,1280.2551,36.7476,5598.8046,379.7232,23.5982,1984.2257,1232.291,6099.3614,1813.2994,4251.2354,4949.1357,2856.2695,27935.7582,10366.2288,1109.8528,1543.1912,2978.1466,26458.0064,606.2836,7361.7609,3495.8147,25184.8282,2654.4206,907.7042,8340.6464,2171.9417,9213.5697,2092.3424,2135.2973,421.1979,7461.8893,2281.2625,754.878,1315.4007,9825.6916,1300.2242,6098.9266,11486.0257,3088.772,2412.4954,
PWY4FS-7,48948.585,31304.4316,74443.6737,12334.5397,5590.2037,29004.3992,24787.8264,23722.8437,22155.1782,57299.7898,34134.4756,73850.0577,22573.6013,29613.2325,29658.6276,17955.2753,26969.011,4976.3809,48653.7852,21893.8689,34425.1135,41167.0713,23678.2706,34595.9175,22123.4055,7014.1585,72383.9469,34105.3326,49764.8737,14345.1018,31754.0026,17938.12,92721.5077,8438.211,27195.5179,43862.2325,29897.4356,126811.273,35828.878,96120.2762,49732.9207,39412.8559,22467.3201,30173.1781,15490.3277,14979.4146,21861.8775,11953.2662,26843.4873,14700.1105,199451.6532,32232.108,8681.5588,8369.5362,20578.5509,12557.2581,76851.8935,37347.8678,43167.0006,35776.5352,20164.324,76921.3749,161309.9088,13850.7529,10403.5335,26109.2808,84556.3364,28771.419,14354.4406,15558.9781,57529.0012,118946.0572,14984.5761,69206.2562,55526.8332,50832.2147,244516.5161,32930.6738,5536.2453,479375.248,21783.6033,17633.0525,16447.283,59384.0199,22350.092,102544.7102,91769.2939,25868.6296,37125.5473,
PWY4FS-8,48948.585,31304.4316,74443.6737,12334.5397,5590.2037,29004.3992,24787.8264,23722.8437,22155.1782,57299.7898,34134.4756,73850.0577,22573.6013,29613.2325,29658.6276,17955.2753,26969.011,4976.3809,48653.7852,21893.8689,34425.1135,41167.0713,23678.2706,34595.9175,22123.4055,7014.1585,72383.9469,34105.3326,49764.8737,14345.1018,31754.0026,17938.12,92721.5077,8438.211,27195.5179,43862.2325,29897.4356,126811.273,35828.878,96120.2762,49732.9207,39412.8559,22467.3201,30173.1781,15490.3277,14979.4146,21861.8775,11953.2662,26843.4873,14700.1105,199451.6532,32232.108,8681.5588,8369.5362,20578.5509,12557.2581,76851.8935,37347.8678,43167.0006,35776.5352,20164.324,76921.3749,161309.9088,13850.7529,10403.5335,26109.2808,84556.3364,28771.419,14354.4406,15558.9781,57529.0012,118946.0572,14984.5761,69206.2562,55526.8332,50832.2147,244516.5161,32930.6738,5536.2453,479375.248,21783.6033,17633.0525,16447.283,59384.0199,22350.092,102544.7102,91769.2939,25868.6296,37125.5473,
PWYG-321,482.2087,105.7762,308.2675,2628.1315,4996.6331,311.0621,630.0013,126.7739,78.3891,1075.9148,187.771,43.8264,684.2215,583.4383,274.862,152.9687,84.3177,4443.1221,231.7525,129.8721,154.4792,321.98,193.9753,329.5353,105.8123,51.3961,169.2091,195.6583,233.8932,1084.7382,82.5913,3242.2467,26.2286,7231.7001,56.8759,498.348,233.6848,658.7016,212.7972,142.5764,511.8643,497.8806,111.7746,236.2261,5875.0637,102.107,80.7354,323.089,217.222,3833.3943,482.844,143.412,7143.582,7230.1673,2457.2398,9502.6086,100.0939,634.3661,95.4738,297.5449,1150.5419,126.1523,1862.8146,237.1972,83.7384,368.7183,1158.6554,68.2002,550.3913,407.0362,1403.144,1081.3055,69.5413,716.6484,8924.6153,2164.8896,894.2563,168.0239,451.3669,40908.492,496.2772,460.5256,2250.7161,1347.6135,465.745,1133.5293,4325.9808,486.7099,1074.6113,
PYRIDNUCSAL-PWY,18243.7303,10140.7644,15198.5353,7545.8433,4230.8706,18440.2485,18952.746,6967.9298,8268.6567,23503.0133,18088.864,11055.964,12013.1762,8944.5668,19931.7411,8701.2341,5807.5617,3827.577,13627.6714,7558.2312,16121.039,17939.2617,12205.7482,25485.9109,13331.0714,4205.4923,10026.7175,18028.7948,6543.1735,7297.0741,10016.9384,11133.0872,25137.5547,6422.7427,10816.0548,27958.6738,21687.088,14745.8389,18186.9282,5150.7939,15908.5723,12189.8417,9120.4791,19235.408,12572.8523,5307.8399,15784.2591,4431.9064,18372.2137,7254.9096,2916.4171,11279.4301,5467.1397,5812.9586,11053.5254,7134.0777,13901.5868,12042.4231,17331.4265,26023.2139,10828.265,9918.5154,35640.1179,4967.1628,2776.3394,11037.4075,19969.0758,8215.3554,8748.9473,13063.4375,24305.4373,47801.7016,4413.9688,59279.1185,30702.4611,39863.4324,28574.8817,11628.1606,2265.105,345725.9884,11100.2014,10570.8454,7796.7678,15767.5095,6111.9931,47043.3603,30136.8428,11993.8637,9243.5873,
PYRIDNUCSYN-PWY,16244.2164,18304.1671,18488.6816,6841.5946,4274.4063,20541.9389,10364.4716,8315.8178,9246.6078,18244.3583,20941.8194,24844.8462,8837.0435,9143.528,13883.6123,7477.9784,7563.5597,3831.2825,18713.9808,9600.1121,19852.9066,18387.1877,18485.8114,17142.5408,10229.9625,5408.9496,13806.6044,18195.4261,10812.8014,6494.317,15690.1507,9747.8382,30447.3004,6436.5104,15392.0734,29352.3566,15755.8122,98499.6789,18044.2581,7263.4513,17331.2709,13956.0169,10451.0379,14759.3539,12679.1639,4803.8317,13133.3834,5703.5095,12814.8402,6867.7524,7764.5926,16272.7468,5607.6262,5881.0892,10325.5496,7213.3888,21167.95,7198.7777,17770.69,17922.8082,10168.5564,31378.8473,33310.5729,6895.2567,3497.454,10045.4159,50334.695,8244.7847,10377.8225,14009.7472,34617.8557,38396.1265,5320.7796,41088.5826,27172.8304,35543.4477,30022.0783,8659.0658,2156.1984,392161.2907,10605.4013,8396.0913,6908.5196,28410.0409,5667.2373,44224.1325,31452.2563,15407.9017,12532.5103,
PYRIDOXSYN-PWY,949.7508,2791.6252,2600.252,1872.7468,4169.1699,3011.266,898.1469,1150.8122,792.2052,1546.7685,4002.8483,782.8814,985.6083,917.7539,514.6395,712.2995,932.4707,3806.2857,2758.2809,1310.1669,1824.755,1399.0503,3339.892,1062.7489,656.5409,716.0899,1728.4049,1029.1248,706.9731,1044.1747,1545.0074,2401.2002,738.7606,6356.8905,2081.1311,6409.3901,1178.0083,1814.8657,1955.4734,707.0062,1604.7726,2369.8722,730.628,2370.9393,7427.9248,467.5493,742.2576,463.0904,1470.5741,2763.3528,2891.8172,2998.1274,5057.0005,5520.8851,2570.3436,6222.8584,2136.2099,584.6144,1755.8392,1689.4025,1331.523,1464.0707,2213.4545,3809.4655,441.0338,1531.6689,5417.3438,1718.6229,1575.7493,2364.0022,3380.9164,4330.5128,939.5243,2049.655,9164.1386,5731.1757,2261.7958,899.5805,631.6995,37300.6322,2986.5874,2647.5814,1360.8933,4776.7349,1210.8442,13914.1461,834.919,1701.1008,3205.9245,
REDCITCYC,1313.0665,268.5248,10.4953,2498.8075,2101.4357,45.4381,832.4889,13.9822,10.4919,1623.3509,146.9178,1983.7244,632.2613,729.9526,362.3294,124.8605,10.4898,15.9269,24.4747,35.7747,73.3034,948.5095,38.4396,209.6959,57.5845,6.9936,13.9882,241.2823,145.9545,1052.5355,50.6117,2918.5056,6355.2489,91.871,27.087,76.8853,78.5596,2372.9402,826.3948,38.3311,1729.1827,313.0469,27.9482,62.868,1944.2267,10.4851,69.8098,278.6039,10.4958,3335.4354,97.2654,125.2361,4343.8243,1155.7499,1868.1129,7069.636,2212.9059,1017.6328,40.1939,92.5323,956.1418,454.9273,324.6072,10.4906,114.4764,24.4675,605.9863,157.2823,118.0838,128.7655,315.2806,407.9886,5.2463,456.0495,7999.0105,345.4754,399.9717,36.6746,615.1144,35257.3661,205.2602,40.1559,2411.689,1113.3409,273.6568,22071.8202,96.1081,15.7387,16.0499,
RHAMCAT-PWY,1710.1225,1389.2315,2680.5021,1473.8351,4311.2732,2299.4317,2425.6053,830.9531,796.3892,2851.0401,1798.3694,538.3567,1633.4441,1472.3437,1218.1846,811.1323,979.5741,3792.5831,1516.1542,1197.6094,1227.9704,1808.2645,1984.0219,2848.6293,1061.1301,1033.5298,1885.824,1098.7121,719.9702,1187.2558,1288.3591,3156.6325,3289.2383,6340.413,1486.6513,4806.9397,2683.4804,1668.609,1851.9867,335.5263,1288.3185,1694.9368,1018.8355,2658.4307,12863.6206,533.9582,2710.941,3158.1494,3319.5823,3542.7389,1701.6256,1302.7271,4745.6222,5430.2924,4415.1427,5640.8707,2029.0404,986.6248,1409.4708,4255.9416,2086.6084,740.6634,4421.9931,1105.5513,425.8059,1912.0005,6714.2754,1485.4334,1441.1091,2513.2296,3514.1205,4795.2309,660.6255,4159.7088,25627.0313,9418.0884,4448.8006,1078.6994,745.3144,358414.6417,2473.1412,2412.054,3729.4894,3355.161,831.9939,14916.8889,5375.3967,1721.0453,982.3163,
RIBOSYN2-PWY,20493.091,19069.6199,26455.305,6543.6142,4277.0141,16582.8453,11277.7228,10496.42,8494.3779,23544.3169,21356.033,6596.6964,10368.1114,11235.8356,16947.2697,9051.7549,7629.719,3843.2169,24732.2805,12623.5882,16680.4147,20953.7267,15788.5833,18456.4857,10802.1573,5355.9327,18419.2817,16377.266,9462.1486,6549.3947,18211.6097,10545.3531,22785.2794,6438.518,11935.5114,27447.7366,18701.2729,108320.0855,19979.613,5726.1661,20840.5002,16668.6395,10217.7616,16934.5791,13787.6826,5546.8813,12552.8885,3932.8652,13294.57,8088.8994,10036.2677,16684.8508,5867.5104,5906.0388,10947.3673,7703.7642,30637.3877,9575.0197,20158.7884,20000.3225,10340.9652,12591.7312,28099.902,7980.5972,3203.1716,12168.6601,42221.019,9142.8128,9024.3076,13765.4501,26420.7957,44492.9428,5528.9289,42939.8437,27777.6398,33985.514,32196.4073,12928.1682,2931.6032,394057.6017,14202.1584,10344.9897,6784.9771,24467.6831,6664.9214,56176.9388,33427.1044,17063.704,18141.3926,
