#OTU ID,Lyz2.04B.FP244.S41,Itg.10.DTT456.S50,Lyz2.03B.DTT232.S72,Itg.20.DTT504.S99,Vil1.01B.FP08,Vil1.14B.FP167,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.FP208.S56,Itg.22.DTT516.S11,Itg.24.FP528.S31,Vil1.08B.FP95,Vil1.03B.FP32,Itg.26.FP540.S44,Vil1.06B.FP68,Vil1.09B.DTT104,Vil1.03B.DTT32,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Itg.16.DTT480.S75,Itg.20.FP504.S7,Itg.12.DTT468.S62,Lyz2.07B.DTT280.S122,Vil1.09B.FP107,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.05B.FP256.S53,Lyz2.02B.FP220.S68,Vil1.013B.DTT152,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.02.FP408.S8,Lyz2.08B.DTT292.S134,Itg.22.FP516.S19,Vil1.08B.DTT92,Itg.04.FP420.S20,Itg.10.FP456.S58,Itg.18.FP492.S95,Itg.12.FP468.S70,Lyz2.06B.FP268.S65,Vil1.13B.FP155,Itg.08.FP444.S45,Vil1.010B.DTT116,Lyz2.03B.FP232.S80,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Itg.06.FP432.S33,Vil1.07B.DTT80,Lyz2.07B.FP280.S78,Vil1.05B.DTT56,Itg.16.FP480.S83,Vil1.07B.FP80,Vil1.05B.FP56,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Vil1.02B.FP20,Itg.06.DTT432.S25,Itg.26.DTT540.S36,LYZdtt364,SLCdtt050,SLCdtt110,LYZFP304,SLCdtt002,LYZFP328,LYZdtt328,SLCdtt074,LYZdtt304,SLCFP128,SLCFP092,SLCFP002,SLCdtt092,LYZFP316,SLCdtt020,SLCdtt128,SLCFP050,LYZFP352,LYZdtt340,LYZFP340,SLCFP074,SLCFP068,LYZdtt352,LYZdtt316,SLCFP110,SLCdtt068,SLCFP020,SLCdtt164,SLCFP164,SLCdtt146,SLCFP146,taxonomy
fd7e1ff108a3eaf3f64eaaa5faf590af,13,17,39,24,11,0,9,7,146,8,6,0,37,7,82,0,17,0,15,74,0,14,9,0,162,10,54,32,0,0,123,9,18,133,0,1,56,11,5,24,5,13,24,20,46,21,0,9,0,20,7,45,0,0,5,10,8,14,157,14,0,15,0,9,378,31,0,38,15,39,54,27,18,33,0,8,4,62,1,134,14,186,91,30,11,5,198,21,0,14,5,19,9,14,27,
dae1fbaad10a121a9e71c35d8c230bc2,3,2,4,6,3,0,14,5,19,5,3,0,0,2,21,0,2,2,3,1,7,5,1,0,2,14,44,2,2,0,11,0,0,4,0,2,1,2,0,8,1,2,0,4,6,13,0,1,1,1,0,15,3,0,0,0,7,1,4,7,0,3,5,1,49,0,0,62,0,1,36,0,49,0,0,0,0,24,0,0,0,0,65,0,0,0,17,1,0,0,0,0,1,0,23,
dbec9c5165f7fd71fcfcee0766f056e9,0,0,0,0,0,0,0,0,13,0,12,0,1,10,9,1,9,0,0,0,9,0,4,0,0,0,0,9,0,0,0,0,7,29,0,0,28,0,0,0,0,0,8,0,9,8,0,0,0,9,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,1,0,13,1,0,0,27,36,0,2,4,0,0,0,0,3,12,0,0,4,1,23,0,0,0,8,0,1,2,5,
3a863e8d613146295f1169d6d3e462e8,4,0,1,0,9,0,4,0,0,0,13,0,4,24,6,0,0,0,1,7,1,8,0,0,14,0,18,9,3,0,0,1,0,4,0,0,0,1,3,4,0,3,7,5,10,0,0,8,1,6,5,0,18,0,0,0,0,14,0,0,0,0,7,3,0,3,0,21,6,24,20,3,0,0,0,1,0,27,0,0,4,1,5,7,5,4,7,10,4,4,0,4,6,1,9,
078bfc045d02b9ec7a37cbfe330c6063,0,41,0,16,0,0,2594,0,0,77,492,85,1,198,3545,0,0,0,0,0,2763,5,22,0,0,4484,23,48,0,0,0,0,0,0,0,0,0,0,14,13,1,1,16,319,15,0,0,3,0,0,1,0,0,1,0,0,1224,79,0,0,21,0,0,413,0,0,1169,0,2284,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,644,508,0,0,
80f2643f29f72653e1dcb14d6a129d8b,739,128,256,49,100,6,835,0,2283,721,880,7,6,752,29,0,0,114,1014,0,788,318,94,0,21,432,50,139,32,27,2414,319,145,77,6,89,853,409,64,1184,338,61,60,575,104,23,0,124,0,160,62,65,128,15,7,53,306,64,429,24,0,325,150,673,21,0,267,1339,0,568,916,2296,1894,198,0,0,0,481,0,1011,0,16,5383,1674,532,15,77,651,176,0,24,241,1,952,954,
772ad2feb9f19ddeace71e8e2e707858,0,0,4915,0,0,0,3277,0,13938,279,0,0,0,257,0,0,0,0,0,0,1,2462,0,33,0,960,0,157,0,0,11154,0,0,5593,0,0,0,0,1,693,0,0,0,3117,183,0,0,952,0,733,0,10940,18,0,0,0,1096,0,0,0,0,0,76,1331,39101,0,0,4245,0,8293,30299,0,5373,0,0,0,3,7,0,0,0,367,5414,760,0,1,554,24,0,0,0,0,1,0,0,
178d4eb06bd14fca2d3c300f9f05e384,159,223,405,0,0,0,368,0,406,0,200,756,0,254,0,0,0,0,227,0,289,818,100,387,0,0,0,413,112,0,339,246,4,466,0,0,14,134,281,0,47,120,159,229,206,171,0,213,256,216,154,370,282,12,128,41,0,185,280,407,0,0,371,352,208,0,536,0,603,71,161,1,0,0,415,250,320,0,323,0,0,138,171,158,38,0,243,0,167,0,231,3794,104,2,2,
c50f108c7f26f34cb8226f54985908be,0,146,104,1244,0,0,1673,0,0,155,247,0,0,0,723,0,0,0,0,0,292,741,488,0,0,786,984,204,91,20,0,73,0,339,0,0,0,0,390,240,0,9,101,739,155,0,0,222,0,0,42,326,110,9,91,0,430,0,0,104,74,0,307,0,0,0,346,0,394,0,0,1627,0,75,419,90,1206,0,98,241,0,0,0,0,190,53,0,364,42,136,51,64,14,10,18,
5b74065cc4963be8f6447b2c9ffcbc87,0,0,0,0,0,0,505,237,0,0,0,78,0,0,0,306,0,0,0,0,0,0,0,150,0,1017,0,0,0,60,0,0,0,0,0,0,0,0,0,0,115,0,0,909,0,0,40,0,472,0,0,0,0,0,0,0,1000,58,0,0,0,0,0,0,0,163,105,0,213,0,0,670,0,5,416,32,403,0,70,38,18,0,0,0,24,52,0,0,139,271,30,0,0,118,59,
eee9bab26577ab7978a3c7bb4a082922,0,18,0,0,0,916,42,73,0,0,0,46,29,0,213,12,0,0,0,0,0,9,0,347,13,96,28,18,0,2692,0,0,0,0,0,0,0,0,0,6,0,23,34,137,45,0,286,19,8,0,5,0,185,22,0,0,319,5491,0,0,0,0,24,0,0,27,10,0,112,0,0,0,39,178,0,47,0,0,33,16,79,0,0,0,0,21,0,0,0,0,68,1,1,2,1,
db1ea7350f45b6b1c577ee65fae969c4,99,131,192,122,45,0,278,163,252,128,150,30,16,176,36,35,22,15,111,207,168,222,113,13,147,219,195,140,79,46,317,92,33,221,0,20,121,50,193,240,40,22,103,137,112,111,0,72,121,64,22,223,68,0,70,23,171,16,186,124,0,67,123,114,488,432,102,339,233,77,419,352,435,28,40,76,172,148,162,222,150,163,241,101,48,16,276,279,56,298,46,89,57,30,194,
e10905e9870f08c9b02a8165eab1723e,216,0,155,9,0,0,80,83,825,4,249,3,0,0,652,0,0,0,157,66,157,0,240,4,149,381,92,0,109,1,114,0,27,873,0,0,42,0,64,36,0,0,0,208,0,127,0,0,52,268,0,221,0,5,279,0,1305,305,143,43,2,0,0,0,199,0,0,1730,0,937,876,0,214,0,0,0,0,1239,0,0,0,97,287,811,0,0,133,376,0,0,18,0,0,0,0,
b818498a79e2d7a40cdaf0d29b43c7c0,60,86,123,196,0,0,289,27,339,216,148,1,0,123,36,0,0,0,167,0,282,310,47,0,0,217,104,167,41,0,611,58,48,124,0,0,394,55,34,152,0,49,51,68,127,208,0,69,31,82,163,157,46,0,26,0,71,0,99,246,0,0,178,168,3087,131,4,20,275,231,961,165,351,37,49,52,26,38,136,163,47,140,191,14,10,3,271,131,0,8,66,98,14,1,2,
bf0c4ab9e25d5cb0066ba56a34272e6a,0,0,11,0,0,0,68,0,67,0,40,0,0,17,28,14,0,0,0,0,56,0,0,7,0,61,0,21,0,0,18,0,0,32,0,0,0,0,0,0,0,0,0,85,24,0,0,0,0,7,0,26,0,0,0,0,46,10,25,0,0,0,0,18,0,37,17,0,40,0,0,27,0,0,0,12,5,0,73,38,9,0,0,0,4,5,0,0,8,26,12,123,1,1,3,
53cbcf217d083ac12d3827598de4e750,15,20,20,1,22,0,77,8,35,17,36,26,14,23,44,0,5,4,19,22,20,24,8,0,35,35,9,69,0,10,1,7,0,24,0,9,1,5,0,51,0,16,36,96,77,9,0,18,13,30,11,8,31,0,0,7,35,12,175,5,0,14,66,14,120,47,10,37,1,32,72,3,7,9,84,4,58,44,20,16,35,47,34,21,3,3,72,24,9,14,36,9,6,6,14,
7af0894d365728994d20f8f22143f8e3,3,5,12,6,4,0,35,9,16,14,3,0,12,10,15,5,4,0,3,4,10,18,5,0,6,29,14,8,4,0,23,8,3,14,0,3,13,9,0,16,0,0,4,10,13,7,0,1,8,4,1,42,4,0,5,0,11,3,25,12,0,6,14,18,24,29,10,15,13,0,12,38,0,7,35,3,41,13,22,14,4,0,31,5,3,3,10,29,3,4,13,8,4,7,8,
10fe28dfed336a54e53861839b30278a,54,1,1,25,8,0,16,12,28,9,0,0,4,13,0,0,7,2,16,2,4,6,0,0,0,0,10,6,0,0,0,1,0,13,216,2,2,20,0,4,1,0,20,23,28,9,1,2,0,1,0,29,1,1,0,0,1,2,0,1,1,2,8,3,0,0,0,33,0,0,1,0,204,0,0,0,0,61,0,0,0,0,217,53,0,0,0,45,0,0,0,0,0,23,44,
5167710b7280856d9e512a4f58068687,38,28,48,26,13,0,37,0,6,44,33,0,10,18,20,27,14,16,67,20,35,40,13,3,20,22,12,61,0,4,43,31,0,24,0,11,0,22,4,53,14,6,17,18,39,11,0,19,0,21,10,49,3,2,0,6,5,3,41,16,4,38,3,33,218,7,55,48,119,0,3,90,14,10,0,47,10,41,127,59,0,31,289,36,5,4,50,17,17,25,0,94,0,35,0,
1122ff96a7d76e3f720d1d7df6eee4a1,0,0,0,0,23,0,17,0,26,0,6,4,0,0,25,0,10,11,0,12,0,6,11,1,27,25,27,0,0,0,0,0,0,0,0,11,22,0,9,6,0,0,6,16,14,17,0,3,21,0,1,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,0,65,0,23,205,33,13,6,0,0,0,35,15,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,
58fde6dae459af7ec3ed3eea10b1c0cb,13,54,12,4,9,0,28,37,4,11,29,0,0,1,14,2,0,6,19,13,26,37,8,0,35,8,12,68,4,2,29,14,3,2,0,6,16,10,5,27,3,2,24,11,67,1,0,8,2,3,2,8,6,0,5,0,24,5,70,6,0,12,15,4,242,10,9,102,15,44,143,32,101,0,2,2,2,172,6,9,0,42,158,29,0,0,55,63,11,3,0,0,0,21,55,
07a0081d4bc5233563d0269fc2c734d0,15,30,28,39,9,0,40,18,76,7,11,0,12,14,47,0,3,4,17,11,15,10,6,0,27,42,44,17,6,0,43,15,8,51,0,6,21,20,8,22,5,6,20,32,23,16,0,8,15,19,6,47,4,0,4,0,39,0,42,8,0,27,16,18,201,49,12,67,15,44,166,71,21,0,0,10,10,27,5,13,21,6,63,20,4,0,13,11,11,3,3,13,0,2,8,
22e3c84507191b5a2af4b5a02a5a6340,102,0,149,55,60,0,0,0,104,0,0,0,0,0,0,10,0,12,194,0,0,0,0,0,0,0,34,0,0,0,110,0,0,49,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,37,0,0,0,8,0,0,61,0,0,54,0,0,447,0,0,14,0,42,114,252,3,4,3,0,0,0,0,9,0,0,91,12,49,0,0,0,0,0,1,0,0,0,0,
3ceb74c21dfbf2d306d22d03dda4b5fe,69,160,50,19,0,1,25,69,312,0,41,0,0,14,79,37,0,0,76,19,41,0,0,3,3,25,32,20,20,41,236,56,5,70,0,0,33,74,0,0,0,0,51,38,21,0,0,3,0,31,4,45,9,0,15,0,15,4,23,6,3,0,24,38,48,1,32,230,29,239,765,0,170,21,40,16,2,177,19,161,1,51,220,12,0,0,31,76,44,6,4,0,0,48,145,
f7040b791e2687141adc7be4ad81afd4,13,17,12,4,0,0,2,25,18,5,39,1,2,26,43,7,0,13,21,0,32,17,45,15,0,15,5,42,4,2,11,10,31,43,0,0,185,8,4,5,5,3,15,8,23,32,0,0,7,2,5,16,0,0,10,3,0,2,166,29,0,15,2,3,104,0,6,553,20,0,0,0,173,0,9,6,6,339,16,0,0,86,90,50,0,0,209,150,6,0,21,5,10,33,68,
ea6907258313a99760f5785c8c64b8c4,5,81,12,197,25,0,44,0,22,86,16,7,17,22,18,6,19,41,15,56,29,88,8,0,53,22,125,123,0,0,27,26,36,7,0,29,181,10,12,103,38,7,9,13,52,0,0,18,0,0,11,10,6,4,0,6,13,7,40,0,0,58,28,18,397,120,43,17,49,0,0,630,0,14,19,11,49,27,67,98,8,10,593,82,86,0,32,12,8,8,14,103,0,18,13,
d5bac6e328e0b91ff267e366898fb100,0,8,3,7,2,0,5,2,5,2,4,0,0,3,6,6,0,0,0,0,1,2,0,0,0,8,16,3,1,0,10,0,1,1,0,0,2,2,0,3,1,2,0,3,2,4,0,0,24,2,3,1,1,0,4,0,4,0,1,2,0,2,0,2,6,0,0,0,0,5,2,0,0,0,12,0,5,4,6,0,0,42,5,19,0,0,2,0,0,0,0,12,4,0,0,
07f9cf5cd15f1e6c3b5f4c0b6b8addc4,0,0,3,0,4,0,5,4,10,0,14,0,20,18,19,4,6,0,2,4,4,11,5,5,12,5,6,3,4,5,0,6,3,11,0,0,0,6,0,19,0,7,11,15,15,6,0,11,7,0,2,0,9,0,5,0,16,11,16,4,0,4,8,0,0,7,0,20,10,10,13,15,0,0,7,10,0,17,4,0,10,10,0,10,10,0,16,0,5,0,5,5,8,1,7,
3eeb6fa3850d5ab2864e37931dc1781b,0,5,8,0,4,0,3,9,14,0,6,0,1,0,8,0,0,8,1,0,3,0,8,0,0,0,19,0,0,4,0,1,5,3,0,0,2,0,3,9,0,0,8,9,0,14,0,0,0,4,0,2,0,0,0,0,14,12,101,0,0,32,0,2,0,0,0,0,5,0,0,5,12,15,10,15,0,0,0,0,7,8,0,0,21,7,0,0,0,0,0,2,9,2,1,
c4bb856f00469484de24c5d7e0a221b6,0,10,0,77,0,0,27,0,0,10,17,0,14,20,11,0,10,0,0,25,5,21,0,0,27,33,143,5,0,0,0,14,0,0,0,0,0,14,0,36,0,22,17,21,8,0,0,11,0,0,19,0,24,0,0,0,32,12,0,0,0,0,39,7,0,43,15,0,16,0,0,78,0,7,16,7,25,0,31,35,20,0,0,0,10,4,0,0,10,22,12,1,1,3,8,
5adc2daa2981bc07e21b14d53496ff67,0,4,3,0,0,0,5,0,8,4,3,6,0,5,0,0,3,3,3,0,7,0,0,332,0,6,6,3,0,23,8,7,0,6,0,0,4,3,0,3,0,5,5,0,0,0,0,5,0,0,5,5,6,0,5,0,8,0,0,0,0,0,5,5,8,2,10,16,9,90,21,48,1569,2,18,2,21,25,22,2,1,56,4,4,1,1,1,1,4,15,4,0,0,0,0,
7c1aa4cebecf5121ff208d31b341894b,3,4,3,18,3,0,19,5,6,9,9,5,0,15,9,1,2,8,4,3,15,14,6,0,3,15,45,8,4,1,8,7,2,5,0,0,12,3,3,24,1,3,19,12,13,7,0,3,11,1,8,3,6,0,2,0,11,4,18,6,0,10,13,10,0,0,24,102,1,0,0,81,139,14,15,0,0,33,8,44,0,0,0,0,11,0,0,12,10,8,14,5,5,7,27,
f6fdab15a19dca0441b10f8c0969cb4d,2,2,3,1,0,0,11,0,1,3,5,0,1,1,3,0,1,0,0,2,4,10,0,0,3,5,1,1,2,1,8,0,0,2,0,0,7,0,1,4,0,0,1,1,2,2,0,3,0,1,1,3,0,0,1,0,2,1,7,5,0,1,1,2,27,0,0,0,50,6,23,0,0,0,0,8,0,0,6,0,0,0,30,8,0,0,4,4,0,0,0,0,0,0,1,
89b301340cb57d9edee53eff531d744b,1,1,1,1,0,0,51,1,1,6,1,0,0,0,0,0,0,0,1,0,43,1,4,0,0,1,0,1,1,0,1,41,0,1,0,0,0,47,1,1,0,1,1,1,1,67,0,1,0,1,1,1,1,0,0,0,1,1,0,13,0,0,1,0,0,0,0,23,0,67,790,283,196,0,0,0,0,21,0,0,0,0,19,1,2,1,0,56,0,0,0,0,0,0,0,
720832273d925b4115ed01c6d3df48eb,0,11,4,20,4,0,7,0,6,6,7,0,8,7,8,3,5,0,0,0,0,35,0,0,3,13,29,16,4,0,8,11,0,3,0,0,0,4,4,18,0,0,7,10,19,3,0,8,8,0,0,12,0,0,4,0,18,0,6,7,0,0,8,0,23,32,6,13,8,0,0,0,0,0,5,4,7,10,20,5,4,6,14,0,0,0,4,7,0,8,5,1,1,2,7,
72cb656da17f65d184d9186ee5260f53,55,6,56,409,0,0,16,0,225,61,41,0,0,49,0,0,0,0,96,0,84,261,0,0,0,43,338,84,0,0,313,102,0,10,0,0,0,70,0,86,0,0,6,5,87,0,0,93,0,45,11,4,6,0,0,0,28,0,0,0,0,0,12,83,0,519,0,25,0,0,0,375,31,2,12,2,20,125,7,2,134,0,2,0,23,2,0,163,0,48,4,0,0,57,65,
672f609119344a6b7dbf954d60b3950e,0,0,0,1,0,0,6,12,0,4,8,0,0,6,4,0,0,0,0,4,0,6,14,0,42,9,30,15,0,6,0,0,5,0,3,0,0,1,3,13,0,1,16,19,16,20,29,9,0,1,4,0,9,0,0,0,19,12,17,3,0,0,5,3,0,7,2,5,6,0,0,23,0,19,15,4,0,11,0,3,19,3,0,1,39,20,3,0,2,3,9,7,8,3,3,
c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,14,6,44,0,0,0,50,11,68,10,10,5,25,47,258,0,5,4,3,57,14,0,28,22,188,4,0,11,3,12,59,3,7,98,0,3,7,4,14,20,0,4,15,48,15,6,4,0,11,21,5,91,7,3,7,7,9,124,185,5,15,19,3,33,569,20,5,121,15,9,114,202,24,6,0,6,0,121,8,19,8,83,63,25,14,0,133,109,0,19,6,295,68,2,2,
4fdd9f8b9aac094acd93155a17435a7f,24,0,26,9,20,0,0,0,78,19,0,0,14,17,78,0,10,14,16,0,0,0,13,0,0,9,30,0,0,0,89,0,4,40,0,5,0,0,7,50,6,10,0,29,0,28,0,0,5,25,8,33,9,0,0,5,17,13,81,14,0,68,0,18,0,15,0,146,101,35,51,14,83,4,0,17,0,52,14,22,1,42,30,0,0,0,49,0,5,5,5,40,7,5,7,
b7e800ed490ab8e535a11f2bd8f6cacc,39,1330,88,143,14,15,190,1113,175,450,102,11,18,47,78,22,39,33,156,90,187,514,282,11,60,8114,38,1670,117,0,408,156,39,6,0,46,968,46,266,276,51,180,181,0,316,156,0,88,253,42,1038,0,55,0,48,6,370,17,57,158,13,24,455,140,47,634,2570,7,835,0,10,269,112,7,402,159,592,74,1474,30,143,30,0,0,34,5,90,343,235,34,375,519,3,894,397,
8a08e31995384f38ebb2f85a9c755462,4,2,4,5,63,0,2,5,16,3,15,0,16,34,44,1,2,0,3,5,4,30,1,0,13,15,29,7,3,1,0,0,5,36,0,1,2,2,7,12,1,11,7,15,18,14,0,27,12,12,6,3,7,0,3,0,43,26,57,8,0,5,6,5,19,9,0,38,0,46,64,0,0,32,0,0,0,46,0,9,13,53,8,53,0,0,111,19,0,0,0,2,6,6,18,
150d478c05efdb9ff36e5260c80c6f20,25,31,0,45,1,0,0,79,0,29,0,97,0,0,111,1,0,0,0,0,0,40,0,24,0,0,49,51,0,63,0,0,0,0,0,0,0,0,0,77,22,0,65,0,72,222,0,41,0,37,0,0,0,0,17,0,0,60,0,151,0,0,0,0,632,92,2,76,0,4,11,0,66,7,3,1,8,44,3,41,49,5,338,70,0,27,4,17,1,187,4,361,106,1,1,
919326ee64b1e34344dadd7dce92b3ed,8,11,13,5,9,0,11,28,22,5,13,0,16,13,45,5,18,0,6,16,16,11,6,0,30,15,8,11,9,0,11,5,4,10,0,3,13,3,5,22,0,6,11,15,19,21,0,4,19,6,0,13,0,0,7,0,9,6,21,23,6,4,7,8,95,4,7,54,7,19,113,15,47,13,0,7,0,19,0,30,3,10,49,19,5,4,19,23,6,16,4,9,7,4,13,
d727291c9abb47ba09d6fba2de9836d0,0,3,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,19,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,1,1,1,1,
6a0efe866edcb457cbf296d6f70a0e86,0,0,7,0,3,6,5,3,21,0,0,0,5,6,15,0,0,0,0,0,0,0,0,0,5,7,0,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,19,0,0,4,0,0,0,16,28,8,0,0,7,0,0,9,0,0,16,3,8,0,0,0,0,0,0,4,11,0,0,0,7,0,15,0,0,4,0,0,0,3,2,1,1,1,
b9ee83053b2dd45e29dcd5e4eec2fda3,0,79,0,0,0,0,0,0,0,34,4,0,0,30,19,17,0,0,0,0,18,11,5,0,0,2,0,50,0,2,0,0,0,0,0,0,0,0,27,42,0,0,7,0,19,0,0,2,0,0,0,0,0,0,0,1,0,1,36,0,1,0,0,33,0,61,23,0,93,0,0,0,0,7,4,7,0,0,47,137,0,0,0,0,0,0,0,0,8,44,0,0,0,0,0,
96c7cedbae877361d087a8b39206d408,0,0,0,0,119,0,0,0,0,0,0,14,0,0,0,9,0,0,0,20,0,0,5,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,35,0,0,11,0,8,25,0,43,0,1,0,0,26,0,0,0,11,8,12,0,0,14,14,0,0,0,1,1,0,1,
c52e2fe4480cde97ede9bd054d0e6b50,0,122,0,0,0,1,0,96,0,0,0,0,0,0,0,25,0,0,0,20,0,0,0,0,0,0,0,190,0,0,0,0,0,114,0,0,0,0,0,0,0,21,220,0,231,201,0,0,0,0,0,84,0,0,0,1,0,0,403,128,0,0,0,0,57,177,45,4,0,1,3,1,4,1,7,0,17,1,114,46,33,19,17,1,0,0,45,1,4,1,43,1,1,11,41,
de5c3f0b7c96b05b03568bbdbd3e4a80,3,31,5,3,26,0,0,35,22,12,101,6,5,24,6,16,3,8,7,2,107,11,4,10,8,5,8,3,3,12,22,17,17,8,0,10,41,11,0,25,4,6,23,0,10,73,0,9,122,8,3,10,1,0,0,0,0,4,37,92,0,18,7,17,73,67,1,68,0,0,0,59,32,11,13,5,0,58,11,33,21,35,412,171,6,0,42,19,9,7,0,20,10,6,9,
7b5a9a466d6970735cb986d2e97b7d03,1,0,46,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,48,0,0,194,0,0,0,0,8,0,0,0,0,0,0,92,0,0,0,16,0,134,0,0,0,0,0,0,0,48,0,0,0,0,22,0,0,0,0,314,754,0,0,0,0,0,0,0,0,0,0,0,126,53,0,0,0,0,0,0,0,0,0,5,9,
620f90511245f0f7e17e85f14064d5d5,0,9,1,0,26,0,0,0,0,1,24,0,0,0,0,0,0,5,18,0,7,0,0,0,0,23,0,19,0,0,0,13,16,0,0,0,65,20,0,14,0,0,13,0,34,0,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,25,0,15,4,2,0,60,0,7,15,89,36,1,19,1,16,21,0,1,1,20,28,8,7,1,16,9,0,1,1,16,5,0,1,
10527898419f8ba7992583f086ac3411,0,13,8,16,4,0,15,1,4,7,4,1,11,1,49,12,21,1,1,8,7,0,7,0,8,1,1,57,0,4,16,0,3,0,0,4,26,7,15,5,1,3,0,3,28,28,0,0,19,0,17,47,2,0,0,0,0,2,0,34,0,1,5,6,0,0,0,0,0,0,0,120,0,0,0,0,0,67,0,0,0,132,81,57,0,0,138,74,0,0,0,1,0,6,3,
7c7bb1ff540acdb32e9310a6f5147b66,0,0,0,0,0,0,0,0,1,0,1,1,9,1,4,0,5,0,0,0,0,4,0,0,1,0,2,7,0,0,0,0,0,8,0,0,0,0,0,3,0,3,1,1,1,0,0,1,0,2,2,0,2,0,0,0,0,36,0,0,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,25,1,5,0,0,12,9,0,0,0,0,20,0,0,
078adee61a27c0b09155d2f8a79114e3,8,0,9,0,20,0,0,0,38,0,0,0,10,0,0,0,6,0,8,7,0,0,0,0,14,0,0,0,0,0,14,0,4,27,0,4,15,0,9,0,0,0,0,0,0,23,0,0,0,6,0,13,0,0,7,0,0,0,29,9,0,5,0,0,33,2,0,10,7,9,44,0,1,0,1,3,5,3,3,3,0,24,46,19,0,0,13,3,0,0,0,1,0,2,3,
5bf70f0844b19e3a69602610e2e8fc95,19,47,0,0,0,0,74,0,0,20,0,0,0,0,0,16,0,0,0,0,26,25,20,0,0,0,0,0,0,20,84,0,9,0,0,12,48,0,23,0,0,0,0,0,0,34,0,0,0,16,0,0,0,0,0,0,0,15,33,47,0,0,0,18,14,66,4,21,1,2,224,16,2,0,0,1,0,6,1,20,3,0,166,0,0,1,1,5,1,4,1,1,0,0,0,
a23786caa7c120949ed8f63b4563e637,0,53,10,0,2,0,0,0,10,22,3,0,9,0,2,14,1,5,0,14,0,64,3,11,26,0,0,12,0,2,0,0,2,32,0,0,6,3,0,38,0,2,34,2,9,0,0,32,19,0,0,10,1,0,0,0,0,2,2,0,0,17,0,4,0,0,10,1,39,0,0,103,0,0,0,11,0,22,0,0,0,0,0,0,38,5,0,22,4,5,7,51,6,1,5,
3a81cd34e3edb8ef3e0c1fb4bc81e7b7,0,9,0,11,0,0,0,0,0,0,13,0,0,41,0,0,0,0,0,0,13,18,0,0,0,0,16,32,31,0,0,0,0,0,0,0,0,0,7,57,0,0,0,0,54,11,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,10,0,2,18,0,10,0,0,0,9,4,32,5,20,0,30,9,3,0,0,0,0,1,0,0,9,1,55,1,1,1,3,
9768b4a338c3f371f79928060e0faf51,2,12,4,0,0,0,0,3,0,39,0,0,0,14,48,2,0,0,10,3,0,1,2,0,13,9,1,24,2,1,0,13,0,0,0,0,19,16,0,42,0,5,3,0,15,2,0,0,10,7,3,0,0,0,2,0,5,1,5,9,0,0,4,13,0,1,10,0,24,0,0,0,0,0,9,13,0,0,41,0,0,0,0,0,0,0,0,0,8,0,38,4,3,1,5,
2721883a2b4af04bdb995e3e78d70426,32,0,29,129,17,0,0,5,45,17,48,0,4,55,68,7,17,0,59,0,63,130,4,0,0,124,130,97,6,3,18,3,10,39,0,6,21,14,12,29,3,6,1,0,81,0,0,28,19,23,9,38,6,0,0,1,73,9,8,0,3,6,32,64,0,37,35,86,81,0,0,0,110,0,58,62,88,47,13,1,24,14,0,0,0,7,27,39,15,20,13,105,33,2,29,
9682035e00a33066c8a20a5728864160,0,0,4,0,8,0,0,0,4,0,8,0,3,11,14,0,0,2,3,0,0,7,0,0,0,0,11,2,0,0,0,2,0,5,3,0,0,4,0,3,0,3,0,6,5,2,0,7,2,3,3,0,6,0,0,0,8,9,4,0,0,9,3,0,0,0,0,0,0,0,0,11,0,6,4,4,0,9,0,3,0,18,0,8,0,0,0,0,0,3,15,1,4,2,5,
